prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val
41388,0.21,1136,3,ST. JOHN'S,8700,282900,1994,100,1136,1985,2025,0,0,305,440,30,39,0,0,2,400
41399,0.21,1174,3,ST. JOHN'S,8700,341000,1994,100,1174,1986,2025,0,0,296,506,30,38,0,0,2,3072
41402,0.21,1435,3,ST. JOHN'S,8700,332000,2000,100,1195,1986,2025,0,0,327,494,24,38,0,0,2,2931
41403,0.21,1238,3,ST. JOHN'S,8700,335000,2007,100,1238,1985,2025,0,0,28,400,17,39,0,0,2,2963
41449,0.2,1349,3,ST. JOHN'S,196600,323500,1994,100,1195,1985,2025,0,0,218,460,30,39,0,0,2,2720
41485,0.3,1695,3,GAINESVILLE,134700,400000,2000,100,1695,1973,2025,0,0,243,484,24,51,0,0,2,1179
41533,0.3,1836,3,GAINESVILLE,134700,317000,1994,100,1836,1978,2025,0,0,144,540,30,46,0,0,2,5160
41547,0.34,1662,3,GAINESVILLE,134700,290000,1994,100,1662,1972,2025,0,0,112,484,30,52,0,0,2,7180
41584,0.17,1150,3,ST. JOHN'S,173300,210000,1994,100,1150,1991,2025,0,0,12,460,30,33,0,0,2,723
41614,0.45,1615,3,ST. JOHN'S,254000,339500,2009,100,1615,1993,2025,0,0,61,483,15,31,0,0,2,6583
41661,1.15,1528,3,ST. JOHN'S,0,235000,1994,100,1528,1983,2025,0,0,0,0,30,41,0,0,2,1523
41703,0.25,1608,3,ST. JOHN'S,108700,420000,1994,100,1608,1987,2025,0,0,120,480,30,37,0,0,2,8997
41707,0.3,1516,3,ST. JOHN'S,108700,305000,2000,100,1516,1984,2025,0,0,22,412,24,40,0,0,2,1022
41713,0.24,1298,3,ST. JOHN'S,108700,325000,1994,100,1298,1985,2025,0,0,44,450,30,39,0,0,2,6546
42070,0.21,1388,3,ST. JOHN'S,13402,345000,1994,100,1388,1980,2025,0,0,192,484,30,44,0,0,2,4712
42077,0.23,1232,3,ST. JOHN'S,13402,269000,1990,100,1232,1980,2025,0,0,88,0,34,44,0,0,2,2740
42091,0.21,1254,3,ST. JOHN'S,13402,272000,1994,100,1254,1980,2025,0,0,20,494,30,44,0,0,2,4460
42158,0.22,1516,3,ST. JOHN'S,28200,322000,1995,100,1516,1995,2025,0,0,12,400,29,29,0,0,2,656
42160,0.22,1570,3,ST. JOHN'S,28200,349000,2003,100,1570,1998,2025,0,0,12,400,21,26,0,0,2,5780
42163,0.22,1460,3,ST. JOHN'S,28200,300000,1995,100,1460,1995,2025,0,0,24,484,29,29,0,0,2,2266
42182,0.35,1716,3,ST. JOHN'S,28200,68200,1996,100,1716,1996,2025,0,0,12,420,28,28,0,0,2,2928
42195,0.47,1547,3,ST. JOHN'S,28200,347000,2000,100,1547,1996,2025,0,0,31,480,24,28,0,0,2,11024
42199,0.23,1972,3,ST. JOHN'S,28200,350000,1999,100,1652,1995,2025,0,0,352,700,25,29,0,0,2,722
42343,0.2,1483,3,ST. JOHN'S,28100,329000,1994,100,1483,1992,2025,0,0,15,440,30,32,0,0,2,6360
42371,0.19,1492,3,GAINESVILLE,28101,330000,1996,100,1492,1994,2025,0,0,242,420,28,30,0,0,2,11359
42509,0.23,1308,3,ST. JOHN'S,16200,275000,1990,100,1308,1978,2025,0,0,234,324,34,46,0,0,2,6392
42589,0.35,1008,3,ST. JOHN'S,0,155000,1994,100,1008,1960,2025,0,0,0,0,30,64,0,0,1,9439
42591,0.32,1647,3,ST. JOHN'S,0,375000,2015,100,1647,1964,2025,0,0,138,540,9,60,0,0,2,1061
42747,0.37,1897,3,ST. JOHN'S,147400,325000,1994,100,1403,1981,2025,0,494,12,504,30,43,0,0,2,7180
42755,0.45,2498,3,ST. JOHN'S,147402,403000,2000,100,1782,1981,2025,0,716,152,580,24,43,0,0,2,17929
42756,0.8,2233,3,ST. JOHN'S,147400,440000,1990,100,2233,1981,2025,0,0,104,568,34,43,0,0,3,15970
42775,0.3,1958,3,ST. JOHN'S,223400,333000,1994,100,1958,1975,2025,0,0,18,400,30,49,0,0,2,10830
42880,0.32,1844,3,ST. JOHN'S,133500,360000,1994,100,1844,1989,2025,0,0,90,644,30,35,0,0,2,3610
42983,0.23,1297,3,ST. JOHN'S,140700,335000,1994,100,1297,1987,2025,0,0,40,252,30,37,0,0,2,4707
42988,0.19,1707,3,ST. JOHN'S,140700,295000,1994,100,1707,1990,2025,0,0,53,399,30,34,0,0,2,3744
42993,0.21,1682,3,ST. JOHN'S,140700,275000,1994,100,1220,1990,2025,0,462,126,441,30,34,0,0,2.5,3072
43048,0.17,1313,3,ST. JOHN'S,140600,330000,2009,100,1313,1996,2025,0,0,15,424,15,28,0,0,2,1864
43062,0.17,1359,3,ST. JOHN'S,140600,300000,2000,100,1359,1997,2025,0,0,25,473,24,27,0,0,2,2048
43066,0.2,1737,3,ST. JOHN'S,140600,290000,2005,100,1337,1997,2025,0,0,415,0,19,27,0,0,2,3054
43075,0.17,1688,3,ST. JOHN'S,140600,285000,2000,100,1688,1997,2025,0,0,30,484,24,27,0,0,2,480
69732,1,1612,3,ST. JOHN'S,84900,310000,2009,100,1612,2003,2025,0,0,42,0,15,21,0,0,2,703
69927,1,1540,3,ST. JOHN'S,227401,345000,2005,100,1540,2005,2025,0,0,248,525,19,19,0,0,2,1420
69991,1,1662,3,ST. JOHN'S,227406,399000,2005,100,1662,2005,2025,0,0,348,528,19,19,0,0,2,1776
70023,2.52,1932,3,ST. JOHN'S,227406,540000,2006,100,1932,2006,2025,0,0,108,552,18,18,0,0,2,2842
70052,2.01,2314,3,ST. JOHN'S,227407,564900,2009,100,2314,2009,2025,0,0,265,483,15,15,0,0,3,29752
70342,1.06,1972,3,ST. JOHN'S,71300,435000,2000,100,1972,1997,2025,0,0,204,529,24,27,0,0,2,3208
70598,17.33,2506,5,ST. JOHN'S,0,1043300,2010,100,2506,1997,2025,0,0,365,505,14,27,0,0,2,59167
70606,121,4748,5,ST. JOHN'S,0,2470000,1994,100,3195.5,1994,2025,0,1552,1630,671,30,30,0,0,3.5,68094
71677,10.75,3838,4,SUWANNEE,134400,640000,2008,100,2632.5,2003,2025,0,1205,275.5,441,16,21,0,0,3,34405
72012,1.11,1264,3,ST. JOHN'S,0,285000,2008,100,1264,1958,2025,0,0,0,0,16,66,0,0,1,13719
86114,0.13,1992,3,GAINESVILLE,0,435000,2014,100,1552,1931,2025,0,0,0,0,10,93,0,0,1.5,3908
86199,0.12,1116,3,GAINESVILLE,34400,152000,1994,100,1032,1948,2025,0,0,84,0,30,76,0,0,2,607
86300,0.1,672,3,GAINESVILLE,31400,158000,1994,100,672,1957,2025,0,0,0,0,30,67,0,0,1,188
86394,0.09,1089,3,GAINESVILLE,256700,250000,1994,100,1089,1900,2025,0,0,0,0,30,124,0,0,1,760
86706,0.14,1212,3,GAINESVILLE,161000,266000,1996,100,1212,1996,2025,0,0,160,0,28,28,0,0,2,284
86714,0.2,1048,3,GAINESVILLE,0,215000,2007,100,1048,1930,2025,0,0,140,0,17,94,0,0,1,0
86802,0.14,1564,3,GAINESVILLE,204700,469500,2001,100,1564,1938,2025,0,0,105,0,23,86,0,0,2,9549
87944,0.36,1508,3,GAINESVILLE,174300,200000,2002,100,1508,2002,2025,0,0,161,420,22,22,0,0,2,480
88129,0.11,1282,3,GAINESVILLE,24400,399000,1994,100,1282,1940,2025,0,0,144,0,30,84,0,0,1,2592
88179,0.14,1104,3,GAINESVILLE,25200,367000,1994,100,1104,1935,2025,0,0,24,0,30,89,0,0,1.5,9356
88180,0.27,1540,3,GAINESVILLE,25200,545000,2005,100,1120,1935,2025,0,420,0,0,19,89,0,0,1,6167
88447,0.11,1120,3,GAINESVILLE,4200,290000,1994,100,1120,1900,2025,0,0,96,0,30,124,0,0,1,0
78418,0.27,1200,3,GAINESVILLE,114600,240100,1999,100,1200,1970,2024,0,0,0,384,24,53,0,0,2,1245
78449,0.23,1569,3,GAINESVILLE,114600,341700,2012,100,1569,1969,2024,0,0,288,540,11,54,0,0,2,10988
78461,0.37,1500,3,GAINESVILLE,230600,335000,2009,100,1500,1976,2024,0,0,48,441,14,47,0,0,2,3973
78491,3.09,3515,4,GAINESVILLE,0,976000,2015,100,3515,1986,2024,0,0,526,768,8,37,0,0,4,50948
78732,0.3,2016,3,GAINESVILLE,61800,439400,1994,100,2016,1967,2024,0,0,115,532,29,56,0,0,2,13117
78738,0.31,1988,3,GAINESVILLE,61800,435000,2003,100,1988,1969,2024,0,0,108,0,20,54,0,0,2,12348
78779,0.68,2560,3,GAINESVILLE,61800,510000,1994,100,2164,1969,2024,0,0,540,0,29,54,0,0,2,15889
79065,0.39,1758,3,GAINESVILLE,41200,376000,2003,100,1630,1989,2024,0,0,204,440,20,34,0,0,2,3643
79104,0.35,2154,3,GAINESVILLE,61700,431200,2005,100,2154,1965,2024,0,0,68,0,18,58,0,0,2,2266
79122,0.41,2930,3,GAINESVILLE,61700,400400,1994,100,1465,1967,2024,0,1465,188,550,29,56,0,0,3,13823
79135,0.38,2631,3,GAINESVILLE,61700,485100,2000,100,2631,1983,2024,0,0,0,504,23,40,0,0,3.5,7440
79147,0.35,1770,3,GAINESVILLE,61700,427400,1994,100,1578,1966,2024,0,0,192,516,29,57,0,0,2,400
79169,0.27,2496,3,GAINESVILLE,61700,578200,2010,100,2496,1966,2024,0,0,264,0,13,57,0,0,3,12300
79243,0.39,2240,3,GAINESVILLE,98600,318500,1994,100,2240,1954,2024,0,0,0,0,29,69,0,0,2,3536
79261,0.37,1994,3,GAINESVILLE,98600,320000,1999,100,1994,1958,2024,0,0,60,0,24,65,0,0,2,3460
79265,1.12,2007,3,GAINESVILLE,98500,421400,1999,100,2007,1956,2024,0,0,170,0,24,67,0,0,2,12739
79275,0.31,1946,3,GAINESVILLE,98500,466000,2007,100,1946,1952,2024,0,0,76,0,16,71,0,0,2,464
79419,0.36,2192,3,GAINESVILLE,60000,367200,1994,100,2192,1950,2024,0,0,248,0,29,73,0,0,3,3348
79488,0.94,2900,5,GAINESVILLE,60100,775400,2011,100,2899.5,1992,2024,0,0,1167,726,12,31,0,0,2.5,18773
79509,0.4,1493,3,GAINESVILLE,0,343400,2007,100,1301,1947,2024,0,0,302,0,16,76,0,0,2,2700
79515,0.36,1915,3,GAINESVILLE,220900,423200,2015,100,1915,1955,2024,0,0,275,0,8,68,0,0,2,2623
79526,0.25,1567,3,GAINESVILLE,148800,329200,1994,100,1471,1949,2024,0,0,96,0,29,74,0,0,2,1831
79547,0.37,2006,3,GAINESVILLE,58000,529900,2008,100,1885.5,2008,2024,0,120,243.5,484,15,15,0,0,3,2269
79548,0.32,1369,3,GAINESVILLE,58000,326400,1994,100,1369,1955,2024,0,0,0,0,29,68,0,0,2,3300
79640,0.66,3800,4,GAINESVILLE,178400,720000,1999,100,2315,1970,2024,0,1485,360,720,24,53,0,0,5,16859
79735,0.21,940,3,GAINESVILLE,72300,205800,1994,100,940,1959,2024,0,0,0,0,29,64,0,0,1,7110
79821,0.14,1090,3,GAINESVILLE,66900,223700,2010,100,1090,1948,2024,0,0,84,0,13,75,0,0,1,203
79895,0.2,754,3,GAINESVILLE,68600,188100,2010,100,754,1955,2024,0,0,84,0,13,68,0,0,1,476
79989,0.16,1175,3,GAINESVILLE,182900,312600,2012,100,1175,1943,2024,0,0,96,0,11,80,0,0,2,1528
80028,0.15,816,3,GAINESVILLE,183000,251500,2014,100,816,1941,2024,0,0,54,0,9,82,0,0,1,4836
95057,0.25,916,3,MICANOPY,127000,161700,2007,100,916,1960,2024,0,0,0,0,16,63,0,0,1,800
95345,0.36,1048,3,MICANOPY,0,198000,2008,100,880,1960,2024,0,0,168,0,15,63,0,0,1,2448
96237,0.45,1648,3,WALDO,51900,174000,1995,100,1424,1930,2024,0,0,224,0,28,93,0,0,2,2120
96484,0.69,1072,3,WALDO,257900,194700,2014,100,864,1948,2024,0,0,208,0,9,75,0,0,2,3843
97073,0.48,1308,3,ST. JOHN'S,178200,270000,2012,100,1092,1973,2024,0,0,216,0,11,50,0,0,1.5,3365
97240,3.68,1986,3,ST. JOHN'S,0,357700,2000,100,1986,1980,2024,0,0,607,637,23,43,0,0,2.5,28389
4936,1.1,1850,4,HIGH SPRINGS,227601,415000,2014,100,1849.5,2014,2025,0,0,208.5,462,10,10,0,0,2,1850
5056,0.23,1232,3,HIGH SPRINGS,180500,239900,2004,100,1232,1976,2025,0,0,120,0,20,48,0,0,1.5,841
5057,0.23,1050,3,HIGH SPRINGS,180500,225000,1994,100,1050,1973,2025,0,0,60,264,30,51,0,0,1.5,2076
5337,1.06,1989,3,HIGH SPRINGS,236000,450000,2004,100,1989,2004,2025,0,0,258,660,20,20,0,0,2,5109
5384,0.32,1736,3,HIGH SPRINGS,245400,384000,2015,100,1736,2015,2025,0,0,306,442,9,9,0,0,2,1436
5500,10.01,2264,4,HIGH SPRINGS,145600,475000,2006,100,1696,2006,2025,0,384,400,0,18,18,0,0,2,524
5773,5.07,1494,3,SUWANNEE,0,387000,2003,100,1494,2003,2025,0,0,48,0,21,21,0,0,2,4348
5871,10,1600,3,SUWANNEE,0,350000,1994,100,1280,1980,2025,0,0,640,0,30,44,0,0,1,30667
6083,5,1879,3,SUWANNEE,0,240000,1994,100,1879,1971,2025,0,0,260,330,30,53,0,0,2,2530
6196,8.09,1200,3,SUWANNEE,0,330000,1994,100,1200,1981,2025,0,0,240,0,30,43,0,0,1,14736
6519,7.27,1913,3,SUWANNEE,0,475000,1994,100,1913,1984,2025,0,0,185,400,30,40,0,0,2,49369
6613,8.87,2039,4,SUWANNEE,50200,562000,2001,100,2039,1999,2025,0,0,238,489,23,25,0,0,2,32982
6700,10.03,1496,3,SUWANNEE,0,453000,2004,100,1496,1994,2025,0,0,448,816,20,30,0,0,2,14904
6908,3.88,2286,4,SUWANNEE,47700,649000,2016,100,1918,2016,2025,0,0,882,575,8,8,0,0,2,3829
6909,3.88,2462,4,SUWANNEE,47700,650000,2014,100,2147,2007,2025,0,315,549,604,10,17,0,0,2.5,6062
7117,0.59,696,3,SUWANNEE,0,127500,2002,100,696,1999,2025,0,0,0,0,22,25,0,0,1,3864
23117,5.5,2212,4,NEWBERRY,199700,664000,2015,100,2212,2001,2025,0,0,176,546,9,23,0,0,3,16781
23162,5,1587,3,NEWBERRY,0,399500,2002,100,1586.5,2002,2025,0,0,423.5,528,22,22,0,0,2,2400
23258,1,1541,3,SUWANNEE,0,285000,2010,100,1541,1975,2025,0,0,115,0,14,49,0,0,2,6166
23494,4.02,1428,3,SUWANNEE,0,300000,1994,100,1428,1982,2025,0,0,0,0,30,42,0,0,1.5,5800
23836,5.02,2813,3,SUWANNEE,0,549000,2009,100,2167,1984,2025,0,646,505,624,15,40,0,0,2,7356
23966,1.01,1312,3,SUWANNEE,114200,295000,2010,100,1312,1976,2025,0,0,12,0,14,48,0,0,2,3072
24507,0.25,1040,3,ARCHER,48700,197000,1997,100,1040,1997,2025,0,0,0,0,27,27,0,0,2,3183
24967,0.4,1300,3,ARCHER,5700,215000,1994,100,1300,1994,2025,0,0,72,0,30,30,0,0,2,337
25152,1.65,1524,3,ARCHER,0,180000,1994,100,1524,1950,2025,0,0,240,0,30,74,0,0,2,4547
25169,0.49,936,3,ARCHER,216400,10000,1994,100,936,1967,2025,0,0,0,0,30,57,0,0,1,1843
25171,0.49,1277,3,ARCHER,216400,226000,1994,100,1277,1967,2025,0,0,0,0,30,57,0,0,1,5460
25188,0.32,925,3,ARCHER,253600,179000,2003,100,925,1965,2025,0,0,108,0,21,59,0,0,1,0
25210,0.2,1256,3,ARCHER,5800,179900,1994,100,1256,1977,2025,0,0,0,0,30,47,0,0,1.5,178
25300,1.15,792,3,ARCHER,6400,210000,2000,100,792,1929,2025,0,0,128,0,24,95,0,0,1,2880
39315,0.28,1602,3,GAINESVILLE,143400,298500,1994,100,1602,1973,2025,0,0,36,420,30,51,0,0,2,556
39401,0.49,2117,4,GAINESVILLE,171305,555000,2000,100,2117,1994,2025,0,0,255,484,24,30,0,0,2,17062
39589,0.15,1365,3,GAINESVILLE,149102,285000,2000,100,1365,2000,2025,0,0,30,220,24,24,0,0,2,358
39593,0.13,1191,3,GAINESVILLE,149102,220000,2001,100,1191,2001,2025,0,0,42,287,23,23,0,0,2,1200
39636,0.12,1248,3,GAINESVILLE,149102,280000,2000,100,1248,2000,2025,0,0,20,252,24,24,0,0,2,2706
39673,0.09,1409,3,GAINESVILLE,237600,275000,2004,100,1409,2004,2025,0,0,100,308,20,20,0,0,2,584
39697,0.1,1240,3,GAINESVILLE,237600,263000,2005,100,1240,2005,2025,0,0,184,280,19,19,0,0,2,720
39712,0.1,1536,3,GAINESVILLE,237600,288000,2004,100,1536,2004,2025,0,0,80,400,20,20,0,0,2,3638
39730,1,2653,4,GAINESVILLE,37200,580000,2012,100,1609,1982,2025,0,1044,260,468,12,42,0,0,3,17280
39793,0.24,1588,3,GAINESVILLE,93100,225000,1994,100,1588,1975,2025,0,0,36,336,30,49,0,0,2,9761
39957,0.27,1503,3,GAINESVILLE,63000,220000,1994,100,1215,1965,2025,0,0,342,0,30,59,0,0,2,840
39982,0.27,2413,3,GAINESVILLE,164900,340000,1994,100,2143,1967,2025,0,0,382,551,30,57,0,0,2,6220
39989,0.41,1909,3,GAINESVILLE,114300,352900,1994,100,1909,1968,2025,0,0,0,621,30,56,0,0,2,9990
40174,0.32,2444,3,GAINESVILLE,93200,410000,1994,100,2444,1973,2025,0,0,366,338,30,51,0,0,2,15468
40244,0.09,1634,3,GAINESVILLE,235300,52000,2008,100,1634,2008,2025,0,0,344,484,16,16,0,0,2,3744
40383,0.36,2072,3,GAINESVILLE,206400,415000,1994,100,2072,1975,2025,0,0,0,552,30,49,0,0,2.5,24280
40412,0.96,2445,3,GAINESVILLE,206400,449900,2003,100,2445,1979,2025,0,0,33,474,21,45,0,0,2.5,11590
40508,0.33,2063,3,GAINESVILLE,206300,294000,1994,100,2063,1974,2025,0,0,14,600,30,50,0,0,2,11704
40513,0.35,1929,3,GAINESVILLE,206300,410000,1994,100,1929,1973,2025,0,0,16,511,30,51,0,0,2,8014
40551,0.34,2450,3,GAINESVILLE,206300,467500,1994,100,2450,1974,2025,0,0,96,466,30,50,0,0,3,23014
40585,0.35,1680,3,GAINESVILLE,213100,310000,1994,100,1680,1964,2025,0,0,124,448,30,60,0,0,2,8184
40586,0.35,1728,3,GAINESVILLE,213100,270000,1994,100,1728,1964,2025,0,0,72,0,30,60,0,0,3,1125
40660,0.48,1871,3,GAINESVILLE,168700,348900,1994,100,1871,1980,2025,0,0,348,504,30,44,0,0,2.5,6780
40791,0.36,2576,3,GAINESVILLE,168500,500000,2000,100,2576,1979,2025,0,0,408,556,24,45,0,0,3,4462
40821,0.52,2155,3,GAINESVILLE,168900,395000,1994,100,1975,1984,2025,0,0,216,472,30,40,0,0,2,8817
40824,0.54,1898,3,GAINESVILLE,168900,325000,1994,100,1898,1981,2025,0,0,18,441,30,43,0,0,2,7040
40927,1.78,3556,5,GAINESVILLE,153400,1225500,2020,100,3556,2002,2025,0,0,1272,805,4,22,0,0,3,10396
54179,0.39,2975,4,ST. JOHN'S,237300,799000,2015,100,2075,2004,2025,0,900,474,805,9,20,0,0,3.5,30684
54186,0.41,3664,5,ST. JOHN'S,237300,860000,2010,100,3325,2006,2025,0,339,515,744,14,18,0,0,3.5,28830
54252,0.15,2072,4,ST. JOHN'S,228503,513000,2005,100,2071.5,2005,2025,0,0,212.5,462,19,19,0,0,2,22647
54580,0.17,1967,4,GAINESVILLE,241000,355000,2005,100,1967,2005,2025,0,0,419,420,19,19,0,0,2,256
54599,0.18,1759,4,GAINESVILLE,241000,375900,2005,100,1759,2005,2025,0,0,355,400,19,19,0,0,2,725
54604,0.2,1817,4,GAINESVILLE,241001,355000,2014,100,1817,2014,2025,0,0,286,420,10,10,0,0,2,499
54611,0.19,1619,4,GAINESVILLE,241001,355000,2012,100,1619,2012,2025,0,0,254.5,480,12,12,0,0,2,583
54627,0.16,2233,4,GAINESVILLE,241001,420000,2007,100,2233,2007,2025,0,0,254,420,17,17,0,0,2,706
54770,0.12,1050,3,ST. JOHN'S,153700,207900,1994,100,1050,1986,2025,0,0,30,290,30,38,0,0,2,510
54779,0.13,976,3,ST. JOHN'S,153700,200000,1994,100,976,1985,2025,0,0,0,340,30,39,0,0,2,3878
54935,0.09,1222,3,ST. JOHN'S,198200,240000,2015,100,1222,1998,2025,0,0,8,240,9,26,0,0,2,352
55642,0.34,2238,4,ST. JOHN'S,189100,485000,1994,100,2238,1980,2025,0,0,174,483,30,44,0,0,2.5,9937
55660,0.39,1746,3,ST. JOHN'S,189100,385000,2010,100,1746,1975,2025,0,0,15,441,14,49,0,0,2,20124
55668,0.35,1811,3,ST. JOHN'S,189100,440000,2003,100,1811,1989,2025,0,0,380,506,21,35,0,0,2,28485
55681,0.38,2035,3,ST. JOHN'S,189100,353000,1994,100,2035,1980,2025,0,0,216,552,30,44,0,0,2,24915
69287,3.38,4432,4,ST. JOHN'S,56900,730000,1994,100,3178,1981,2025,0,0,1275,1625,30,43,0,0,3,43951
69380,1.08,1866,3,ST. JOHN'S,106900,370900,2005,100,1866,1992,2025,0,0,385,0,19,32,0,0,2,6895
69403,0.99,1417,3,ST. JOHN'S,106900,350000,1995,100,1417,1993,2025,0,0,85,1092,29,31,0,0,2,6700
69439,1.04,1664,3,ST. JOHN'S,107000,435000,1999,100,1664,1990,2025,0,0,245,484,25,34,0,0,2,50855
69468,1.06,1973,3,ST. JOHN'S,107000,390000,2000,100,1793,1989,2025,0,0,180,0,24,35,0,0,2,2847
69508,1,1790,3,ST. JOHN'S,107100,435000,2011,100,1140,2011,2025,0,650,288,380,13,13,0,0,2,1648
69539,1.01,1257,3,ST. JOHN'S,125100,315000,1994,100,1257,1977,2025,0,0,0,840,30,47,0,0,2,6519
69546,1.23,2608,4,ST. JOHN'S,125100,425000,1994,100,1285,1977,2025,0,891,1861,0,30,47,0,0,3,19834
69632,1.45,2300,4,ST. JOHN'S,231400,515000,2005,100,2299.5,2005,2025,0,0,269.5,483,19,19,0,0,2,8455
69665,1.48,1947,4,ST. JOHN'S,231400,530000,2009,100,1947,2006,2025,0,0,670,616,15,18,0,0,2,1882
83889,0.14,528,3,GAINESVILLE,137600,136000,1994,100,528,1940,2025,0,0,123,0,30,84,0,0,1,1500
84281,0.21,1350,3,GAINESVILLE,112600,210000,2014,100,1350,2014,2025,0,0,60,0,10,10,0,0,2,700
84735,0.14,880,2,GAINESVILLE,136600,169000,1994,100,720,1950,2025,0,0,300,0,30,74,0,0,1.5,0
84914,0.15,900,3,GAINESVILLE,136600,164000,2008,100,900,1964,2025,0,0,0,0,16,60,0,0,1,80
84986,0.3,928,3,GAINESVILLE,136600,100000,1994,100,928,1938,2025,0,0,112,0,30,86,0,0,1,560
85148,0.16,884,3,GAINESVILLE,150200,178000,1994,100,884,1964,2025,0,0,0,0,30,60,0,0,1,200
85198,0.14,1352,3,GAINESVILLE,167500,280000,2005,100,1352,1995,2025,0,0,80,0,19,29,0,0,2,472
85366,0.17,1176,3,GAINESVILLE,49600,177000,1994,100,924,1947,2025,0,0,348,0,30,77,0,0,1,496
85460,0.02,540,2,GAINESVILLE,209300,30000,1994,100,540,1952,2025,0,0,0,0,30,72,0,0,1,160
85551,0.17,1098,3,GAINESVILLE,66200,275000,1995,100,836,1928,2025,0,0,262,0,29,96,0,0,2,6134
85747,0.2,1321,3,GAINESVILLE,116100,45000,1994,100,1321,1950,2025,0,0,0,0,30,74,0,0,1,250
85930,0.26,1886,3,GAINESVILLE,119000,350000,2011,100,1886,1987,2025,0,0,40,0,13,37,0,0,2,1184
85987,0.17,912,3,GAINESVILLE,181600,205000,1994,100,912,1955,2025,0,0,60,0,30,69,0,0,1,140
76657,0.23,1343,3,GAINESVILLE,156400,242100,1994,100,1343,1950,2024,0,0,112,0,29,73,0,0,2,480
76672,0.45,1366,3,GAINESVILLE,156400,267700,2000,100,1366,1950,2024,0,0,108,0,23,73,0,0,2,8258
76827,0.08,621,3,GAINESVILLE,48300,121500,1994,100,621,1948,2024,0,0,96,0,29,75,0,0,1,586
76869,0.28,806,3,GAINESVILLE,900,201700,1996,100,806,1949,2024,0,0,91,0,27,74,0,0,1,1162
76913,0.37,1440,3,GAINESVILLE,44600,216300,1994,100,1440,1959,2024,0,0,168,308,29,64,0,0,2,1833
76975,0.22,1032,3,GAINESVILLE,174400,232500,2000,100,1032,1935,2024,0,0,230,0,23,88,0,0,2,2543
77023,0.22,774,3,GAINESVILLE,146100,250900,2017,100,774,1948,2024,0,0,18,0,6,75,0,0,1,536
77114,0.21,938,3,GAINESVILLE,146100,194900,1994,100,938,1951,2024,0,0,0,0,29,72,0,0,1,100
77185,0.14,1160,3,GAINESVILLE,188100,237600,2005,100,1160,1945,2024,0,0,0,0,18,78,0,0,2,3243
77186,0.14,832,3,GAINESVILLE,188100,196000,2012,100,736,1920,2024,0,0,96,0,11,103,0,0,1,657
77207,0.14,760,3,GAINESVILLE,188100,194000,2009,100,760,1972,2024,0,0,0,0,14,51,0,0,1,6668
77217,0.17,754,3,GAINESVILLE,188100,175100,1990,100,754,1948,2024,0,0,84,0,33,75,0,0,1,4320
77267,0.14,1160,3,GAINESVILLE,188100,196000,1994,100,1160,1948,2024,0,0,84,0,29,75,0,0,2,248
77563,0.15,1476,3,GAINESVILLE,244100,373700,2014,100,1475.5,2014,2024,0,0,225.5,420,9,9,0,0,2,996
77648,0.27,1334,3,GAINESVILLE,75400,244000,1994,100,1334,1965,2024,0,0,112,377,29,58,0,0,1.5,1980
77736,0.56,1404,3,GAINESVILLE,260800,263000,1994,100,1404,1976,2024,0,0,0,312,29,47,0,0,2,1388
92722,0.23,1208,3,ST. JOHN'S,48000,224400,2014,100,1208,1963,2024,0,0,0,0,9,60,0,0,2,128
92723,0.32,1232,3,ST. JOHN'S,48000,207800,2001,100,1232,1966,2024,0,0,0,0,22,57,0,0,2,1441
92859,0.31,1056,3,ST. JOHN'S,108801,178500,2012,100,1056,1971,2024,0,0,0,0,11,52,0,0,2,1118
92880,0.31,925,3,ST. JOHN'S,108800,203900,2000,100,925,1964,2024,0,0,40,0,23,59,0,0,1,3000
92895,0.33,1180,3,ST. JOHN'S,108800,225900,2012,100,1180,1964,2024,0,0,24,0,11,59,0,0,1,1574
93075,0.13,1131,3,ST. JOHN'S,76000,119600,1994,100,1131,1980,2024,0,0,0,0,29,43,0,0,1.5,373
93115,0.12,1240,3,ST. JOHN'S,239100,210700,2018,100,1240,2004,2024,0,0,132,0,5,19,0,0,2,515
93514,0.32,1040,3,ST. JOHN'S,104400,133300,1994,100,1040,1966,2024,0,0,42,0,29,57,0,0,1,1440
93647,0.3,1605,3,ST. JOHN'S,113200,262400,1994,100,1475,1960,2024,0,0,172,0,29,63,0,1,2,4192
93661,0.35,1406,3,ST. JOHN'S,113200,210700,1994,100,1142,1975,2024,0,0,332,0,29,48,0,0,2,375
93863,0.35,1288,3,ST. JOHN'S,0,195000,2001,100,1288,1960,2024,0,0,64,0,22,63,0,0,1,272
94091,0.37,1412,3,ST. JOHN'S,168100,208000,2000,100,1232,1962,2024,0,0,204,0,23,61,0,0,2,461
94206,4.39,1741,3,ST. JOHN'S,52400,411600,2012,100,1741,1990,2024,0,0,315,550,11,33,0,0,2,4938
94813,0.49,1196,3,MICANOPY,101100,292200,2020,100,1124,2000,2024,0,0,108,338,3,23,0,0,2,756
94887,0.49,949,3,MICANOPY,179500,223400,2015,100,858,1927,2024,0,0,524,0,8,96,0,0,1,1680
