OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,hood_cd,FID_Market_Cluster,Name
115,1,115,16153,0.090000000000000,1475,3,ALACHUA,246000,295100,2008,100,1474,2008,2023,0,-82.511892660000001,29.767788490000001,03980-020-093,0,196,420,14,14,0,0,2.000000000000000,280,233222.140000000013970,8,Alachua_Main
116,1,116,16218,0.540000000000000,1792,3,ALACHUA,163100,207200,1984,100,1516,1978,2023,0,-82.528232299999999,29.770990659999999,03985-043-000,0,276,0,38,44,0,0,2.000000000000000,1629,233230.010000000009313,8,Alachua_Main
117,1,117,16626,5.000000000000000,1144,3,SUWANNEE,0,322900,2005,100,1144,1992,2023,0,-82.478519309999996,29.733622390000001,04045-000-000,0,264,0,17,30,0,0,2.000000000000000,923,154202.399999999994179,33,HSBUI_2
118,1,118,16946,5.770000000000000,3164,5,SUWANNEE,232300,832500,2006,100,2374,2006,2023,0,-82.544483009999993,29.726229360000001,04082-010-004,790,902,558,16,16,0,0,3.500000000000000,8582,154207.000000000000000,33,HSBUI_2
119,1,119,12395,0.140000000000000,1742,3,HIGH SPRINGS,246700,371100,2016,100,1742,2016,2023,0,-82.551655339999996,29.807129880000002,03034-010-054,0,173,436,6,6,0,0,2.000000000000000,1272,223100.149999999994179,31,High_Springs
120,1,120,12399,0.140000000000000,1482,3,HIGH SPRINGS,246700,307200,2011,100,1482,2011,2023,0,-82.551710610000001,29.807854209999999,03034-010-058,0,306,400,11,11,0,0,2.000000000000000,981,223100.149999999994179,31,High_Springs
121,1,121,12415,0.200000000000000,1467,3,HIGH SPRINGS,246700,324800,2013,100,1467,2013,2023,0,-82.550723640000001,29.806911220000000,03034-010-074,0,254,400,9,9,0,0,2.000000000000000,1062,223100.149999999994179,31,High_Springs
122,1,122,12544,0.230000000000000,2268,3,SUWANNEE,172900,285700,1980,100,1740,1976,2023,0,-82.527163430000002,29.808458099999999,03043-055-000,0,624,0,42,46,0,0,3.000000000000000,3062,233208.010000000009313,8,Alachua_Main
123,1,123,12642,5.300000000000000,1838,3,ALACHUA,0,535000,2008,100,1838,1990,2023,0,-82.521762730000006,29.813319679999999,03049-001-006,0,460,568,14,32,0,0,2.000000000000000,3607,233209.000000000000000,8,Alachua_Main
124,1,124,12704,0.190000000000000,1562,3,ALACHUA,238900,335900,2014,100,1562,2014,2023,0,-82.519382840000006,29.807728680000000,03053-010-038,0,269,440,8,8,0,0,2.000000000000000,1310,233208.019999999989523,8,Alachua_Main
125,1,125,12772,0.410000000000000,1238,3,ALACHUA,2800,205800,1978,100,1070,1976,2023,0,-82.496652979999993,29.799941010000001,03067-002-003,0,288,0,44,46,0,0,1.500000000000000,152,233200.000000000000000,8,Alachua_Main
126,1,126,13382,0.190000000000000,1025,3,ALACHUA,2300,200000,2005,100,1025,1989,2023,0,-82.474321290000006,29.792376800000000,03195-002-037,0,0,348,17,33,0,0,1.000000000000000,1599,233213.019999999989523,8,Alachua_Main
127,1,127,13701,0.180000000000000,1288,3,ALACHUA,245700,284600,2016,100,1288,2016,2023,0,-82.490150880000002,29.797070810000001,03218-020-019,0,63,462,6,6,0,0,2.000000000000000,459,233214.059999999997672,8,Alachua_Main
128,1,128,13739,0.240000000000000,1218,3,ALACHUA,245700,245800,2015,100,1218,2015,2023,0,-82.490643070000004,29.796263350000000,03218-020-057,0,52,270,7,7,0,0,2.000000000000000,1488,233214.059999999997672,8,Alachua_Main
129,1,129,13771,0.170000000000000,1080,3,ALACHUA,2500,175800,1992,100,1080,1985,2023,0,-82.493569820000005,29.797641200000001,03221-001-003,0,0,0,30,37,0,0,1.500000000000000,176,233214.290000000008149,8,Alachua_Main
130,1,130,13979,0.310000000000000,1352,3,ALACHUA,212900,244600,1978,100,1352,1976,2023,0,-82.488572739999995,29.794704010000000,03277-000-000,0,0,0,44,46,0,0,1.500000000000000,1498,233214.029999999998836,8,Alachua_Main
131,1,131,14016,0.280000000000000,1386,3,ALACHUA,212900,240200,2017,100,1386,2017,2023,0,-82.487757959999996,29.792874909999998,03308-000-000,0,64,396,5,5,0,0,2.000000000000000,594,233214.029999999998836,8,Alachua_Main
132,1,132,14017,0.260000000000000,1435,3,ALACHUA,212900,278600,2015,100,1435,2005,2023,0,-82.488624070000000,29.792982599999998,03309-000-000,0,15,400,7,17,0,0,2.000000000000000,779,233214.029999999998836,8,Alachua_Main
133,1,133,14255,0.210000000000000,1040,3,ALACHUA,3100,150600,1990,100,1040,1957,2023,0,-82.489524869999997,29.788404570000001,03442-001-000,0,119,0,32,65,0,0,1.000000000000000,912,233214.019999999989523,8,Alachua_Main
134,1,134,14521,1.000000000000000,1360,3,ALACHUA,29400,300300,2012,100,1360,2001,2023,0,-82.501077780000003,29.791646289999999,03605-004-002,0,66,506,10,21,0,0,2.000000000000000,2635,233215.019999999989523,8,Alachua_Main
135,1,135,14714,0.130000000000000,1120,3,ALACHUA,197300,225000,2005,100,1120,2005,2023,0,-82.498210510000007,29.786776769999999,03719-001-000,0,90,420,17,17,0,0,2.000000000000000,1203,233215.019999999989523,8,Alachua_Main
136,1,136,9874,0.300000000000000,2294,3,NEWBERRY,165300,402700,2010,100,2294,1998,2023,0,-82.609431499999999,29.635803259999999,02534-010-012,0,34,420,12,24,0,0,2.000000000000000,2228,215109.010000000009313,55,swNewberry_A
137,1,137,10019,0.310000000000000,1611,3,NEWBERRY,165300,300900,2006,100,1611,2006,2023,0,-82.609397070000000,29.632504760000000,02534-022-012,0,214,484,16,16,0,0,2.000000000000000,1156,215109.010000000009313,55,swNewberry_A
138,1,138,10020,0.310000000000000,1663,3,NEWBERRY,165300,288700,2006,100,1663,2006,2023,0,-82.609062249999994,29.632512909999999,02534-022-013,0,231,484,16,16,0,0,2.000000000000000,1054,215109.010000000009313,55,swNewberry_A
139,1,139,10032,0.280000000000000,1360,3,NEWBERRY,251200,298000,2017,100,1360,2013,2023,0,-82.610723949999993,29.633880600000001,02534-100-002,0,42,252,5,9,0,0,2.000000000000000,1001,215109.010000000009313,55,swNewberry_A
140,1,140,10552,2.990000000000000,2485,4,NEWBERRY,249600,525500,2018,100,2485,2018,2023,0,-82.572146959999998,29.600948580000001,02631-001-025,0,315,640,4,4,0,0,3.000000000000000,4544,215109.049999999988358,34,Jonesville
141,1,141,11213,5.000000000000000,1672,3,SUWANNEE,170300,268300,2004,100,1672,2004,2023,0,-82.533909870000002,29.909839569999999,02796-010-010,0,452,420,18,18,0,0,2.000000000000000,904,232205.109999999986030,58,Rural_North
142,1,142,11603,2.840000000000000,1696,4,SUWANNEE,0,354100,2016,100,860,2007,2023,0,-82.556474370000004,29.865727020000001,02866-011-000,836,152,0,6,15,0,0,2.000000000000000,3128,232200.000000000000000,58,Rural_North
143,1,143,11617,6.740000000000000,2655,4,SUWANNEE,0,697500,2016,100,2654,2003,2023,0,-82.545740940000002,29.859063740000000,02867-010-020,0,630,690,6,19,0,0,3.000000000000000,22319,232200.109999999986030,58,Rural_North
144,1,144,11634,6.280000000000000,2582,4,SUWANNEE,0,580700,2014,100,2582,2006,2023,0,-82.541588090000005,29.860341040000002,02867-011-006,0,309,536,8,16,0,0,3.000000000000000,2498,232200.109999999986030,58,Rural_North
145,1,145,11802,1.270000000000000,1954,3,SUWANNEE,1700,411400,2007,100,1954,2007,2023,0,-82.501758530000004,29.853919860000001,02915-029-002,0,426,503,15,15,0,0,2.000000000000000,3567,232200.000000000000000,58,Rural_North
146,1,146,11958,5.010000000000000,2505,3,SUWANNEE,0,494600,1980,100,1791,1900,2023,0,-82.495354930000005,29.836205130000000,02963-000-000,714,0,0,42,122,0,0,2.000000000000000,10300,232200.000000000000000,58,Rural_North
147,1,147,12115,2.980000000000000,2502,3,SUWANNEE,0,638400,2004,100,2110,1996,2023,0,-82.494195230000003,29.825071410000000,03012-002-005,392,648,697,18,26,0,0,2.500000000000000,13664,233200.000000000000000,58,Rural_North
148,1,148,12247,1.030000000000000,1609,3,ALACHUA,123802,419900,2011,100,1609,2004,2023,0,-82.533434569999997,29.817790769999998,03024-020-010,0,174,528,11,18,0,0,2.000000000000000,6360,233205.010000000009313,8,Alachua_Main
149,1,149,12252,1.520000000000000,2433,3,ALACHUA,123802,571700,2012,100,2017,2004,2023,0,-82.535623270000002,29.816905599999998,03024-020-015,416,733,960,10,18,0,0,3.000000000000000,16293,233205.010000000009313,8,Alachua_Main
150,1,150,12275,1.110000000000000,1841,3,ALACHUA,123803,435200,2012,100,1840,1997,2023,0,-82.528443289999998,29.815985309999999,03024-030-007,0,230,484,10,25,0,0,3.000000000000000,11639,233205.010000000009313,8,Alachua_Main
151,1,151,12279,1.060000000000000,1850,3,ALACHUA,125000,336300,2004,100,1850,2000,2023,0,-82.526929659999993,29.814997470000002,03024-040-001,0,189,506,18,22,0,0,2.000000000000000,2101,233205.010000000009313,8,Alachua_Main
152,1,152,28344,0.500000000000000,2546,4,ALACHUA,201200,380400,1982,100,2366,1979,2023,0,-82.421975419999995,29.761751660000002,05900-005-026,0,180,596,40,43,0,0,2.500000000000000,9065,233328.029999999998836,50,Turkey_Creek
153,1,153,28366,0.580000000000000,3068,4,ALACHUA,201200,510700,1996,100,3068,1984,2023,0,-82.418811059999996,29.757658440000000,05900-005-049,0,86,528,26,38,0,0,3.000000000000000,12330,233328.029999999998836,50,Turkey_Creek
154,1,154,28445,0.260000000000000,1608,4,ALACHUA,202603,295500,1998,100,1608,1980,2023,0,-82.417254990000004,29.755811739999999,05900-007-044,0,86,340,24,42,0,0,2.000000000000000,6344,233328.029999999998836,50,Turkey_Creek
155,1,155,28474,0.330000000000000,3357,3,ALACHUA,202601,645100,2017,100,3357,2017,2023,0,-82.416528040000003,29.756288990000002,05900-016-003,0,429,576,5,5,0,0,3.000000000000000,3362,233328.070000000006985,50,Turkey_Creek
156,1,156,28585,0.090000000000000,1292,3,ALACHUA,245200,268400,2014,100,1292,2014,2023,0,-82.409973780000001,29.762142130000001,05900-040-032,0,22,228,8,8,0,0,2.000000000000000,1169,233328.040000000008149,50,Turkey_Creek
157,1,157,28625,0.120000000000000,1578,3,ALACHUA,245200,321900,2007,100,1578,2007,2023,0,-82.410618110000001,29.763132989999999,05900-040-072,0,228,436,15,15,0,0,2.000000000000000,928,233328.040000000008149,50,Turkey_Creek
158,1,158,28642,0.140000000000000,1698,3,ALACHUA,245200,329700,2009,100,1698,2009,2023,0,-82.409095649999998,29.762704429999999,05900-040-089,0,124,420,13,13,0,0,2.000000000000000,1012,233328.040000000008149,50,Turkey_Creek
159,1,159,28665,0.180000000000000,1543,3,ALACHUA,201400,314300,2003,100,1543,2003,2023,0,-82.425881980000000,29.761846620000000,05900-101-015,0,251,470,19,19,0,0,2.000000000000000,904,233328.059999999997672,50,Turkey_Creek
160,1,160,28671,0.180000000000000,1297,3,ALACHUA,201400,295400,2003,100,1297,2003,2023,0,-82.425879760000001,29.761186680000002,05900-101-021,0,176,526,19,19,0,0,2.000000000000000,848,233328.059999999997672,50,Turkey_Creek
161,1,161,28675,0.180000000000000,1232,3,ALACHUA,201400,274700,2002,100,1232,2002,2023,0,-82.425878280000006,29.760746730000001,05900-101-025,0,28,560,20,20,0,0,2.000000000000000,686,233328.059999999997672,50,Turkey_Creek
162,1,162,28906,0.190000000000000,1575,3,ALACHUA,0,330400,2001,100,1575,2001,2023,0,-82.418054830000003,29.758744400000001,05900-160-080,0,232,440,21,21,0,0,2.000000000000000,916,233328.029999999998836,50,Turkey_Creek
163,1,163,29322,0.240000000000000,2221,4,ALACHUA,202300,398400,2003,100,1995,2003,2023,0,-82.419494180000001,29.765256919999999,05900-801-013,0,357,506,19,19,0,0,2.000000000000000,2145,233328.059999999997672,50,Turkey_Creek
164,1,164,29383,0.090000000000000,1293,3,ALACHUA,202300,263300,2003,100,1293,2003,2023,0,-82.422046429999995,29.764477440000000,05900-804-012,0,186,320,19,19,0,0,2.000000000000000,692,233328.029999999998836,50,Turkey_Creek
165,1,165,29577,0.500000000000000,1568,3,ALACHUA,253700,292500,1999,100,1568,1999,2023,0,-82.423552839999999,29.771334199999998,05903-001-003,0,64,0,23,23,0,0,2.000000000000000,2991,233320.010000000009313,8,Alachua_Main
166,1,166,29666,0.540000000000000,1483,3,ALACHUA,50500,315000,1999,100,1483,1981,2023,0,-82.409337269999995,29.760931450000001,05917-050-000,0,12,519,23,41,0,0,2.000000000000000,1548,233328.010000000009313,50,Turkey_Creek
167,1,167,29689,0.350000000000000,2028,3,ALACHUA,50500,397200,2005,100,2028,1994,2023,0,-82.411200140000005,29.757744890000001,05917-073-000,0,377,462,17,28,0,0,2.000000000000000,12340,233328.010000000009313,50,Turkey_Creek
168,1,168,29760,0.220000000000000,1855,3,ALACHUA,50500,282600,1980,100,1855,1979,2023,0,-82.410250939999997,29.755127550000001,05918-117-000,0,87,0,42,43,0,0,3.000000000000000,1970,233328.019999999989523,50,Turkey_Creek
169,1,169,29777,0.230000000000000,1456,3,ALACHUA,50500,285300,2002,100,1456,2002,2023,0,-82.409786370000006,29.756994429999999,05918-134-000,0,30,391,20,20,0,0,2.000000000000000,891,233328.019999999989523,50,Turkey_Creek
170,1,170,29965,1.060000000000000,2278,4,ALACHUA,21300,490000,1994,100,2278,1991,2023,0,-82.400492459999995,29.746289350000001,05936-010-021,0,404,480,28,31,0,0,2.000000000000000,9788,233334.010000000009313,8,Alachua_Main
171,1,171,30147,0.130000000000000,912,3,GAINESVILLE,200400,197400,1992,100,912,1983,2023,0,-82.384581850000004,29.736011349999998,05977-216-000,0,0,0,30,39,0,0,2.000000000000000,240,174302.029999999998836,47,TC_Forest
172,1,172,30340,0.100000000000000,1922,3,GAINESVILLE,200500,214900,2000,100,1502,1984,2023,0,-82.382173769999994,29.732617350000002,05979-076-000,0,426,0,22,38,0,0,2.000000000000000,289,174302.010000000009313,47,TC_Forest
173,1,173,30354,0.130000000000000,1196,3,GAINESVILLE,200500,211400,1985,100,1196,1985,2023,0,-82.380927549999996,29.732965690000000,05979-090-000,0,100,0,37,37,0,0,2.000000000000000,264,174302.010000000009313,47,TC_Forest
174,1,174,30365,0.100000000000000,1032,3,GAINESVILLE,200500,177300,1984,100,1032,1983,2023,0,-82.381577660000005,29.733171370000001,05979-101-000,0,240,0,38,39,0,0,2.000000000000000,460,174302.010000000009313,47,TC_Forest
175,1,175,30391,0.110000000000000,912,3,GAINESVILLE,201000,192200,1995,100,912,1988,2023,0,-82.380538610000002,29.734483040000001,05979-127-000,0,0,240,27,34,0,0,2.000000000000000,272,174302.010000000009313,47,TC_Forest
176,1,176,30451,0.100000000000000,1056,3,GAINESVILLE,201000,167800,1988,100,1056,1987,2023,0,-82.382891000000001,29.735620170000001,05979-190-000,0,0,0,34,35,0,0,2.000000000000000,328,174302.010000000009313,47,TC_Forest
177,1,177,30477,0.100000000000000,1152,3,GAINESVILLE,200900,197300,1995,100,1152,1995,2023,0,-82.386969019999995,29.735975300000000,05985-363-000,0,160,0,27,27,0,0,2.000000000000000,360,174302.049999999988358,47,TC_Forest
178,1,178,30505,0.120000000000000,1072,3,GAINESVILLE,200600,200200,2000,100,912,1985,2023,0,-82.387058490000001,29.733973230000000,05985-391-000,0,160,0,22,37,0,0,2.000000000000000,816,174302.049999999988358,47,TC_Forest
179,1,179,7446,1.100000000000000,1632,3,NEWBERRY,138503,262900,2004,100,1632,2002,2023,0,-82.601446699999997,29.682510000000001,01874-030-006,0,36,460,18,20,0,0,2.000000000000000,5869,224127.010000000009313,55,swNewberry_A
180,1,180,7460,1.050000000000000,1512,3,NEWBERRY,138503,330300,2009,100,1512,2000,2023,0,-82.600248320000006,29.677414700000000,01874-030-020,0,96,440,13,22,0,0,2.000000000000000,469,224127.010000000009313,55,swNewberry_A
181,1,181,7697,0.180000000000000,1513,3,NEWBERRY,241900,303800,2005,100,1513,2005,2023,0,-82.610866509999994,29.661391380000001,01894-101-037,0,168,440,17,17,0,0,2.000000000000000,334,224100.029999999998836,55,swNewberry_A
182,1,182,7711,0.200000000000000,1562,3,NEWBERRY,241900,311100,2005,100,1562,2005,2023,0,-82.609502910000003,29.660688929999999,01894-101-051,0,230,441,17,17,0,0,2.000000000000000,833,224100.029999999998836,55,swNewberry_A
183,1,183,7772,0.190000000000000,1628,3,NEWBERRY,241901,293000,2006,100,1628,2006,2023,0,-82.611651550000005,29.659951450000001,01894-102-111,0,175,400,16,16,0,0,2.000000000000000,403,224100.029999999998836,55,swNewberry_A
184,1,184,7776,0.250000000000000,1677,3,NEWBERRY,241902,348200,2014,100,1677,2014,2023,0,-82.613765930000000,29.658319460000001,01894-103-114,0,306,484,8,8,0,0,2.000000000000000,1324,224100.029999999998836,55,swNewberry_A
185,1,185,7794,0.200000000000000,1298,3,NEWBERRY,241902,283500,2013,100,1298,2013,2023,0,-82.611531979999995,29.656952109999999,01894-103-132,0,280,440,9,9,0,0,2.000000000000000,1305,224100.029999999998836,55,swNewberry_A
186,1,186,7808,0.190000000000000,1383,3,NEWBERRY,241902,286500,2011,100,1383,2011,2023,0,-82.612940120000005,29.658738790000001,01894-103-146,0,192,400,11,11,0,0,2.000000000000000,519,224100.029999999998836,55,swNewberry_A
187,1,187,7948,0.240000000000000,1811,3,NEWBERRY,236102,314600,2004,100,1811,2004,2023,0,-82.592739390000006,29.657766530000000,01901-040-037,0,112,420,18,18,0,0,2.000000000000000,860,224100.010000000009313,55,swNewberry_A
188,1,188,7990,0.240000000000000,1674,3,NEWBERRY,236105,315300,2008,100,1674,2008,2023,0,-82.589103249999994,29.660360839999999,01901-060-017,0,438,441,14,14,0,0,2.000000000000000,417,224100.010000000009313,55,swNewberry_A
189,1,189,8090,0.250000000000000,2916,3,NEWBERRY,236106,418500,2007,100,1256,2007,2023,0,-82.585981579999995,29.661192459999999,01901-070-117,1382,278,560,15,15,0,0,2.000000000000000,1224,224100.010000000009313,55,swNewberry_A
190,1,190,8349,0.170000000000000,2200,3,NEWBERRY,249400,337000,2008,100,1120,2008,2023,0,-82.600232320000003,29.640739900000000,01933-010-024,1080,28,441,14,14,0,0,2.500000000000000,1233,215103.130000000004657,55,swNewberry_A
191,1,191,8493,1.000000000000000,1431,3,NEWBERRY,0,380000,1974,100,1431,1959,2023,0,-82.603792150000004,29.646289589999999,01951-001-000,0,126,0,48,63,0,0,1.000000000000000,1547,215100.899999999994179,55,swNewberry_A
192,1,192,8725,0.220000000000000,1056,3,NEWBERRY,21100,208400,1990,100,1056,1984,2023,0,-82.613828659999996,29.641165579999999,01989-005-005,0,64,0,32,38,0,0,1.500000000000000,384,215104.010000000009313,55,swNewberry_A
193,1,193,8748,0.260000000000000,1248,3,NEWBERRY,7600,230400,1999,100,1248,1979,2023,0,-82.610040740000002,29.641465790000002,01989-020-003,0,104,0,23,43,0,0,2.000000000000000,2232,215104.010000000009313,55,swNewberry_A
194,1,194,8841,0.240000000000000,1184,3,NEWBERRY,138300,194100,2013,100,975,1975,2023,0,-82.609089429999997,29.649865429999998,02052-000-000,0,353,0,9,47,0,0,1.000000000000000,44,215104.040000000008149,55,swNewberry_A
195,1,195,9073,0.670000000000000,820,3,NEWBERRY,138300,147900,1956,100,820,1956,2023,0,-82.609409319999997,29.644838480000001,02250-009-000,0,0,0,66,66,0,0,1.000000000000000,826,215104.059999999997672,55,swNewberry_A
196,1,196,9503,0.350000000000000,864,3,NEWBERRY,20700,183400,1994,100,864,1992,2023,0,-82.627169210000005,29.649796460000001,02509-010-019,0,80,284,28,30,0,0,1.000000000000000,1206,215105.010000000009313,55,swNewberry_A
197,1,197,9513,0.240000000000000,1629,3,NEWBERRY,20800,303600,2005,100,1629,2003,2023,0,-82.623396499999998,29.649932589999999,02509-010-029,0,136,380,17,19,0,0,2.000000000000000,2376,215105.010000000009313,55,swNewberry_A
198,1,198,9688,0.250000000000000,1477,3,NEWBERRY,247100,305300,2008,100,1477,2008,2023,0,-82.607463629999998,29.637034880000002,02530-011-005,0,313,441,14,14,0,0,2.000000000000000,3064,215109.010000000009313,55,swNewberry_A
199,1,199,9709,0.190000000000000,1248,3,NEWBERRY,247100,277600,2015,100,1248,2009,2023,0,-82.607624700000002,29.635362760000000,02530-013-004,0,171,340,7,13,0,0,2.000000000000000,484,215109.010000000009313,55,swNewberry_A
200,1,200,27565,5.000000000000000,3650,4,SUWANNEE,400,629400,2012,100,3650,2006,2023,0,-82.384532250000007,29.808630330000000,05775-010-004,0,40,950,10,16,0,0,3.000000000000000,2090,233300.000000000000000,58,Rural_North
201,1,201,27871,5.370000000000000,2701,4,SUWANNEE,0,589400,1995,100,2376,1995,2023,0,-82.442427679999994,29.795544289999999,05835-013-000,0,605,483,27,27,0,0,2.000000000000000,2297,233300.410000000003492,58,Rural_North
