OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer_1,Buck_Bay,Duck_Pond,Eagle_Point,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,WildsPlantation,swNewberry_A,swNewberry_B,built_before_1984,built_pre_1970_with_effective_le_1994,era_1900s,era_1910s,era_1920s,era_1930s,era_1940s,era_1950s,era_1960s,era_1970s,era_1980s,era_1990s,era_2000s,era_2010s,era_2020s,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
6517,92292,0.140000000000000,1055,1.000000000000000,GAINESVILLE,177600,2010,100,868.000000000000000,1965,2022,0,0.000000000000000,238.000000000000000,0.000000000000000,11,0,2.000000000000000,1441,149519.000000000000000,0.168262118027433,-82.303500000000000,29.637888000000000,16106-110-000,MidtownEast_C,True,False,False,0.890000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,12.087228978517993,177589.321051526174415,179030.321051526174415,1430.321051526174415,28070.321051526174415,1430.321051526174415,28070.321051526174415,1.008053609524359
6525,82839,0.150000000000000,1380,1.000000000000000,GAINESVILLE,222900,2005,100,1380.000000000000000,1999,2022,0,0.000000000000000,150.000000000000000,460.000000000000000,16,0,2.000000000000000,597,188868.000000000000000,0.180280840743679,-82.294212000000002,29.662438000000002,10848-020-007,MidtownEast_C,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.294018929747892,218385.893321471143281,218982.893321471143281,-3917.106678528856719,29517.893321471143281,3917.106678528856719,29517.893321471143281,0.982426618759404
6559,85114,0.170000000000000,732,1.000000000000000,GAINESVILLE,75100,1979,100,732.000000000000000,1946,2022,0,0.000000000000000,117.000000000000000,0.000000000000000,42,0,1.000000000000000,0,63835.000000000000000,0.204318286176169,-82.306663999999998,29.650735000000001,11745-000-000,MidtownEast_C,True,False,True,0.580000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,11.513571600381383,100064.634420160553418,100064.634420160553418,24964.634420160553418,36229.634420160553418,24964.634420160553418,36229.634420160553418,1.332418567512125
6575,92227,0.150000000000000,960,1.000000000000000,GAINESVILLE,163600,2000,100,960.000000000000000,1962,2023,0,0.000000000000000,90.000000000000000,0.000000000000000,22,0,1.000000000000000,218,138842.000000000000000,0.180280840743679,-82.304815000000005,29.639755000000001,16106-038-000,MidtownEast_C,True,False,True,0.780000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,11.892813603706688,146212.102558079554001,146430.102558079554001,-17169.897441920445999,7370.102558079554001,17169.897441920445999,7370.102558079554001,0.895049526638628
6604,91963,0.310000000000000,1200,1.000000000000000,GAINESVILLE,150300,1988,100,1008.000000000000000,1958,2022,0,0.000000000000000,287.000000000000000,0.000000000000000,33,0,2.000000000000000,1014,126740.999999999985448,0.372580404203603,-82.310184000000007,29.630755000000001,15997-008-000,MidtownEast_C,True,False,False,0.670000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,11.993802817520201,161749.289135715604061,162763.289135715604061,12463.289135715604061,35008.289135715618613,12463.289135715604061,35008.289135715618613,1.082922748740623
6607,92300,0.200000000000000,1188,1.000000000000000,GAINESVILLE,123600,1983,100,1188.000000000000000,1961,2022,0,0.000000000000000,0.000000000000000,0.000000000000000,38,0,1.000000000000000,224,104836.000000000000000,0.240374454324905,-82.302622000000000,29.639080000000000,16106-122-000,MidtownEast_C,True,False,False,0.620000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,11.832221002025300,137615.797048757143784,137839.797048757143784,14239.797048757143784,32779.797048757143784,14239.797048757143784,32779.797048757143784,1.115208713986708
6778,84457,0.230000000000000,1800,1.000000000000000,GAINESVILLE,136300,1978,100,1800.000000000000000,1965,2023,0,0.000000000000000,0.000000000000000,0.000000000000000,44,0,2.000000000000000,288,115566.999999999985448,0.276430622473641,-82.298088000000007,29.649183000000001,11276-009-000,MidtownEast_C,True,False,False,0.560000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,12.032975658317115,168211.207841504277894,168499.207841504277894,32199.207841504277894,52644.207841504292446,32199.207841504277894,52644.207841504292446,1.236237768462981
6855,83882,0.110000000000000,1380,1.000000000000000,GAINESVILLE,205600,2007,100,1380.000000000000000,2007,2024,0,0.000000000000000,108.000000000000000,0.000000000000000,16,0,2.000000000000000,248,174512.000000000000000,0.132205949878698,-82.303462999999994,29.658041999999998,10979-002-000,MidtownEast_C,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.171246734058343,193154.706343267374905,193402.706343267374905,-12197.293656732625095,18642.706343267374905,12197.293656732625095,18642.706343267374905,0.940674641747409
6875,83030,0.180000000000000,1884,1.000000000000000,GAINESVILLE,223100,2003,100,1752.000000000000000,1967,2024,0,0.000000000000000,172.000000000000000,0.000000000000000,20,0,2.000000000000000,481,189154.000000000000000,0.216337008892414,-82.290817000000004,29.660723999999998,10857-074-000,MidtownEast_C,True,False,False,0.800000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,12.347147688227393,230302.211447624955326,230783.211447624955326,7683.211447624955326,41148.211447624955326,7683.211447624955326,41148.211447624955326,1.034438419756275
6906,84630,0.210000000000000,1170,1.000000000000000,GAINESVILLE,142100,1994,100,1170.000000000000000,1956,2024,0,0.000000000000000,48.000000000000000,0.000000000000000,29,0,1.000000000000000,3318,117467.000000000000000,0.252393177041150,-82.305555999999996,29.645973999999999,11327-001-000,MidtownEast_C,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,11.952131362820520,155147.469980889261933,158465.469980889261933,16365.469980889261933,37680.469980889261933,16365.469980889261933,37680.469980889261933,1.115168683890846
6939,82459,0.090000000000000,752,1.000000000000000,GAINESVILLE,113400,2013,100,752.000000000000000,1900,2023,0,0.000000000000000,0.000000000000000,0.000000000000000,9,0,1.000000000000000,0,96390.000000000000000,0.108168504446207,-82.300764999999998,29.659838000000001,10733-057-000,MidtownEast_C,True,False,True,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,11.820302336480612,135985.336150292278035,135985.336150292278035,22585.336150292278035,39595.336150292278035,22585.336150292278035,39595.336150292278035,1.199165221783883
6988,92630,0.210000000000000,1123,1.000000000000000,GAINESVILLE,204000,2005,100,1105.000000000000000,1971,2022,0,0.000000000000000,18.000000000000000,0.000000000000000,16,0,1.500000000000000,765,172635.000000000000000,0.252393177041150,-82.298237000000000,29.642399999999999,16116-100-011,MidtownEast_C,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,12.077617120960314,175890.535116931307130,176655.535116931307130,-27344.464883068692870,3255.535116931307130,27344.464883068692870,3255.535116931307130,0.865958505475154
6993,83117,0.170000000000000,792,1.000000000000000,GAINESVILLE,137200,2007,100,792.000000000000000,1958,2024,0,0.000000000000000,48.000000000000000,0.000000000000000,16,0,1.000000000000000,200,116420.000000000000000,0.204318286176169,-82.295769000000007,29.660695000000000,10858-032-000,MidtownEast_C,True,False,True,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,11.850109071918325,140099.627277506893734,140299.627277506893734,3099.627277506893734,23679.627277506893734,3099.627277506893734,23679.627277506893734,1.022592035550342
7011,91944,0.250000000000000,1410,1.000000000000000,GAINESVILLE,103700,1972,100,1200.000000000000000,1960,2022,0,0.000000000000000,210.000000000000000,0.000000000000000,49,0,2.000000000000000,6437,81708.000000000000000,0.300468067906131,-82.307713000000007,29.629749000000000,15995-048-000,MidtownEast_C,True,False,False,0.510000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,11.849467218874786,140009.732757961726747,146446.732757961726747,42746.732757961726747,58301.732757961726747,42746.732757961726747,58301.732757961726747,1.412215359286034
7012,83080,0.240000000000000,984,1.000000000000000,GAINESVILLE,172000,2009,100,984.000000000000000,1969,2024,0,0.000000000000000,0.000000000000000,0.000000000000000,14,0,1.000000000000000,599,145601.000000000000000,0.288449345189886,-82.290430000000001,29.660647000000001,10857-200-037,MidtownEast_C,True,False,True,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,12.000837986803683,162891.234947402874241,163490.234947402874241,-8509.765052597125759,17290.234947402874241,8509.765052597125759,17290.234947402874241,0.950524621787226
7114,84823,0.140000000000000,997,1.000000000000000,GAINESVILLE,185000,2015,100,847.000000000000000,1967,2023,0,0.000000000000000,215.000000000000000,0.000000000000000,7,0,1.000000000000000,192,157058.000000000000000,0.168262118027433,-82.307739999999995,29.653547000000000,11502-000-000,MidtownEast_C,True,False,True,0.930000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,12.053145619095547,171638.468976326752454,171830.468976326752454,-13169.531023673247546,14580.468976326752454,13169.531023673247546,14580.468976326752454,0.928813345817982
