prop_id,legal_acreage,city_id,yr_blt,living_area,land_type_cd,condition_cd,land_total_acres,sl_price
23282,10,0,1994,1440,AC,3,10,484400
23290,5.5,0,1977,1800,AC,3,5.5,617600
23293,5.01,0,1987,2039,AC,3,5.01,397800
23494,4.02,0,1982,1428,AC,3,4.02,300000
23554,5.15,0,1999,1512,AC,3,5.15,384000
23554,5.15,0,1999,1512,AC,3,5.15,507400
23625,8.89,0,2023,1320,AC,NULL,8.89,126600
23625,8.89,0,2023,1320,AC,NULL,8.89,432000
23806,5.42,0,1979,1973,AC,3,5.42,269500
23932,1.24,0,1979,1574,LT,3,1.24,345200
23992,1.02,0,1984,1189,LT,3,1.02,231000
24037,5,0,2015,4573,AC,3,5,840000
24120,7.29,0,1979,2744,AC,3,7.29,519700
24218,5.56,0,2005,2123,AC,3,5.56,492300
24223,2.05,0,1956,1708,AC,3,2.05,239200
24369,6.01,0,1997,1860,AC,3,6.01,391400
24558,1.02,1015,1966,2154,AC,3,1.02,229000
24619,2.03,0,1997,2800,LT,3,2.03,295000
24719,0.57,0,1940,2052,UN,3,0.57,108300
24833,0.71,0,1956,752,UN,2,0.71,16600
24868,0.42,1015,1920,1797,SF,3,0.42,187200
25039,0.25,1015,1920,1092,UN,2,0.25,58800
25165,0.32,1015,1965,1124,UN,3,0.32,198100
25288,0.59,1015,2009,2127,LT,3,0.59,333800
25300,1.15,1015,1929,792,LT,3,1.15,210000
25305,0.23,1015,1929,1464,LT,3,0.23,187800
25431,0.33,1015,1980,1200,UN,2,0.33,60000
25612,0.39,1015,1976,1040,UN,3,0.39,180100
25617,0.32,1015,1979,1476,UN,3,0.32,208000
26347,10.01,0,1994,528,AC,3,10.01,206200
26362,29.8,0,1980,1996,AC,3,29.8,510000
26868,0.83,1020,1929,2524,LT,3,0.83,223100
26906,1.34,1020,1961,1780,UN,3,1.34,184500
26906,1.34,1020,1961,1780,UN,3,1.34,247500
27055,10.2,0,2014,1980,AC,3,10.2,555000
27372,6.82,0,2007,2238,AC,4,6.82,458000
27512,5.73,0,1966,2056,AC,3,5.73,535300
27547,8.99,0,1994,1858,AC,3,6.99,389000
27927,0.5,1014,1989,1300,UN,3,0.5,317600
27927,0.5,1014,1989,1300,UN,3,0.5,301200
27928,0.62,1014,2005,2670,UN,3,0.62,379300
27953,0.62,1014,1995,2278,UN,4,0.62,418600
28010,0.5,1014,1980,1200,UN,3,0.5,245000
28011,0.5,1014,1979,1338,UN,3,0.5,246500
28013,0.5,1014,1978,1552,UN,3,0.5,263400
28031,0.5,1014,1977,1954,UN,3,0.5,205000
28033,0.5,1014,1978,1211,UN,3,0.5,262000
28320,0.44,1014,1980,3495,LT,4,0.44,572400
28328,0.44,1014,1994,2978,LT,5,0.44,377600
28340,0.47,1014,2001,3108,LT,4,0.47,590200
28345,0.49,1014,1998,2382,LT,4,0.49,397300
28366,0.58,1014,1984,3068,LT,4,0.58,510700
28388,0.49,1014,2019,2131,LT,NULL,0.49,445700
28406,0.17,1014,1980,1306,LT,3,0.17,329700
28406,0.17,1014,1980,1306,LT,3,0.17,313700
28411,0.15,1014,1980,1676,LT,3,0.15,278000
28426,0.47,1014,1980,1963,LT,4,0.47,300300
28466,0.21,1014,1980,1571,LT,4,0.21,244700
28469,0.34,1014,1979,1804,LT,4,0.34,320000
28474,0.33,1014,2017,3357,LT,3,0.33,645100
28486,0.23,1014,2005,2579,LT,4,0.23,403000
28491,0.21,1014,2005,1995,LT,4,0.21,392200
28494,0.21,1014,2004,1764,LT,4,0.21,355000
28537,0.65,1014,2013,2517,LT,4,0.65,582500
28592,0.09,1014,2012,1494,LT,3,0.09,306300
28600,0.13,1014,2006,1189,LT,3,0.13,249600
28609,0.11,1014,2006,1420,LT,3,0.11,276700
28609,0.11,1014,2006,1420,LT,3,0.11,291200
28614,0.09,1014,2008,1418,LT,3,0.09,266900
28620,0.09,1014,2007,1393,LT,3,0.09,278500
28620,0.09,1014,2007,1393,LT,3,0.09,296100
28632,0.12,1014,2010,1518,LT,3,0.12,288900
28637,0.13,1014,2007,1578,LT,3,0.13,286900
28675,0.18,1014,2002,1232,LT,3,0.18,274700
28677,0.18,1014,2002,1516,LT,3,0.18,324600
28698,0.16,1014,1992,1956,LT,4,0.16,328700
28743,0.1,1014,2006,2487,LT,3,0.1,339300
28763,0.14,1014,2005,2129,LT,4,0.14,436100
28781,0.19,1014,2006,2008,LT,4,0.19,429900
28829,0.28,1014,1996,3192,LT,4,0.28,495000
28886,0.22,1014,2004,1900,LT,4,0.22,274900
28906,0.19,1014,2001,1575,LT,3,0.19,330400
28921,0.34,1014,2006,1891,LT,4,0.34,358100
28921,0.34,1014,2006,1891,LT,4,0.34,425000
28984,0.05,1014,1979,1728,UN,3,0.05,294000
28990,0.06,1014,1980,1472,UN,3,0.06,209200
29032,0.24,1014,1996,2344,LT,4,0.24,392700
29050,0.11,1014,1996,2025,LT,4,0.11,221800
29050,0.11,1014,1996,2025,LT,4,0.11,318200
29050,0.11,1014,1996,2025,LT,4,0.11,331300
29052,0.2,1014,2000,1845,LT,4,0.2,316000
29138,0.09,1014,2003,1182,LT,3,0.09,233000
29153,0.1,1014,2003,1116,LT,3,0.1,259100
29161,0.09,1014,2003,1323,LT,3,0.09,311500
29196,0.09,1014,1996,1138,LT,4,0.09,206000
29224,0.04,1014,2000,1259,LT,3,0.04,220300
29233,0.04,1014,2002,1259,LT,3,0.04,220200
29238,0.03,1014,2011,1070,LT,3,0.03,232300
29239,0.03,1014,2010,1070,LT,3,0.03,245700
29244,0.04,1014,2006,1250,LT,3,0.04,257600
29296,0.06,1014,2006,1696,LT,3,0.06,52100
29296,0.06,1014,2006,1696,LT,3,0.06,274800
29319,0.3,1014,2004,1896,LT,4,0.3,367500
29322,0.24,1014,2003,2221,LT,4,0.24,398400
29384,0.09,1014,2005,1420,LT,3,0.09,258300
29545,0.18,1014,2004,1434,LT,3,0.18,305600
29691,0.38,1014,1990,2094,UN,3,0.38,321000
29697,0.2,1014,1999,1445,UN,3,0.2,271300
29722,0.2,1014,1978,1001,UN,3,0.2,220400
29760,0.22,1014,1979,1855,UN,3,0.22,282600
29777,0.23,1014,2002,1456,UN,3,0.23,285300
29779,0.2,1014,2000,1401,UN,3,0.2,302800
29845,0.25,1014,2002,1535,LT,3,0.25,340700
29926,0.66,1014,2020,2346,UN,NULL,0.66,418300
30086,16.1,1014,1965,616,AC,2,16.1,740600
30154,0.1,1017,1984,1152,LT,3,0.1,45000
30154,0.1,1017,1984,1152,LT,3,0.1,197400
30197,0.1,1017,1980,1548,LT,3,0.1,231600
30197,0.1,1017,1980,1548,LT,3,0.1,244000
30286,0.1,1017,1983,912,LT,3,0.1,183000
30315,0.1,1017,1981,1368,LT,3,0.1,203300
30315,0.1,1017,1981,1368,LT,3,0.1,162700
30320,0.11,1017,1982,936,LT,3,0.11,196800
30323,0.15,1017,1988,1216,LT,3,0.15,225300
30341,0.1,1017,1984,912,LT,3,0.1,180000
30346,0.1,1017,1985,1272,LT,3,0.1,203800
30358,0.1,1017,1984,1056,LT,3,0.1,235000
30383,0.12,1017,1984,1392,LT,3,0.12,214500
30384,0.11,1017,1981,1152,LT,3,0.11,200000
30421,0.11,1017,1986,1392,LT,3,0.11,174400
30444,0.11,1017,1986,1296,LT,3,0.11,193900
30446,0.11,1017,1997,1216,LT,3,0.11,232700
30446,0.11,1017,1997,1216,LT,3,0.11,230300
30527,0.11,1017,1986,1032,LT,3,0.11,189600
30535,0.11,1017,1985,912,LT,3,0.11,204000
30549,0.1,1017,1985,672,LT,3,0.1,139400
30552,0.16,1017,1988,1296,LT,3,0.16,216400
30635,1,0,1986,2073,UN,3,1,473300
30741,0.44,1017,1992,2183,LT,4,0.44,416400
30758,0.63,1017,1994,2279,LT,4,0.63,426100
30764,0.31,1017,2002,2481,LT,4,0.31,495100
30776,0.95,1017,1994,2256,LT,4,0.95,454500
30799,0.54,1017,1998,2042,LT,4,0.54,428600
30804,0.35,1017,2001,2575,LT,4,0.35,480200
30827,0.37,1017,2001,2291,LT,4,0.37,455400
30859,0.35,1017,1995,2327,LT,4,0.35,454400
30859,0.35,1017,1995,2327,LT,4,0.35,477900
30902,0.06,1017,1999,1380,LT,3,0.06,259700
30904,0.06,1017,2000,1545,LT,3,0.06,283600
30910,0.06,1017,2000,1380,LT,3,0.06,278200
30922,0.06,1017,2000,1380,LT,3,0.06,271900
30930,0.06,1017,2001,1380,LT,3,0.06,269000
30930,0.06,1017,2001,1380,LT,3,0.06,280000
30942,0.06,1017,2001,1207,LT,3,0.06,240100
30965,0.06,1017,2002,1343,LT,3,0.06,253000
31028,0.06,1017,2006,1545,LT,3,0.06,262700
31030,0.06,1017,2006,1207,LT,3,0.06,245000
31056,0.06,1017,2004,1545,LT,3,0.06,253700
31070,0.06,1017,2004,1380,LT,3,0.06,261100
31076,0.06,1017,2005,1380,LT,3,0.06,235500
31085,0.02,1017,2020,1472,LT,3,0.02,258500
31085,0.02,1017,2020,1472,LT,3,0.02,255000
31090,0.02,1017,2021,1472,LT,NULL,0.02,40100
31090,0.02,1017,2021,1472,LT,NULL,0.02,253500
31091,0.02,1017,2021,1472,LT,NULL,0.02,254400
31091,0.02,1017,2021,1472,LT,NULL,0.02,34700
31096,0.02,1017,2021,1472,LT,NULL,0.02,249700
31134,0.34,0,1987,1654,UN,3,0.34,324000
31139,0.34,0,1986,1611,UN,4,0.34,358400
31174,0.04,1017,1990,1454,UN,3,0.04,216900
31179,0.06,1017,1997,1605,UN,3,0.06,264500
31217,0.26,1017,1997,2321,LT,4,0.26,450000
31219,0.25,1017,1994,2253,LT,4,0.25,440000
31219,0.25,1017,1994,2253,LT,4,0.25,393800
31257,0.32,1017,1997,2553,LT,4,0.32,489400
31262,0.28,1017,1996,2233,LT,4,0.28,390300
31297,0.24,1017,2008,2676,LT,3,0.24,433100
31342,0.15,1017,2009,1713,LT,3,0.15,336600
31368,0.13,1017,2012,1922,LT,3,0.13,348300
31400,0.13,1017,2014,1543,LT,3,0.13,335000
31463,0.29,1017,2014,2121,LT,3,0.29,430300
31468,0.28,1017,2010,1682,LT,3,0.28,363800
31468,0.28,1017,2010,1682,LT,3,0.28,375000
31483,0.11,1017,2013,1535,LT,3,0.11,330600
31488,0.11,1017,2010,1462,LT,3,0.11,314700
31491,0.11,1017,2012,1537,LT,3,0.11,321100
31506,0.21,1017,2013,2348,LT,4,0.21,433700
31508,0.18,1017,2014,1945,LT,4,0.18,426600
31534,0.26,1017,2011,1697,LT,4,0.26,395000
31543,0.33,1017,2011,2203,LT,4,0.33,490100
31566,0.28,1017,2012,2249,LT,4,0.28,428800
31571,0.26,1017,2012,1870,LT,4,0.26,398500
31629,0.27,1017,1977,1756,UN,3,0.27,346600
31654,0.29,1017,1976,1748,UN,3,0.29,311700
31674,0.24,1017,1977,1512,UN,3,0.24,259400
31755,0.41,1017,1981,1308,UN,3,0.41,277800
31763,0.36,1017,1981,1838,UN,3,0.36,312100
31826,0.32,1017,1979,1912,UN,3,0.32,230800
31826,0.32,1017,1979,1912,UN,3,0.32,333100
31938,0.34,1017,1974,1982,UN,3,0.34,364000
31949,0.37,1017,1974,1782,UN,3,0.37,326600
31964,0.43,1017,1974,1934,UN,3,0.43,332800
31981,0.44,1017,1977,1252,UN,3,0.44,213700
31981,0.44,1017,1977,1252,UN,3,0.44,317200
32004,0.39,1017,1975,2244,UN,3,0.39,292100
32007,0.59,1017,1976,1520,UN,3,0.59,327300
32012,0.58,1017,1977,1864,UN,3,0.58,360000
32049,0.4,1017,1976,1822,UN,3,0.4,307500
32049,0.4,1017,1976,1822,UN,3,0.4,374000
32064,0.4,1017,1981,1384,UN,3,0.4,281300
32090,0.59,1017,1976,1928,UN,3,0.59,350100
32107,0.36,1017,1987,1432,UN,3,0.36,300300
32115,0.38,1017,1979,1958,UN,3,0.38,305000
32132,0.56,1017,1979,2325,UN,3,0.56,351400
32152,0.32,1017,1979,1526,UN,3,0.32,296100
32153,0.32,1017,1979,1688,UN,3,0.32,299700
32155,0.32,1017,1977,1465,UN,3,0.32,279300
32175,0.31,1017,1981,1301,UN,3,0.31,237100
32213,0.25,1017,1978,1287,UN,3,0.25,262600
32218,0.25,1017,1978,1042,UN,3,0.25,224200
32230,0.26,1017,1978,1158,UN,3,0.26,251500
32236,0.26,1017,1978,1226,UN,3,0.26,246200
32241,0.26,1017,1978,1388,UN,3,0.26,241900
32278,0.23,1017,1974,1704,UN,3,0.23,213400
32293,0.25,1017,1974,1025,UN,3,0.25,160800
32296,0.25,1017,1974,1271,UN,3,0.25,265200
32313,0.25,1017,1974,1230,UN,3,0.25,220200
32319,0.25,1017,1974,1324,UN,3,0.25,195000
32324,0.23,1017,1974,1690,UN,3,0.23,200000
32344,0.25,1017,1975,1504,UN,3,0.25,285600
32356,0.25,1017,1974,1388,UN,3,0.25,279000
32376,0.24,1017,1974,1148,UN,3,0.24,292600
32444,0.24,1017,1978,1710,UN,3,0.24,280500
32467,0.23,1017,1975,1318,UN,3,0.23,295000
32570,0.25,1017,1978,1184,UN,3,0.25,262700
32596,0.25,1017,1976,1350,UN,3,0.25,231100
32651,0.25,1017,1977,1561,UN,3,0.25,161100
32651,0.25,1017,1977,1561,UN,3,0.25,185300
32794,0.25,1017,1979,1489,UN,3,0.25,269500
32814,0.4,1017,1977,1384,UN,3,0.4,257100
32985,0.2,1017,1993,1756,LT,4,0.2,329200
32988,0.29,1017,1994,1794,LT,4,0.29,385900
32991,0.21,1017,1993,1447,LT,4,0.21,292800
33026,0.21,1017,1994,1880,LT,4,0.21,434600
33026,0.21,1017,1994,1880,LT,4,0.21,235300
33051,0.38,1017,1994,1805,LT,4,0.38,348700
33074,0.11,1017,2007,1685,LT,3,0.11,279200
33086,0.13,1017,2009,1593,LT,3,0.13,339900
33089,0.25,1017,1989,1549,UN,3,0.25,330800
33089,0.25,1017,1989,1549,UN,3,0.25,325200
33114,0.2,1017,1989,1520,UN,3,0.2,295000
33212,0.23,1017,1997,1954,LT,3,0.23,391500
33229,0.15,1017,1994,1533,LT,3,0.15,278600
33234,0.13,1017,1995,1708,LT,3,0.13,354400
33249,0.2,1017,1995,1825,LT,4,0.2,345100
33300,0.18,1017,1996,2186,LT,4,0.18,391600
33320,0.17,1017,1996,1886,LT,4,0.17,377900
33355,0.19,1017,1998,1585,LT,4,0.19,373800
33375,0.18,1017,2000,1807,LT,4,0.18,353800
33380,0.2,1017,2000,1876,LT,4,0.2,349400
33406,0.16,1017,1986,1329,UN,3,0.16,257300
33421,0.13,1017,1988,1344,UN,3,0.13,270900
33423,0.12,1017,1989,1366,UN,3,0.12,240800
33426,0.11,1017,1985,1718,UN,3,0.11,253100
33438,0.16,1017,1986,1326,UN,3,0.16,245000
33506,0.05,1017,1990,1833,UN,3,0.05,232900
33529,0.05,1017,1990,1687,UN,3,0.05,212400
33544,0.05,1017,1989,1351,UN,3,0.05,216200
33547,0.05,1017,1989,1192,UN,3,0.05,207400
33587,0.18,1017,1988,1410,UN,3,0.18,293300
33615,0.15,1017,1990,1886,UN,3,0.15,314000
33647,0.16,1017,1992,1461,LT,3,0.16,288800
33652,0.19,1017,1992,1609,LT,3,0.19,312000
33667,0.23,1017,1990,1820,UN,4,0.23,351300
33675,0.22,1017,1994,2418,UN,4,0.22,351600
33707,0.23,1017,1993,2178,LT,4,0.23,394400
33755,0.21,1017,1993,1772,LT,3,0.21,340000
33773,0.2,1017,1993,1555,LT,3,0.2,326200
33793,0.22,1017,1993,1662,LT,3,0.22,349900
33839,0.22,1017,1996,1347,LT,3,0.22,327000
33881,0.21,1017,1995,1615,LT,3,0.21,339900
33907,0.2,1017,1995,1644,LT,3,0.2,284400
33927,0.26,1017,1995,1500,LT,3,0.26,188300
33944,0.2,1017,1995,1549,LT,3,0.2,343000
33947,0.2,1017,1995,1360,LT,3,0.2,325000
33984,0.43,1017,1997,2533,LT,4,0.43,490400
33984,0.43,1017,1997,2533,LT,4,0.43,483000
33990,0.33,1017,1994,2757,LT,4,0.33,579400
34050,0.23,1017,1995,2373,LT,3,0.23,411600
34070,0.42,0,1980,1718,UN,3,0.42,344900
34070,0.42,0,1980,1718,UN,3,0.42,365000
34082,0.54,0,1978,2060,UN,3,0.54,297100
34125,0.43,0,1980,1758,UN,3,0.43,316900
34145,0.4,0,1980,1862,UN,3,0.4,409600
34151,0.35,0,1980,1411,UN,3,0.35,146400
34191,0.35,0,1982,1746,UN,3,0.35,337100
34211,0.44,0,1983,1761,UN,3,0.44,315000
34216,0.4,0,1984,1861,UN,3,0.4,355200
34219,0.35,0,1984,1691,UN,3,0.35,220900
34234,0.45,0,1983,1852,UN,3,0.45,433100
34271,0.43,0,1983,2065,UN,3,0.43,388000
34296,0.3,0,1984,2163,UN,3,0.3,326200
34437,1.03,0,1978,2588,UN,3,1.03,379400
34440,1.04,0,1981,2356,UN,4,1.04,420400
34448,1.15,0,1979,2501,UN,3,1.15,449000
34448,1.15,0,1979,2501,UN,3,1.15,377900
34520,4,0,1969,2628,AC,3,4,391600
34520,4,0,1969,2628,AC,3,4,401800
34586,1.42,0,1965,1866,AC,4,1.42,335300
34603,2.3,0,1962,1940,AC,3,2.3,229500
34603,2.3,0,1962,1940,AC,3,2.3,570000
34626,1.41,0,1998,3776,UN,5,1.41,861300
34769,0.81,0,1992,1820,UN,4,0.81,425000
34843,1.1,0,2005,4769,LT,4,1.1,842800
34857,1.25,0,2002,3252,UN,4,1.25,673600
34863,1.09,0,1989,2653,UN,4,1.09,613000
34920,1.94,0,1983,2106,UN,4,1.94,440400
34923,1.98,0,2003,2673,UN,5,1.98,786000
34943,1.93,0,1993,2158,UN,5,1.93,602500
34966,2.82,0,1980,2588,UN,4,2.82,506500
35044,0.65,0,1974,2375,LT,4,0.65,425000
35064,0.68,0,1975,2138,LT,4,0.68,367000
35149,1,0,1987,3333,LT,5,1,735000
35149,1,0,1987,3333,LT,5,1,760000
35290,0.35,0,1988,2004,UN,4,0.35,395300
35301,0.52,0,1990,1833,UN,4,0.52,389900
35321,0.21,0,1988,1324,UN,3,0.21,229000
35321,0.21,0,1988,1324,UN,3,0.21,299000
35330,0.22,0,1988,1295,UN,3,0.22,298000
35353,0.22,0,1987,1466,UN,3,0.22,326700
35376,0.21,0,1990,1262,UN,3,0.21,352000
35399,0.21,0,1991,1254,UN,3,0.21,288800
35416,0.23,0,1991,1334,UN,3,0.23,340000
35436,0.2,0,1993,1623,UN,3,0.2,321400
35441,0.26,0,1992,2009,UN,3,0.26,388000
35441,0.26,0,1992,2009,UN,3,0.26,390000
35444,0.2,0,1992,1492,UN,3,0.2,291000
35462,0.18,0,2007,2890,LT,4,0.18,628400
35464,0.19,0,2008,3212,LT,4,0.19,660700
35464,0.19,0,2008,3212,LT,4,0.19,659300
35519,1,0,1998,2507,LT,5,1,450000
35567,0.4,0,1978,1916,UN,3,0.4,361400
35570,0.4,0,1979,1854,UN,3,0.4,389000
35590,0.59,0,2003,2256,UN,4,0.59,449500
35608,1.3,0,1984,2330,UN,4,1.3,425400
35622,0.41,0,1979,1799,UN,3,0.41,320300
35630,0.37,0,1979,2679,UN,3,0.37,396000
35688,2.06,0,1985,3174,UN,4,2.06,724300
35693,0.73,0,1985,2536,UN,4,0.73,407700
35756,0.4,0,1982,2168,UN,4,0.4,367600
35759,0.4,0,1983,2336,UN,4,0.4,419200
35791,0.69,1016,1994,2955,LT,5,0.69,555800
35816,1.49,1016,2002,3552,LT,5,1.49,780300
35816,1.49,1016,2002,3552,LT,5,1.49,742500
35879,0.55,0,2001,3012,LT,5,0.55,601100
35879,0.55,0,2001,3012,LT,5,0.55,627000
35920,0.24,0,2005,2935,LT,4,0.24,573300
35925,0.24,0,2003,2341,LT,4,0.24,584200
35934,0.33,0,2008,2755,LT,4,0.33,612500
35957,0.23,0,2005,2798,LT,4,0.23,626000
35988,0.47,0,1991,3124,UN,3,0.47,509500
36028,0.62,0,1989,3000,UN,4,0.62,530500
36048,0.52,0,1991,3219,UN,4,0.52,655700
36088,0.4,0,1992,2447,UN,4,0.4,539100
36100,0.61,0,1993,2827,LT,5,0.61,573400
36735,0.24,0,1981,1322,UN,3,0.24,306900
36755,0.24,0,1982,1224,UN,3,0.24,288500
36758,0.24,0,1981,1798,UN,3,0.24,271100
36792,0.44,1016,1978,1416,LT,3,0.44,264900
36815,0.23,1016,1981,1381,LT,3,0.23,300100
36815,0.23,1016,1981,1381,LT,3,0.23,296300
36818,0.23,1016,1988,1626,LT,3,0.23,318500
36838,0.34,1016,1968,1321,LT,3,0.34,274400
36841,0.39,1016,1968,1428,LT,3,0.39,260900
36896,0.43,1016,1969,1696,LT,3,0.43,304700
36936,0.52,1016,1972,2334,LT,3,0.52,308700
37070,0.18,1016,1996,1468,LT,3,0.18,290200
37099,0.18,1016,1998,2184,LT,3,0.18,405000
37150,0.17,1016,2000,1412,LT,3,0.17,285400
37153,0.16,1016,1999,1914,LT,3,0.16,348300
37188,0.17,1016,2000,2067,LT,3,0.17,414500
37256,0.17,1016,2001,1466,LT,3,0.17,310000
37273,0.24,1016,2003,2123,LT,3,0.24,372200
37273,0.24,1016,2003,2123,LT,3,0.24,352600
37308,0.25,1016,1972,1812,LT,3,0.25,325600
37311,0.25,1016,1967,1766,LT,3,0.25,206200
37311,0.25,1016,1967,1766,LT,3,0.25,460800
37339,5.2,1016,1973,4145,AC,4,5.2,900000
37376,0.25,1016,1973,1356,LT,3,0.25,289200
37391,0.25,1016,1972,1618,LT,3,0.25,322800
37391,0.25,1016,1972,1618,LT,3,0.25,184100
37394,0.32,1016,1972,1674,LT,3,0.32,229000
37396,0.24,1016,1972,1356,LT,3,0.24,337900
37434,0.37,1016,1972,1495,LT,3,0.37,331500
37434,0.37,1016,1972,1495,LT,3,0.37,311900
37442,0.44,1016,1972,1764,LT,3,0.44,355200
37459,0.25,1016,1973,1365,LT,3,0.25,291300
37477,0.24,1016,1973,1486,LT,3,0.24,294000
37485,0.39,1016,1973,1423,LT,3,0.39,283000
37485,0.39,1016,1973,1423,LT,3,0.39,279300
37497,0.37,1016,1973,1657,LT,3,0.37,110000
37500,0.37,1016,1974,1700,LT,3,0.37,277200
37500,0.37,1016,1974,1700,LT,3,0.37,308700
37528,0.79,1016,1974,1586,LT,3,0.79,320600
37628,1,1016,2022,2396,LT,3,1,281300
37646,0.2,1016,2002,2401,LT,4,0.2,460800
37688,0.31,1016,1959,1131,LT,3,0.31,239800
37691,0.24,1016,1994,1480,LT,3,0.24,325000
37746,0.19,1016,1993,1778,LT,4,0.19,294800
37772,0.17,1016,1992,1821,LT,3,0.17,372400
37832,0.19,1016,1993,1450,LT,3,0.19,322200
37918,0.27,1016,1974,1450,UN,3,0.27,301300
37920,0.44,1016,1974,1987,UN,3,0.44,335000
37935,0.04,1016,1975,1613,UN,3,0.04,235900
37958,0.04,1016,1975,1200,UN,3,0.04,202800
38000,0.27,1016,1975,2232,UN,3,0.27,383800
38018,0.2,1016,1979,1709,UN,3,0.2,291400
38020,0.22,1016,1979,1309,UN,3,0.22,203900
38020,0.22,1016,1979,1309,UN,3,0.22,225500
38038,0.21,1016,1979,1410,UN,3,0.21,220000
38041,0.21,1016,1979,1286,UN,3,0.21,259900
38046,0.37,1016,1979,972,UN,3,0.37,120100
38058,0.43,1016,1980,1898,UN,3,0.43,368800
38086,0.21,1016,2016,1234,UN,3,0.21,284400
38086,0.21,1016,2016,1234,UN,3,0.21,301100
38089,0.21,1016,1979,1050,UN,3,0.21,225300
38109,0.21,1016,1979,1224,UN,3,0.21,300000
38129,0.21,1016,1979,1074,UN,3,0.21,206900
38129,0.21,1016,1979,1074,UN,3,0.21,242100
38144,0.21,1016,1979,1131,UN,3,0.21,257300
38146,0.23,1016,1979,1506,UN,3,0.23,283000
38147,0.23,1016,1979,1501,UN,3,0.23,246800
38164,0.2,1016,1983,912,UN,3,0.2,216900
38166,0.23,1016,1983,1286,UN,3,0.23,257500
38167,0.23,1016,1982,912,UN,3,0.23,220500
38187,0.2,1016,1981,972,UN,3,0.2,193600
38224,0.31,1016,1981,1368,UN,3,0.31,242300
38249,0.2,1016,1981,1260,UN,3,0.2,271300
38267,0.23,1016,1991,1386,UN,3,0.23,291700
38310,0.32,1016,1992,1457,LT,3,0.32,305900
38327,0.21,1016,1992,1263,LT,3,0.21,265600
38396,0.2,1016,1983,972,UN,3,0.2,226600
38410,0.2,1016,1983,936,UN,3,0.2,150000
38418,0.18,1016,1983,1440,UN,3,0.18,258800
38421,0.27,1016,1987,1126,UN,3,0.27,268000
38433,0.25,1016,1988,1302,UN,3,0.25,268900
38441,0.26,1016,1989,1340,UN,3,0.26,283200
38441,0.26,1016,1989,1340,UN,3,0.26,256000
38519,0.03,1016,1983,1355,UN,3,0.03,192300
38521,0.02,1016,1982,1613,UN,3,0.02,202400
38544,0.03,1016,1995,1632,UN,4,0.03,215700
38584,0.14,1016,2008,1923,LT,3,0.14,407000
38610,0.26,1016,1966,1581,UN,3,0.26,300400
38610,0.26,1016,1966,1581,UN,3,0.26,285000
38622,0.27,1016,1970,1172,UN,3,0.27,277200
38624,0.26,1016,1967,1411,UN,3,0.26,295000
38624,0.26,1016,1967,1411,UN,3,0.26,125500
38624,0.26,1016,1967,1411,UN,3,0.26,302300
38687,0.23,1016,1969,1219,UN,3,0.23,191800
38693,0.29,1016,1970,1290,UN,3,0.29,232700
38728,0.26,1016,1976,1110,UN,3,0.26,259300
38730,0.2,1016,1978,1539,UN,3,0.2,305000
38733,0.25,1016,1978,1152,UN,3,0.25,216500
38745,0.36,1016,1978,1360,UN,3,0.36,285400
38748,0.2,1016,1978,1620,UN,3,0.2,279200
38750,0.2,1016,1980,1399,UN,3,0.2,287200
38790,0.2,1016,1978,1152,UN,3,0.2,282200
38808,0.22,1016,1978,1157,UN,3,0.22,235600
38848,0.4,1016,1976,1204,UN,3,0.4,227900
38931,0.24,1016,1976,1074,UN,3,0.24,240100
38934,0.24,1016,1976,1132,UN,3,0.24,207100
38979,0.36,1016,1966,1893,UN,3,0.36,280200
39002,0.24,1016,1966,1410,UN,3,0.24,252500
39014,0.26,1016,1966,1148,UN,3,0.26,121100
39014,0.26,1016,1966,1148,UN,3,0.26,291300
39040,0.27,1016,1966,1328,UN,3,0.27,230600
39060,0.24,1016,1970,1200,UN,3,0.24,254800
39065,0.24,1016,1970,1305,UN,3,0.24,265500
39243,0.41,1016,1972,1356,UN,3,0.41,215000
39297,0.25,1016,1973,1498,UN,3,0.25,275000
39309,0.24,1016,1972,1774,UN,3,0.24,296300
39349,0.36,1016,1984,2115,UN,4,0.36,425600
39357,0.36,1016,1984,2162,UN,3,0.36,379300
39397,0.43,1016,1989,2066,UN,4,0.43,484800
39409,0.35,1016,1988,2102,UN,4,0.35,409100
39432,1.52,1016,1981,3052,UN,5,1.52,565000
39483,0.57,1016,1996,1995,UN,4,0.57,428400
39495,3.41,1016,1979,6709,LT,4,3.41,882000
39515,0.83,1016,1982,3801,LT,5,0.83,976000
39518,1.27,1016,1982,4070,LT,4,1.27,722700
39561,0.1,1016,1999,1380,LT,3,0.1,250900
39578,0.13,1016,1998,1148,LT,3,0.13,255300
39583,0.11,1016,1998,1270,LT,3,0.11,238800
39669,0.09,1016,2004,1410,LT,3,0.09,274200
39689,0.1,1016,2005,2100,LT,3,0.1,315300
39704,0.12,1016,2005,1536,LT,3,0.12,292000
39706,0.1,1016,2005,1536,LT,3,0.1,296900
39706,0.1,1016,2005,1536,LT,3,0.1,326700
39712,0.1,1016,2004,1536,LT,3,0.1,288000
39732,1,1016,1981,2027,UN,4,1,610000
39732,1,1016,1981,2027,UN,4,1,392000
39744,1.02,1016,1980,2585,UN,4,1.02,531800
39772,0.25,1016,1975,1552,UN,3,0.25,308700
