prop_id,legal_acreage,city_id,yr_blt,living_area,land_type_cd,condition_cd,sl_price
28445,0.26,1014,1980,1608,LT,4,189400
28445,0.26,1014,1980,1608,LT,4,295500
28462,0.2,1014,1991,1492,LT,4,253900
28466,0.21,1014,1980,1571,LT,4,244700
28469,0.34,1014,1979,1804,LT,4,320000
28486,0.23,1014,2005,2579,LT,4,403000
28568,0.09,1014,2014,1479,LT,3,318200
28585,0.09,1014,2014,1292,LT,3,268400
28591,0.09,1014,2013,1494,LT,3,302900
28592,0.09,1014,2012,1494,LT,3,306300
28608,0.11,1014,2006,1420,LT,3,308500
28609,0.11,1014,2006,1420,LT,3,276700
28609,0.11,1014,2006,1420,LT,3,291200
28632,0.12,1014,2010,1518,LT,3,288900
28671,0.18,1014,2003,1297,LT,3,295400
28675,0.18,1014,2002,1232,LT,3,274700
28698,0.16,1014,1992,1956,LT,4,328700
28781,0.19,1014,2006,2008,LT,4,429900
28797,0.24,1014,2003,2304,LT,4,450600
28840,0.28,1014,1995,2449,LT,4,424200
28857,0.18,1014,1996,1845,LT,4,350800
28860,0.23,1014,1993,2058,LT,4,425000
28903,0.7,1014,2006,3957,LT,5,686800
28921,0.34,1014,2006,1891,LT,4,358100
28921,0.34,1014,2006,1891,LT,4,425000
28963,0.19,1014,1981,1927,UN,3,315300
28984,0.05,1014,1979,1728,UN,3,294000
28990,0.06,1014,1980,1472,UN,3,209200
29050,0.11,1014,1996,2025,LT,4,318200
29050,0.11,1014,1996,2025,LT,4,331300
29050,0.11,1014,1996,2025,LT,4,221800
29086,0.17,1014,2003,1572,LT,3,340000
29153,0.1,1014,2003,1116,LT,3,259100
29196,0.09,1014,1996,1138,LT,4,206000
29233,0.04,1014,2002,1259,LT,3,220200
29239,0.03,1014,2010,1070,LT,3,245700
29255,0.0406,1014,2017,1325,LT,3,250000
29258,0.0372,1014,2018,910,LT,NULL,214200
29278,0.14,1014,2005,1552,LT,3,282800
29296,0.06,1014,2006,1696,LT,3,52100
29296,0.06,1014,2006,1696,LT,3,274800
29319,0.3,1014,2004,1896,LT,4,367500
29322,0.24,1014,2003,2221,LT,4,398400
29341,0.14,1014,2003,1259,LT,3,264600
29444,0.27,1014,2003,1232,LT,3,277100
29464,0.18,1014,1999,1608,LT,4,307900
29545,0.18,1014,2004,1434,LT,3,305600
29567,2.7,1014,1984,2391,LT,3,392700
29630,0.7,1014,1990,2025,UN,4,373300
29691,0.38,1014,1990,2094,UN,3,321000
29697,0.2,1014,1999,1445,UN,3,271300
29760,0.22,1014,1979,1855,UN,3,282600
29776,0.2,1014,1998,1712,UN,3,318500
29776,0.2,1014,1998,1712,UN,3,318500
29777,0.23,1014,2002,1456,UN,3,285300
29836,0.31,1014,2003,1653,LT,3,298100
29899,0.51,1014,2004,1736,UN,3,297100
29926,0.66,1014,2020,2346,UN,NULL,418300
29965,1.06,1014,1991,2278,LT,4,490000
30086,16.1,1014,1965,616,AC,2,740600
30188,0.1,1017,1983,1304,LT,3,223400
30194,0.1,1017,1980,1200,LT,3,189600
30297,0.12,1017,1985,960,LT,3,166300
30315,0.1,1017,1981,1368,LT,3,162700
30315,0.1,1017,1981,1368,LT,3,203300
30340,0.1,1017,1984,1922,LT,3,209100
30340,0.1,1017,1984,1922,LT,3,214900
30341,0.1,1017,1984,912,LT,3,180000
30354,0.13,1017,1985,1196,LT,3,211400
30358,0.1,1017,1984,1056,LT,3,235000
30384,0.11,1017,1981,1152,LT,3,200000
30403,0.11,1017,1989,874,LT,3,175000
30420,0.11,1017,1986,1200,LT,3,172100
30421,0.11,1017,1986,1392,LT,3,174400
30440,0.1,1017,1987,1056,LT,3,168800
30444,0.11,1017,1986,1296,LT,3,193900
30500,0.1,1017,1986,1372,LT,3,230300
30500,0.1,1017,1986,1372,LT,3,199200
30506,0.11,1017,1984,1072,LT,3,188900
30526,0.11,1017,1985,1152,LT,3,203800
30527,0.11,1017,1986,1032,LT,3,189600
30563,0.11,1017,1984,960,LT,3,186100
30566,0.12,1017,1985,1152,LT,3,206700
30569,0.12,1017,1985,1152,LT,3,186700
30729,0.6,1017,1993,2166,LT,4,428600
30735,0.89,1017,1993,3260,LT,4,378800
30755,0.47,1017,1993,2894,LT,4,523100
30776,0.95,1017,1994,2256,LT,4,454500
30799,0.54,1017,1998,2042,LT,4,428600
30812,0.46,1017,2000,2915,LT,4,571300
30815,0.5,1017,2016,2796,LT,4,625600
30858,0.35,1017,1994,2200,LT,4,450300
30859,0.35,1017,1995,2327,LT,4,454400
30859,0.35,1017,1995,2327,LT,4,477900
30895,0.06,1017,1999,1380,LT,3,245800
30902,0.06,1017,1999,1380,LT,3,259700
30922,0.06,1017,2000,1380,LT,3,271900
30938,0.06,1017,2001,1380,LT,3,241900
30942,0.06,1017,2001,1207,LT,3,240100
30964,0.06,1017,2003,1514,LT,3,283800
30965,0.06,1017,2002,1343,LT,3,253000
30981,0.06,1017,2002,1545,LT,3,263800
30984,0.06,1017,2003,1352,LT,3,260200
31028,0.06,1017,2006,1545,LT,3,262700
31044,0.06,1017,2005,1327,LT,3,236400
31064,0.06,1017,2004,1380,LT,3,235000
31085,0.02,1017,2020,1472,LT,3,258500
31085,0.02,1017,2020,1472,LT,3,255000
31091,0.02,1017,2021,1472,LT,NULL,34700
31091,0.02,1017,2021,1472,LT,NULL,254400
31134,0.34,0,1987,1654,UN,3,324000
31170,0.05,1017,1989,1454,UN,3,210900
31174,0.04,1017,1990,1454,UN,3,216900
31213,0.05,1017,1994,1572,UN,3,304200
31217,0.26,1017,1997,2321,LT,4,450000
31230,0.29,1017,1994,2218,LT,4,421400
31257,0.32,1017,1997,2553,LT,4,489400
31297,0.24,1017,2008,2676,LT,3,433100
31339,0.13,1017,2008,2078,LT,3,376700
31356,0.13,1017,2013,1720,LT,3,357000
31396,0.15,1017,2011,2122,LT,3,415800
31400,0.13,1017,2014,1543,LT,3,335000
31416,0.13,1017,2010,1761,LT,3,317200
31462,0.21,1017,2011,1895,LT,3,366200
31463,0.29,1017,2014,2121,LT,3,430300
31482,0.11,1017,2009,1649,LT,3,320600
31483,0.11,1017,2013,1535,LT,3,330600
31506,0.21,1017,2013,2348,LT,4,433700
31542,0.29,1017,2011,1802,LT,4,348700
31543,0.33,1017,2011,2203,LT,4,490100
31566,0.28,1017,2012,2249,LT,4,428800
31568,0.28,1017,2007,2474,LT,4,506400
31629,0.27,1017,1977,1756,UN,3,346600
31645,0.22,1017,1977,1476,UN,3,250000
31651,0.2,1017,1978,1154,UN,3,260000
31691,0.21,1017,1976,1895,UN,3,312100
31748,0.38,1017,1981,1365,UN,3,283200
31755,0.41,1017,1981,1308,UN,3,277800
31794,0.63,1017,1980,1690,UN,3,396100
31834,0.32,1017,1979,1493,UN,3,282500
31920,0.39,1017,1974,1914,UN,3,279600
31938,0.34,1017,1974,1982,UN,3,364000
31964,0.43,1017,1974,1934,UN,3,332800
31977,0.44,1017,1974,1650,UN,3,326300
31981,0.44,1017,1977,1252,UN,3,213700
31981,0.44,1017,1977,1252,UN,3,317200
32004,0.39,1017,1975,2244,UN,3,292100
32007,0.59,1017,1976,1520,UN,3,327300
32064,0.4,1017,1981,1384,UN,3,281300
32090,0.59,1017,1976,1928,UN,3,350100
32106,0.33,1017,1975,1534,UN,3,305100
32107,0.36,1017,1987,1432,UN,3,300300
32126,0.38,1017,1978,1800,UN,3,278100
32149,0.32,1017,1979,1472,UN,3,295500
32153,0.32,1017,1979,1688,UN,3,299700
32166,0.3,1017,1980,1345,UN,3,293600
32169,0.29,1017,1985,1055,UN,3,230000
32206,0.23,1017,1981,1056,UN,3,226500
32206,0.23,1017,1981,1056,UN,3,225000
32209,0.25,1017,1978,1439,UN,3,244100
32213,0.25,1017,1978,1287,UN,3,262600
32230,0.26,1017,1978,1158,UN,3,251500
32236,0.26,1017,1978,1226,UN,3,246200
32293,0.25,1017,1974,1025,UN,3,160800
32296,0.25,1017,1974,1271,UN,3,265200
32312,0.23,1017,1974,1196,UN,3,247500
32313,0.25,1017,1974,1230,UN,3,220200
32319,0.25,1017,1974,1324,UN,3,195000
32356,0.25,1017,1974,1388,UN,3,279000
32376,0.24,1017,1974,1148,UN,3,292600
32415,0.25,1017,1975,1350,UN,3,229500
32478,0.24,1017,1977,1243,UN,3,260700
32481,0.25,1017,1975,1820,UN,3,137600
32481,0.25,1017,1975,1820,UN,3,293000
32505,0.24,1017,1975,1050,UN,3,130000
32564,0.25,1017,1979,1092,UN,3,215000
32647,0.25,1017,1976,1884,UN,3,306900
32651,0.25,1017,1977,1561,UN,3,161100
32651,0.25,1017,1977,1561,UN,3,185300
32667,0.25,1017,1977,936,UN,3,165900
32687,0.28,1017,1980,1008,UN,3,241800
32750,0.26,1017,1980,1496,UN,3,263700
32794,0.25,1017,1979,1489,UN,3,269500
32814,0.4,1017,1977,1384,UN,3,257100
32956,0.2,1017,1993,1483,LT,4,262300
32962,0.2,1017,1992,1540,LT,4,351400
32979,0.2,1017,1992,1595,LT,4,320000
33022,0.43,1017,1994,3327,LT,4,540000
33026,0.21,1017,1994,1880,LT,4,235300
33026,0.21,1017,1994,1880,LT,4,434600
33039,0.2,1017,1995,1575,LT,3,357500
33086,0.13,1017,2009,1593,LT,3,339900
33089,0.25,1017,1989,1549,UN,3,330800
33089,0.25,1017,1989,1549,UN,3,325200
33168,0.21,1017,1994,1549,LT,4,360000
33212,0.23,1017,1997,1954,LT,3,391500
33229,0.15,1017,1994,1533,LT,3,278600
33249,0.2,1017,1995,1825,LT,4,345100
33271,0.18,1017,1995,1653,LT,4,306100
33355,0.19,1017,1998,1585,LT,4,373800
33375,0.18,1017,2000,1807,LT,4,353800
33421,0.13,1017,1988,1344,UN,3,270900
33438,0.16,1017,1986,1326,UN,3,245000
33460,0.03,1017,1984,929,UN,3,188700
33480,0.04,1017,1985,1019,UN,3,206000
33523,0.05,1017,1993,1185,UN,3,225000
33543,0.05,1017,1989,1192,UN,3,242400
33544,0.05,1017,1989,1351,UN,3,216200
33547,0.05,1017,1989,1192,UN,3,207400
33587,0.18,1017,1988,1410,UN,3,293300
33647,0.16,1017,1992,1461,LT,3,288800
33667,0.23,1017,1990,1820,UN,4,351300
33707,0.23,1017,1993,2178,LT,4,394400
33772,0.23,1017,1993,1984,LT,3,364300
33773,0.2,1017,1993,1555,LT,3,326200
33793,0.22,1017,1993,1662,LT,3,349900
33795,0.2,1017,1996,1347,LT,3,300100
33832,0.24,1017,1996,1267,LT,3,265200
33832,0.24,1017,1996,1267,LT,3,304900
33835,0.22,1017,1996,1334,LT,3,269300
33839,0.22,1017,1996,1347,LT,3,327000
33872,0.24,1017,1995,2038,LT,3,396900
33875,0.23,1017,1994,1476,LT,3,339600
33918,0.2,1017,1995,1590,LT,3,350400
34082,0.54,0,1978,2060,UN,3,297100
34125,0.43,0,1980,1758,UN,3,316900
34145,0.4,0,1980,1862,UN,3,409600
34151,0.35,0,1980,1411,UN,3,146400
34167,0.41,0,1979,1350,UN,3,309000
34191,0.35,0,1982,1746,UN,3,337100
34204,0.67,0,1982,1705,UN,3,387000
34211,0.44,0,1983,1761,UN,3,315000
34234,0.45,0,1983,1852,UN,3,433100
34247,0.35,0,1984,1824,UN,3,373100
34270,0.47,0,1983,1953,UN,3,417300
34271,0.43,0,1983,2065,UN,3,388000
34290,0.36,0,1985,1794,UN,3,319500
34293,0.44,0,1983,1585,UN,3,319300
34413,0.9,0,1985,2082,UN,4,355500
34437,1.03,0,1978,2588,UN,3,379400
34440,1.04,0,1981,2356,UN,4,420400
34499,1.03,0,1978,3530,UN,4,586800
34520,4,0,1969,2628,AC,3,401800
34520,4,0,1969,2628,AC,3,391600
34539,2.01,0,1986,4012,AC,5,865000
34585,3.2,0,1974,3331,AC,4,662000
34586,1.42,0,1965,1866,AC,4,335300
34602,2,0,1970,2717,AC,3,490000
34603,2.3,0,1962,1940,AC,3,229500
34603,2.3,0,1962,1940,AC,3,570000
34626,1.41,0,1998,3776,UN,5,861300
34769,0.81,0,1992,1820,UN,4,425000
34814,1.05,0,2000,4091,LT,5,858500
34828,1.12,0,2006,3034,LT,4,850000
34871,1.49,0,1987,2408,UN,4,505000
34914,1.82,0,1997,2869,UN,4,640800
34917,1.97,0,1997,4072,UN,5,757500
35044,0.65,0,1974,2375,LT,4,425000
35057,0.65,0,1973,2413,LT,4,415000
35064,0.68,0,1975,2138,LT,4,367000
35183,4.03,0,2008,4889,LT,5,988900
35226,0.42,0,1996,2900,LT,5,594100
35249,0.41,0,1996,2611,LT,5,595900
35290,0.35,0,1988,2004,UN,4,395300
35329,0.22,0,1987,1248,UN,3,282200
35330,0.22,0,1988,1295,UN,3,298000
35353,0.22,0,1987,1466,UN,3,326700
35376,0.21,0,1990,1262,UN,3,352000
35399,0.21,0,1991,1254,UN,3,288800
35416,0.23,0,1991,1334,UN,3,340000
35436,0.2,0,1993,1623,UN,3,321400
35462,0.18,0,2007,2890,LT,4,628400
35501,0.3,0,2017,3195,LT,4,927500
35519,1,0,1998,2507,LT,5,450000
35584,0.4,0,1978,1990,UN,3,383900
35608,1.3,0,1984,2330,UN,4,425400
35622,0.41,0,1979,1799,UN,3,320300
35687,1.9,0,1984,3721,UN,4,683200
35688,2.06,0,1985,3174,UN,4,724300
35790,0.69,1016,1994,3352,LT,5,751800
35791,0.69,1016,1994,2955,LT,5,555800
35896,0.57,0,2008,3070,LT,5,657700
35913,0.49,0,2007,4181,LT,5,826900
35920,0.24,0,2005,2935,LT,4,573300
35934,0.33,0,2008,2755,LT,4,612500
35956,0.23,0,2005,2351,LT,4,570000
35957,0.23,0,2005,2798,LT,4,626000
35976,0.45,0,1990,2413,UN,4,532700
36056,0.64,0,1990,2927,UN,4,585000
36100,0.61,0,1993,2827,LT,5,573400
36122,0.5,0,1994,3368,LT,5,750000
36162,0.42,0,1996,3425,LT,5,663600
36829,0.51,1016,1967,1810,LT,3,341400
36875,0.32,1016,1971,1460,LT,3,191300
36889,0.33,1016,1968,1764,LT,3,257500
36896,0.43,1016,1969,1696,LT,3,304700
36936,0.52,1016,1972,2334,LT,3,308700
37038,0.17,1016,1997,2011,LT,3,373600
37098,0.25,1016,1997,1927,LT,3,338100
37099,0.18,1016,1998,2184,LT,3,405000
37188,0.17,1016,2000,2067,LT,3,414500
37201,0.17,1016,2000,1615,LT,3,298500
37308,0.25,1016,1972,1812,LT,3,325600
37311,0.25,1016,1967,1766,LT,3,460800
37311,0.25,1016,1967,1766,LT,3,206200
37391,0.25,1016,1972,1618,LT,3,322800
37391,0.25,1016,1972,1618,LT,3,184100
37394,0.32,1016,1972,1674,LT,3,229000
37434,0.37,1016,1972,1495,LT,3,311900
37434,0.37,1016,1972,1495,LT,3,331500
37477,0.24,1016,1973,1486,LT,3,294000
37497,0.37,1016,1973,1657,LT,3,110000
37500,0.37,1016,1974,1700,LT,3,277200
37500,0.37,1016,1974,1700,LT,3,308700
37516,0.33,1016,1974,1527,LT,3,225000
37642,0.2,1016,2001,2179,LT,4,483500
37646,0.2,1016,2002,2401,LT,4,460800
37665,0.25,1016,1999,2678,LT,4,455800
37745,0.19,1016,1994,1982,LT,4,415000
37746,0.19,1016,1993,1778,LT,4,294800
37748,0.35,1016,1993,1994,LT,4,397300
37768,0.2,1016,1993,2012,LT,3,438800
37768,0.2,1016,1993,2012,LT,3,380000
37772,0.17,1016,1992,1821,LT,3,372400
37832,0.19,1016,1993,1450,LT,3,322200
37848,0.18,1016,1992,1595,LT,3,220500
37914,0.14,1016,1974,1776,UN,3,223400
37914,0.14,1016,1974,1776,UN,3,251900
37918,0.27,1016,1974,1450,UN,3,301300
37935,0.04,1016,1975,1613,UN,3,235900
37951,0.05,1016,1975,1200,UN,3,174400
37958,0.04,1016,1975,1200,UN,3,202800
38018,0.2,1016,1979,1709,UN,3,291400
38034,0.21,1016,1979,1092,UN,3,226300
38034,0.21,1016,1979,1092,UN,3,257000
38038,0.21,1016,1979,1410,UN,3,220000
38041,0.21,1016,1979,1286,UN,3,259900
38057,0.34,1016,1980,1486,UN,3,274800
38058,0.43,1016,1980,1898,UN,3,368800
38077,0.22,1016,1980,1250,UN,3,151800
38080,0.2,1016,1979,1337,UN,3,291000
38117,0.36,1016,1979,1410,UN,3,293300
38137,0.28,1016,1979,1377,UN,3,277900
38144,0.21,1016,1979,1131,UN,3,257300
38147,0.23,1016,1979,1501,UN,3,246800
38164,0.2,1016,1983,912,UN,3,216900
38167,0.23,1016,1982,912,UN,3,220500
38187,0.2,1016,1981,972,UN,3,193600
38206,0.38,1016,1983,1250,UN,3,240200
38223,0.38,1016,1981,1020,UN,3,302600
38224,0.31,1016,1981,1368,UN,3,242300
38267,0.23,1016,1991,1386,UN,3,291700
38269,0.2,1016,1991,1551,UN,3,349200
38289,0.28,1016,1990,2154,UN,3,405600
38310,0.32,1016,1992,1457,LT,3,305900
38327,0.21,1016,1992,1263,LT,3,265600
38329,0.2399,1016,1992,1279,LT,3,285300
38349,0.24,1016,1980,1041,UN,3,227500
38392,0.2,1016,1986,1198,UN,3,253100
38396,0.2,1016,1983,972,UN,3,226600
38410,0.2,1016,1983,936,UN,3,150000
38412,0.2,1016,1985,1104,UN,3,285000
38415,0.2,1016,1985,1258,UN,3,213800
38433,0.25,1016,1988,1302,UN,3,268900
38498,0.18,1016,1989,1219,UN,3,270100
38518,0.03,1016,1983,1355,UN,3,187200
38518,0.03,1016,1983,1355,UN,3,215000
38519,0.03,1016,1983,1355,UN,3,192300
38535,0.03,1016,1983,1513,UN,3,242000
38538,0.02,1016,1983,1621,UN,3,206100
38555,0.03,1016,1983,1068,UN,3,123700
38575,0.13,1016,2020,2066,LT,NULL,443100
38618,0.36,1016,1966,1368,UN,3,226800
38622,0.27,1016,1970,1172,UN,3,277200
38681,0.24,1016,1969,1372,UN,3,236900
38704,0.25,1016,1970,1656,UN,3,281800
38728,0.26,1016,1976,1110,UN,3,259300
38741,0.22,1016,1978,1501,UN,3,263200
38745,0.36,1016,1978,1360,UN,3,285400
38748,0.2,1016,1978,1620,UN,3,279200
38807,0.22,1016,1978,1188,UN,3,244400
38808,0.22,1016,1978,1157,UN,3,235600
38848,0.4,1016,1976,1204,UN,3,227900
38893,0.2,1016,1977,1276,UN,3,260800
38931,0.24,1016,1976,1074,UN,3,240100
38934,0.24,1016,1976,1132,UN,3,207100
39014,0.26,1016,1966,1148,UN,3,121100
39014,0.26,1016,1966,1148,UN,3,291300
39040,0.27,1016,1966,1328,UN,3,230600
39056,0.24,1016,1971,1218,UN,3,240000
39060,0.24,1016,1970,1200,UN,3,254800
39076,0.23,1016,1971,1446,UN,3,296500
39096,0.24,1016,1971,1167,UN,3,285000
39142,0.24,1016,1973,1420,UN,3,284000
39199,0.3,1016,1971,1473,UN,3,266400
39202,0.3,1016,1971,1421,UN,3,268000
39205,0.29,1016,1971,1338,UN,3,271400
39243,0.41,1016,1972,1356,UN,3,215000
39262,0.26,1016,1972,1712,UN,3,310000
39309,0.24,1016,1972,1774,UN,3,296300
39349,0.36,1016,1984,2115,UN,4,425600
39365,0.46,1016,1987,2111,LT,4,429400
39409,0.35,1016,1988,2102,UN,4,409100
39432,1.52,1016,1981,3052,UN,5,565000
39451,0.35,1016,1988,2504,UN,4,426100
39495,3.41,1016,1979,6709,LT,4,882000
39515,0.83,1016,1982,3801,LT,5,976000
39518,1.27,1016,1982,4070,LT,4,722700
39561,0.1,1016,1999,1380,LT,3,250900
39578,0.13,1016,1998,1148,LT,3,255300
39580,0.1,1016,1998,1148,LT,3,169900
39703,0.09,1016,2005,1536,LT,3,305000
39704,0.12,1016,2005,1536,LT,3,292000
39740,1.22,1016,1985,3103,UN,4,709400
39744,1.02,1016,1980,2585,UN,4,531800
39783,0.23,1016,1977,1744,UN,3,368900
39803,0.39,1016,1980,2638,UN,3,281900
39850,3.21,1016,1996,3320,LT,5,718900
39866,0.55,1016,1994,1946,LT,4,424800
39866,0.55,1016,1994,1946,LT,4,475000
39870,1.2,1016,2000,2556,LT,4,478600
39910,0.26,1016,1964,1539,UN,3,232000
39912,0.27,1016,1967,2427,UN,3,325400
39929,0.27,1016,1967,1392,UN,3,277200
39929,0.27,1016,1967,1392,UN,3,302100
39956,0.25,1016,1967,1560,UN,3,230900
39972,0.27,1016,1965,1792,UN,3,356400
39989,0.41,1016,1968,1909,UN,3,352900
39992,0.42,1016,1976,1711,UN,3,279600
39999,0.3,1016,1968,1652,UN,3,293800
39999,0.3,1016,1968,1652,UN,3,301200
40016,0.35,1016,1975,1925,UN,3,333200
40079,0.27,1016,1980,1816,UN,3,296000
40079,0.27,1016,1980,1816,UN,3,307500
40079,0.27,1016,1980,1816,UN,3,377500
40241,0.15,1016,2016,2177,LT,4,470000
40347,0.39,1016,1975,2426,UN,3,402900
40348,0.36,1016,1975,2025,UN,3,329200
40408,0.5,1016,1975,2702,UN,3,425000
40434,0.03,1016,1985,988,UN,3,168400
40447,0.02,1016,1985,1000,UN,3,139100
40450,0.02,1016,1985,1000,UN,3,144400
40457,0.03,1016,1985,1000,UN,3,149800
40471,0.02,1016,1985,1000,UN,3,135700
40490,0.39,1016,1973,3260,UN,4,405900
40536,0.34,1016,1974,2399,UN,3,363100
40593,0.25,1016,1968,1743,UN,3,343100
40593,0.25,1016,1968,1743,UN,3,374400
40676,0.45,1016,1981,1690,UN,3,365000
40789,0.44,1016,1980,2774,UN,4,544000
40992,0.02,1016,1989,1340,UN,3,201400
40998,0.02,1016,1989,1050,UN,3,191400
41011,0.02,1016,1989,1050,UN,3,202000
41014,0.02,1016,1989,1050,UN,3,208000
41014,0.02,1016,1989,1050,UN,3,235100
41018,0.02,1016,1989,1050,UN,3,196000
41034,0.02,1016,1989,1050,UN,3,188700
41034,0.02,1016,1989,1050,UN,3,203400
41038,0.02,1016,1989,1340,UN,3,194400
41095,0.02,1016,1989,1588,UN,3,247500
41098,0.02,1016,1989,1588,UN,3,262200
41120,0.04,1016,1987,1232,UN,3,188800
41137,0.04,1016,1987,1232,UN,3,225300
41137,0.04,1016,1987,1232,UN,3,208200
41200,0.03,1016,1988,1185,UN,3,335900
41363,0.22,0,1985,1008,UN,3,278600
41369,0.24,0,1985,1203,UN,3,340000
41369,0.24,0,1985,1203,UN,3,316300
41393,0.21,0,1985,1610,UN,3,345000
41450,0.2,0,1985,1215,UN,3,256400
41489,0.29,1016,1973,1723,UN,3,382500
41536,0.88,1016,1975,1796,UN,3,394900
41556,0.3,1016,1972,1543,UN,3,327300
41579,0.16,0,1991,1453,UN,3,290200
41595,0.17,0,1990,1177,UN,3,240700
41618,0.25,0,1989,1958,UN,4,360000
41636,1.34,0,1962,1859,LT,3,358200
41744,0.02,0,1982,1125,UN,3,145600
41781,0.02,0,1983,818,UN,3,153000
41782,0.02,0,1983,818,UN,3,156600
41788,0.03,0,1982,818,UN,3,140300
41804,0.03,0,1981,899,UN,3,191300
41804,0.03,0,1981,899,UN,3,191000
41827,0.02,0,1981,899,UN,3,183600
41844,0.03,0,1983,929,UN,3,199000
41865,0.02,0,1984,1193,UN,3,180000
41868,0.03,0,1984,1057,UN,3,197800
41884,0.03,0,1984,818,UN,3,143600
41910,0.02,0,1984,929,UN,3,209900
41970,0.2,0,1982,1340,UN,3,288700
41973,0.26,0,1982,1337,UN,3,255000
41974,0.23,0,1985,1954,UN,3,308900
42014,0.46,0,1975,1979,UN,3,301400
42017,0.25,0,1975,1496,UN,3,308700
42033,0.25,0,1973,1608,UN,3,343000
42036,0.25,0,1973,2147,UN,3,267700
42050,0.23,0,1974,1788,UN,3,371300
42056,0.23,0,1984,1322,UN,3,325000
42057,0.23,0,1980,1778,UN,3,326100
42076,0.23,0,1980,1197,UN,3,266500
42096,0.34,0,1972,1248,UN,3,242100
42100,0.23,0,1979,1200,UN,3,229000
42116,0.22,0,1983,1258,UN,3,248800
42120,0.21,0,1981,1419,UN,3,299800
42157,0.24,0,1998,1492,LT,3,318500
42157,0.24,0,1998,1492,LT,3,232800
42196,0.23,0,1998,1532,LT,3,348500
42199,0.23,0,1995,1972,LT,3,350000
42216,1.03,0,1999,4301,LT,5,841400
42259,1.4,0,1992,2905,LT,5,696900
42262,1.12,0,1992,2890,LT,5,672600
42309,0.2,0,1993,1504,LT,3,314800
42329,0.23,0,1993,1435,LT,3,318500
42365,0.21,1016,1994,1516,LT,3,308700
42369,0.2,1016,1994,1512,LT,3,310200
42475,0.22,0,1980,1170,UN,3,264400
42532,0.23,0,1978,1236,UN,3,195000
42558,0.24,0,1978,1467,UN,3,322400
42571,0.38,0,1959,1008,UN,3,153800
42578,0.32,0,1960,1272,UN,3,247500
42591,0.32,0,1964,1647,UN,3,386600
42823,0.47,0,1986,2024,UN,3,438400
42846,0.32,0,1979,2642,UN,3,392000
42866,0.31,0,1986,2129,UN,4,402900
42889,0.31,0,1974,1581,UN,3,254800
42946,1.96,0,1998,2490,UN,4,589600
42950,0.14,0,1989,1634,UN,3,311600
42972,0.13,0,1993,1502,UN,3,308100
42993,0.21,0,1990,1682,UN,3,275000
43132,0.28,0,1990,1664,UN,4,356300
43178,0.2,0,1987,1585,UN,4,331500
43195,0.29,0,1990,1902,UN,4,396900
43198,0.23,0,1989,1660,UN,4,350400
43198,0.23,0,1989,1660,UN,4,360000
43265,0.3,0,1984,1188,UN,3,191600
43265,0.3,0,1984,1188,UN,3,297500
43404,0.17,0,2001,1800,LT,3,291300
43411,0.18,0,2000,1856,LT,4,370500
43471,0.03,0,2006,1165,LT,3,239000
43490,0.05,0,2008,1787,LT,3,328500
43550,0.02,0,2004,1544,LT,3,265000
43553,0.03,0,2004,1200,LT,3,251700
43571,0.43,0,2020,2670,LT,4,552600
43574,0.61,0,2007,2580,LT,4,489300
43574,0.61,0,2007,2580,LT,4,432600
43613,0.22,0,1999,2209,LT,4,416800
43614,0.22,0,2000,1913,LT,4,354400
43673,0.22,0,2003,1642,LT,4,379000
43717,0.14,0,2003,2024,LT,4,399600
43739,0.23,0,2004,2379,LT,4,421400
43786,0.11,0,1988,1571,UN,4,286300
43800,0.04,0,1989,1367,UN,3,270300
43843,0.08,0,1990,2002,UN,3,361500
43846,0.13,0,1999,1600,UN,3,286700
43865,0.05,0,1988,1343,UN,3,250000
43886,0.05,0,1988,1331,UN,3,262100
43905,0.05,0,1987,1174,UN,3,211800
43906,0.05,0,1987,1523,UN,3,281200
43908,0.05,0,1987,1533,UN,3,267200
43972,0.55,0,1980,1730,UN,3,398100
43985,0.49,0,1987,1603,UN,3,271700
44011,0.02,0,2003,1680,LT,3,253200
44011,0.02,0,2003,1680,LT,3,261800
44012,0.02,0,2003,1680,LT,3,261300
44034,0.14,0,2000,1320,LT,3,170500
44034,0.14,0,2000,1320,LT,3,270000
44048,0.19,0,1998,1482,LT,3,230800
44092,0.39,0,1981,2229,UN,3,293300
44092,0.39,0,1981,2229,UN,3,413600
44094,0.39,0,1981,1684,UN,3,291000
44137,0.46,0,1984,1753,UN,3,332500
44197,0.69,0,1973,2052,UN,3,259300
44200,0.57,0,1971,1803,UN,3,415800
44220,0.63,0,1968,2277,UN,3,402900
44238,1.08,0,1973,2302,UN,4,439100
44240,1.02,0,1975,1980,UN,3,247200
44258,0.49,0,1975,1890,UN,3,373700
44340,0.21,0,1995,1402,LT,4,320000
44407,0.25,0,1995,2038,LT,4,364600
44449,0.25,0,1997,2044,LT,3,384900
44467,0.38,0,1997,2085,LT,4,410600
44470,0.26,0,1997,2128,LT,4,426400
44473,0.27,0,1997,1791,LT,4,373300
44473,0.27,0,1997,1791,LT,4,353300
44486,0.24,0,1997,1600,LT,4,255000
44486,0.24,0,1997,1600,LT,4,354800
44493,0.23,0,1997,2048,LT,4,480500
44549,0.3,0,1999,2069,LT,4,429900
44556,0.23,0,2000,2177,LT,3,388100
44569,0.28,0,2000,2119,LT,3,453200
