prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,in_subdivision,percent_good,Market_Cluster_ID,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,A,B,C,D,E,F,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
73711,0.18,1014,3.0,GAINESVILLE,222700,1980,100,1014.0,1977,2023,0,0.0,52.0,390.0,30,45,0,0,2.0,3154,186141.0,0.2178188318249191,-82.354423,29.692406,07916-041-025,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.056616133405793,172235.1775830574,175389.1775830574,-47310.822416942596,-13905.822416942596,47310.822416942596,13905.822416942596,0.7875580493177252
73712,0.18,1040,3.0,GAINESVILLE,208900,1983,100,1040.0,1978,2023,0,0.0,96.0,312.0,30,44,0,0,1.0,2110,175455.0,0.2178188318249191,-82.354174,29.692405,07916-041-026,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.017675653440111,165657.1638071052,167767.1638071052,-41132.836192894814,-9797.836192894814,41132.836192894814,9797.836192894814,0.8030979598233853
73722,0.18,1215,3.0,GAINESVILLE,249700,1984,100,1215.0,1978,2023,0,0.0,0.0,360.0,30,44,0,0,2.0,1805,210440.0,0.2178188318249191,-82.354149,29.693355,07916-041-036,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.165037484483646,191959.07638888262,193764.07638888262,-55935.92361111738,-18480.92361111738,55935.92361111738,18480.92361111738,0.7759874905441835
73760,0.52,1343,3.0,GAINESVILLE,314200,2007,100,1343.0,1989,2023,0,0.0,40.0,415.0,15,33,0,0,2.0,1440,265630.0,0.6292544030497663,-82.355284,29.695512,07916-043-038,True,0.85,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.450805885745448,255456.1081345278,256896.1081345278,-57303.89186547219,-10173.891865472193,57303.89186547219,10173.891865472193,0.8176196948902859
73792,0.23,1271,3.0,GAINESVILLE,210900,1990,100,1271.0,1960,2023,0,0.0,0.0,0.0,30,62,0,0,2.0,1876,177389.0,0.27832406288739664,-82.352847,29.69139,07917-025-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.127123146758601,184817.31815494612,186693.31815494612,-24206.681845053885,7428.318154946115,24206.681845053885,7428.318154946115,0.8852219921998393
73796,0.23,1412,3.0,GAINESVILLE,314700,2017,100,1118.0,1960,2023,0,0.0,294.0,0.0,5,62,0,0,2.0,890,266605.0,0.27832406288739664,-82.352853,29.690257,07917-029-000,True,0.95,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.446471122945729,254351.1630675861,255241.1630675861,-59458.83693241389,-12253.836932413891,59458.83693241389,12253.836932413891,0.8110618464174963
73804,0.23,1118,3.0,GAINESVILLE,199300,1995,100,1118.0,1960,2023,0,0.0,0.0,0.0,27,62,0,0,2.0,1348,168057.0,0.27832406288739664,-82.353384,29.689406,07917-037-000,True,0.73,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.077187052976189,175814.90649295755,177162.90649295755,-22137.093507042446,7757.906492957554,22137.093507042446,7757.906492957554,0.8889257726691298
73865,0.23,1732,3.0,GAINESVILLE,243200,1997,100,1438.0,1962,2023,0,0.0,346.0,0.0,25,60,0,0,2.0,638,206082.0,0.27832406288739664,-82.352552,29.689406,07918-014-000,True,0.75,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.392748990893674,241047.42826570908,241685.42826570908,-1514.5717342909193,34965.42826570908,1514.5717342909193,34965.42826570908,0.9937723201715012
73883,0.25,1410,3.0,GAINESVILLE,321400,2012,100,1319.0,1972,2023,0,0.0,91.0,484.0,10,50,0,0,2.0,898,272292.0,0.30252615531238763,-82.350365,29.690057,07918-025-008,True,0.9,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.490176310819974,265714.13005515706,266612.13005515706,-54787.86994484294,-6577.86994484294,54787.86994484294,6577.86994484294,0.8295336965001775
73898,0.25,1196,3.0,GAINESVILLE,160700,1970,100,1196.0,1971,2023,0,0.0,80.0,494.0,30,51,0,0,2.0,1826,134769.0,0.30252615531238763,-82.350854,29.691709,07918-025-023,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.185754448504596,195977.36532428185,197803.36532428185,37103.365324281855,61208.365324281855,37103.365324281855,61208.365324281855,1.2308859074317477
89549,0.41,2690,3.0,GAINESVILLE,629400,1990,100,2690.0,1951,2023,0,0.0,88.0,600.0,30,71,0,0,3.5,2303,532687.0,0.4961428947123157,-82.354718,29.655617,15130-000-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.820717780825408,369800.06763281935,372103.06763281935,-257296.93236718065,-162886.93236718065,257296.93236718065,162886.93236718065,0.5912028402173806
89605,0.22,2054,3.0,GAINESVILLE,694300,2000,100,2054.0,1936,2023,0,0.0,81.0,0.0,22,86,0,0,2.0,2212,587943.0,0.26622301667490117,-82.349588,29.653862,15165-000-000,True,0.78,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.528771094223536,276169.7782658744,278381.7782658744,-415918.2217341256,-311773.2217341256,415918.2217341256,311773.2217341256,0.40095315895992284
89661,0.3,1561,3.0,GAINESVILLE,397800,1975,100,1561.0,1954,2023,0,0.0,270.0,0.0,30,68,0,0,2.0,2774,335356.0,0.36303138637486515,-82.340016,29.658069,15204-002-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.285474293174987,216527.81483804382,219301.81483804382,-178498.18516195618,-118828.18516195618,178498.18516195618,118828.18516195618,0.5512866134691901
89809,0.28,1184,3.0,GAINESVILLE,225200,1986,100,944.0,1950,2023,0,0.0,356.0,0.0,30,72,0,0,1.0,432,190988.0,0.3388292939498742,-82.342542,29.658739,15321-000-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.049881124257348,171079.06965520506,171511.06965520506,-53688.930344794935,-19908.930344794935,53688.930344794935,19908.930344794935,0.7615944478472694
89876,0.48,3406,4.0,GAINESVILLE,1001000,2016,100,3406.0,2016,2023,0,0.0,788.0,672.0,6,6,0,0,3.0,22117,828733.0,0.5808502181997842,-82.355523,29.657402,15387-001-000,True,0.94,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.340013380781253,621575.9462521233,643692.9462521233,-357307.05374787666,-207157.05374787666,357307.05374787666,207157.05374787666,0.6430498963557676
89887,0.48,2644,3.0,GAINESVILLE,605200,2015,100,2644.0,1954,2023,0,0.0,384.0,418.0,7,68,0,0,2.0,5094,509326.0,0.5808502181997842,-82.355568,29.656011,15398-000-000,True,0.9299999999999999,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.95981827722955,424988.87760781415,430082.87760781415,-175117.12239218585,-84337.12239218585,175117.12239218585,84337.12239218585,0.710645865181451
90519,0.3,2093,3.0,GAINESVILLE,428000,1985,100,1507.0,1951,2023,0,0.0,641.0,0.0,30,71,0,0,2.0,3908,359891.99999999994,0.36303138637486515,-82.337274,29.640427,15600-022-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.476859434199065,262199.1042967875,266107.1042967875,-161892.89570321247,-97692.89570321242,161892.89570321247,97692.89570321242,0.6217455707868867
502745,0.14,1437,3.0,HIGH SPRINGS,315000,2021,100,1437.0,2021,2023,0,0.0,25.0,400.0,1,1,0,0,2.0,616,267134.0,0.1694146469749371,-82.550269,29.805599,03034-030-153,True,0.99,A,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,12.540243726492895,279356.4171917306,279972.4171917306,-35027.58280826942,12222.41719173058,35027.58280826942,12222.41719173058,0.8888013244181923
105744,0.33,2695,4.0,SUWANNEE,770400,2016,100,2337.0,2016,2023,1,358.0,359.0,712.0,6,6,0,0,3.0,3562,651278.0,0.3993345250123517,-82.464429,29.624079,04427-111-038,True,0.94,A,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,13.166962085482995,522804.09079571813,526366.0907957181,-244033.90920428187,-128473.90920428187,244033.90920428187,128473.90920428187,0.6832373971907038
3390,0.43,1416,3.0,HIGH SPRINGS,207100,1998,100,1416.0,1951,2023,3,0.0,40.0,0.0,24,71,0,0,2.0,1163,174872.0,0.5203449871373067,-82.602809,29.833735,00823-000-000,True,0.76,A,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,12.303652939830352,220499.9924944699,221662.9924944699,14562.992494469887,45627.99249446989,14562.992494469887,45627.99249446989,1.0703186503837272
31326,0.15,1635,3.0,GAINESVILLE,330400,2009,100,1635.0,2009,2023,4,0.0,201.0,470.0,13,13,0,0,2.0,862,279978.0,0.18151569318743258,-82.39677,29.728846,06009-010-032,True,0.87,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.531906569138377,277037.06063838996,277899.06063838996,-52500.93936161004,-2940.9393616100424,52500.93936161004,2940.9393616100424,0.8410988518111077
18835,0.17,1822,3.0,SUWANNEE,373600,2005,100,1821.5,2005,2023,10,0.0,303.5,420.0,17,17,0,0,2.0,1583,315977.0,0.20571778561242363,-82.497139,29.673369,04227-010-043,True,0.83,A,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12.57110728591645,288112.78179503634,289695.78179503634,-83904.21820496366,-27864.21820496366,83904.21820496366,27864.21820496366,0.7754169748261144
41485,0.3,1695,3.0,GAINESVILLE,370400,2000,100,1695.0,1973,2023,0,0.0,243.0,484.0,22,49,0,0,2.0,1037,313803.0,0.36303138637486515,-82.385608,29.685614,06114-011-000,True,0.78,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.508567248072872,270646.0744796612,271683.0744796612,-98716.92552033882,-43156.92552033882,98716.92552033882,43156.92552033882,0.7334856222453056
41597,0.16,1237,3.0,ST. JOHN'S,272700,2005,100,1237.0,1991,2023,0,0.0,20.0,400.0,17,31,0,0,2.0,1515,230280.0,0.1936167393999281,-82.399184,29.686369,06118-010-023,True,0.83,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.311454800583851,222227.03102888545,223742.03102888545,-48957.96897111455,-8052.9689711145475,48957.96897111455,8052.9689711145475,0.8204694940553189
41707,0.3,1516,3.0,ST. JOHN'S,288500,2000,100,1516.0,1984,2023,0,0.0,22.0,412.0,22,38,0,0,2.0,1022,244203.0,0.36303138637486515,-82.394532,29.685965,06124-002-011,True,0.78,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.429692367717454,250119.0710651043,251141.0710651043,-37358.928934895695,5916.071065104305,37358.928934895695,5916.071065104305,0.8705063121840704
41962,0.22,1438,3.0,ST. JOHN'S,318500,1995,100,1438.0,1981,2023,0,0.0,45.0,500.0,27,41,0,0,2.0,1953,268772.0,0.26622301667490117,-82.404622,29.687093,06134-010-000,True,0.73,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.330016917300647,226390.5575033339,228343.5575033339,-90156.4424966661,-42381.4424966661,90156.4424966661,42381.4424966661,0.7169342464782854
42532,0.23,1236,3.0,ST. JOHN'S,195000,1978,100,1236.0,1978,2023,0,0.0,12.0,312.0,30,44,0,0,2.0,1147,164603.0,0.27832406288739664,-82.400167,29.675255,06173-032-000,True,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.192661037232158,197335.5853209172,198482.5853209172,3482.585320917191,32732.58532091719,3482.585320917191,32732.58532091719,1.0178594119021394
42567,0.38,1944,3.0,ST. JOHN'S,331900,2010,100,1944.0,1959,2023,0,0.0,20.0,0.0,12,63,0,0,2.0,7879,274236.0,0.4598397560748292,-82.394975,29.67543,06175-003-000,False,0.88,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.583065358447136,291578.73710803426,299457.73710803426,-32442.262891965744,17342.737108034256,32442.262891965744,17342.737108034256,0.902252898788895
42584,0.32,1464,3.0,ST. JOHN'S,194500,1967,100,1188.0,1962,2023,0,0.0,340.0,0.0,30,60,0,0,2.0,202,165123.0,0.3872334787998562,-82.393981,29.674391,06177-011-000,False,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.21502142703438,201797.78831090563,201999.78831090563,7499.788310905627,36674.78831090563,7499.788310905627,36674.78831090563,1.0385593229352474
42925,0.3,1643,3.0,ST. JOHN'S,299000,2000,100,1643.0,1974,2023,0,0.0,32.0,546.0,22,48,0,0,2.0,1387,252763.0,0.36303138637486515,-82.415253,29.675862,06224-039-000,True,0.78,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.486278566484732,264680.4601091901,266067.4601091901,-32932.539890809916,11917.460109190084,32932.539890809916,11917.460109190084,0.8898577261176925
42946,1.96,2490,4.0,ST. JOHN'S,589600,2012,100,2490.0,1998,2023,0,0.0,368.0,554.0,10,24,0,0,2.5,5085,496074.99999999994,2.371805057649119,-82.419746,29.677451,06228-015-002,True,0.9,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,13.150633007152353,514336.5039381654,519421.5039381654,-70178.49606183462,18261.503938165435,70178.49606183462,18261.503938165435,0.8809727000308096
43137,0.25,2034,3.0,ST. JOHN'S,352500,2000,100,2034.0,1993,2023,0,0.0,260.0,400.0,22,29,0,0,2.5,1688,297936.99999999994,0.30252615531238763,-82.425395,29.686105,06230-034-011,True,0.78,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.640609962963856,308849.67936439195,310537.67936439195,-41962.32063560805,10912.67936439201,41962.32063560805,10912.67936439201,0.8809579556436651
70102,1.01,1781,3.0,ST. JOHN'S,422800,2006,100,1781.0,2006,2023,0,0.0,244.0,504.0,16,16,0,0,2.0,2084,357296.0,1.222205667462046,-82.45008,29.561986,07350-045-071,True,0.84,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.667121607124848,317147.2979134294,319231.2979134294,-103568.70208657061,-40148.702086570614,103568.70208657061,40148.702086570614,0.7550409127564555
70325,1.34,1748,3.0,ST. JOHN'S,322200,2000,100,1748.0,1985,2023,0,0.0,36.0,550.0,22,37,0,0,2.0,2499,271371.0,1.6215401924743977,-82.415012,29.531034,07398-010-015,True,0.78,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.61001653704404,299543.98196075397,302042.98196075397,-20157.01803924603,28172.98196075397,20157.01803924603,28172.98196075397,0.9374394225970017
70348,1.0,1404,3.0,ST. JOHN'S,215300,1985,100,1404.0,1985,2023,0,0.0,564.0,0.0,30,37,0,0,2.0,7718,175287.0,1.2101046212495505,-82.41597,29.529752,07398-010-038,True,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.285316965060298,216493.75160478003,224211.75160478003,8911.75160478003,41206.75160478003,8911.75160478003,41206.75160478003,1.041392250835021
72119,0.11,1666,3.0,GAINESVILLE,300300,2017,100,1666.0,2017,2023,0,0.0,30.0,400.0,5,5,0,0,2.0,641,254614.00000000003,0.13311150833745058,-82.352945,29.723764,07814-030-010,True,0.95,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.59033636717792,293706.53489511856,294347.53489511856,-5952.465104881441,39092.53489511853,5952.465104881441,39092.53489511853,0.9801782713790161
72164,0.11,1185,3.0,GAINESVILLE,257000,2017,100,1185.0,2017,2023,0,0.0,20.0,380.0,5,5,0,0,2.0,179,218271.0,0.13311150833745058,-82.351278,29.724539,07814-100-022,True,0.95,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.368466322871084,235264.64839690813,235443.64839690813,-21556.35160309187,16993.64839690813,21556.35160309187,16993.64839690813,0.9161231455132612
72174,0.11,1576,3.0,GAINESVILLE,280600,2017,100,736.0,2017,2023,0,840.0,240.0,420.0,5,5,0,0,2.5,351,238158.99999999997,0.13311150833745058,-82.352854,29.724541,07814-100-032,True,0.95,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.585648047617834,292332.76764889195,292683.76764889195,12083.767648891953,54173.76764889198,12083.767648891953,54173.76764889198,1.043064032961126
72230,0.21,1241,3.0,GAINESVILLE,250300,2015,100,1241.0,2015,2023,0,0.0,45.0,400.0,7,7,0,0,2.0,1357,211398.0,0.25412197046240564,-82.353489,29.726521,07814-100-088,True,0.9299999999999999,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.419771661147326,247649.9809633786,249006.9809633786,-1293.0190366214083,36251.98096337859,1293.0190366214083,36251.98096337859,0.9948341229060271
72281,0.1,1173,3.0,GAINESVILLE,193100,2016,100,1173.0,2016,2023,0,0.0,20.0,400.0,6,6,0,0,2.0,613,163522.0,0.12101046212495506,-82.350888,29.725412,07814-100-139,True,0.94,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.348939389947352,230715.214194367,231328.214194367,38228.214194367,67193.214194367,38228.214194367,67193.214194367,1.1979710729899897
86511,0.11,846,3.0,GAINESVILLE,209800,1990,100,846.0,1930,2023,0,0.0,180.0,0.0,30,92,0,0,1.0,2389,175941.0,0.13311150833745058,-82.328594,29.649122,12917-001-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.779081992012944,130493.93009914969,132882.9300991497,-76917.0699008503,-45447.069900850314,76917.0699008503,45447.069900850314,0.6333790757824104
87281,0.18,1627,3.0,GAINESVILLE,300900,1975,100,1627.0,1927,2023,0,0.0,101.0,0.0,30,95,0,0,2.0,778,254987.0,0.2178188318249191,-82.333473,29.646595,13435-000-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.28197924007709,215772.35957515702,216550.35957515702,-84349.64042484298,-39214.640424842975,84349.64042484298,39214.640424842975,0.7196755054009871
