prop_id,legal_acreage,yr_blt,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,,
1972,0.21,2019,1726,LT,NULL,333200,HIGH SPRINGS,,
2033,0.2,2009,1484,LT,3,321500,HIGH SPRINGS,,
2092,0.19,2012,1968,LT,3,355000,HIGH SPRINGS,,
2095,0.21,2021,2556,LT,3,321700,HIGH SPRINGS,,
2096,0.23,2015,1752,LT,3,333200,HIGH SPRINGS,,
3071,0.34,1956,2120,SF,3,299700,HIGH SPRINGS,,
3360,0.34,1937,1551,UN,3,237300,HIGH SPRINGS,,
3384,0.23,1972,1600,UN,3,247500,HIGH SPRINGS,,
3802,0.23,1929,2201,SF,3,219800,HIGH SPRINGS,,
4176,0.5,1920,1398,UN,3,359800,HIGH SPRINGS,,
4256,0.51,1989,1384,LT,3,225500,HIGH SPRINGS,,
4345,0.25,2003,1518,LT,3,221300,HIGH SPRINGS,,
4449,0.33,1964,1434,UN,3,229000,HIGH SPRINGS,,
4469,0.33,1975,1000,UN,3,167300,HIGH SPRINGS,,
4758,3.02,2020,3918,LT,NULL,790100,HIGH SPRINGS,,
4927,1.16,2020,2296,LT,NULL,517900,HIGH SPRINGS,,
4969,3.8,2004,2220,LT,3,536100,HIGH SPRINGS,,
5139,0.24,1982,1056,LT,3,207900,HIGH SPRINGS,,
5467,0.56,2022,2145,LT,NULL,502200,HIGH SPRINGS,,
5471,0.34,2020,2070,LT,NULL,476700,HIGH SPRINGS,,
5488,5.01,2006,3363,AC,4,710500,HIGH SPRINGS,,
5587,1.06,1993,1528,UN,3,304300,SUWANNEE,,
6052,5,2009,3348,AC,4,743600,SUWANNEE,,
6317,1.67,2020,1506,AC,NULL,383200,SUWANNEE,,
7004,4.68,2001,1200,AC,3,329600,SUWANNEE,,
7339,1,1960,1182,UN,3,163700,NEWBERRY,,
7422,1.04,2001,1819,LT,3,425000,NEWBERRY,,
7671,0.18,2006,1559,LT,3,293800,NEWBERRY,,
7675,0.23,2006,1716,LT,3,306300,NEWBERRY,,
7695,0.18,2005,1318,LT,3,280200,NEWBERRY,,
7734,0.28,2006,1685,LT,3,289600,NEWBERRY,,
7924,0.24,2004,1693,LT,3,295900,NEWBERRY,,
7927,0.28,2004,1470,LT,3,298800,NEWBERRY,,
8066,0.27,2007,2766,LT,3,298700,NEWBERRY,,
8090,0.25,2007,2916,LT,3,418500,NEWBERRY,,
8547,0.41,1958,1544,UN,3,268000,NEWBERRY,,
8651,0.17,1975,1236,UN,3,238400,NEWBERRY,,
8734,0.21,1986,1075,UN,3,247400,NEWBERRY,,
9855,0.32,1984,1394,LT,3,208100,NEWBERRY,,
9858,0.32,1990,1144,LT,3,216800,NEWBERRY,,
10297,5,2002,1791,AC,3,401600,NEWBERRY,,
10359,1,1980,1248,AC,3,242100,NEWBERRY,,
10632,5,2001,2110,AC,3,443300,NEWBERRY,,
11587,3.03,1980,1508,AC,3,244700,SUWANNEE,,
12394,0.14,2015,1615,LT,3,331100,HIGH SPRINGS,,
12415,0.2,2013,1467,LT,3,324800,HIGH SPRINGS,,
12500,0.23,2006,1477,LT,3,217600,SUWANNEE,,
12667,0.25,2004,2640,LT,4,488400,ALACHUA,,
12710,0.2,2013,2150,LT,3,419900,ALACHUA,,
12772,0.41,1976,1238,UN,3,205800,ALACHUA,,
13350,0.29,1976,1188,UN,3,171800,ALACHUA,,
13749,0.22,1985,1056,UN,3,161400,ALACHUA,,
13771,0.17,1985,1080,UN,3,175800,ALACHUA,,
14750,0.69,1958,1622,LT,3,160000,ALACHUA,,
15577,0.24,2001,1343,LT,3,242600,ALACHUA,,
15584,0.2,2000,1205,LT,3,272000,ALACHUA,,
15597,0.26,1998,1492,LT,3,263200,ALACHUA,,
15601,0.26,1998,1492,LT,3,269500,ALACHUA,,
15641,0.19,1977,1316,UN,3,183600,ALACHUA,,
16142,0.09,2016,1440,LT,3,291100,ALACHUA,,
16145,0.1,2013,1398,LT,3,273000,ALACHUA,,
16997,5.31,2008,1879,AC,4,501500,SUWANNEE,,
17933,5,1973,3419,AC,3,623300,SUWANNEE,,
18014,14.62,1994,5947,AC,6,1863700,SUWANNEE,,
18079,0.2,1983,1554,UN,3,269400,SUWANNEE,,
18288,0.33,1991,2383,UN,3,370500,SUWANNEE,,
18328,0.19,1995,1748,LT,4,217800,SUWANNEE,,
18349,0.19,2008,1610,LT,4,299700,SUWANNEE,,
18371,0.25,1997,1967,LT,4,372500,SUWANNEE,,
18472,0.2,2021,2103,LT,3,417400,SUWANNEE,,
18661,0.31,2005,2386,LT,4,585000,SUWANNEE,,
18680,0.99,2007,3768,LT,5,933300,SUWANNEE,,
18747,0.26,2013,2032,LT,4,421000,SUWANNEE,,
18767,0.25,2014,2099,LT,4,444600,SUWANNEE,,
18804,0.18,2006,1833,LT,3,345100,SUWANNEE,,
18807,0.18,2005,1830,LT,3,381200,SUWANNEE,,
18846,0.17,2006,1569,LT,3,333100,SUWANNEE,,
18867,0.16,2005,1459,LT,3,331400,SUWANNEE,,
18973,0.15,2013,2295,LT,3,470000,SUWANNEE,,
19098,14,1983,1664,AC,3,494000,SUWANNEE,,
19700,0.05,2003,1444,UN,3,242800,SUWANNEE,,
19720,0.05,1989,1406,LT,3,264100,SUWANNEE,,
19782,0.05,2018,1832,LT,NULL,320400,SUWANNEE,,
19828,0.06,2014,1696,LT,3,337300,SUWANNEE,,
20075,1.23,1977,2318,UN,4,536800,SUWANNEE,,
20217,0.07,2007,1507,LT,3,301300,SUWANNEE,,
20287,0.26,2008,3001,LT,4,602400,SUWANNEE,,
20476,0.18,2015,1606,LT,4,368000,SUWANNEE,,
20490,0.17,2015,2669,LT,4,564100,SUWANNEE,,
20492,0.24,2006,1885,LT,4,367000,SUWANNEE,,
20493,0.25,2012,1706,LT,4,300700,SUWANNEE,,
20592,0.2,1999,2078,LT,4,396100,SUWANNEE,,
20642,0.2,2002,1904,LT,4,382500,SUWANNEE,,
20678,0.41,2000,1644,LT,4,407200,SUWANNEE,,
20699,0.35,2002,3147,LT,4,407800,SUWANNEE,,
20868,0.41,2007,2761,LT,4,610500,SUWANNEE,,
21306,0.17,2006,1939,LT,4,500600,SUWANNEE,,
21740,0.15,2007,2299,LT,4,479200,SUWANNEE,,
21760,0.34,2006,3700,LT,4,765600,SUWANNEE,,
21783,0.29,2007,3308,LT,4,722500,SUWANNEE,,
21929,1.3,1984,1594,UN,3,355500,SUWANNEE,,
22677,1.05,2017,4847,AC,5,1509800,SUWANNEE,,
22802,1.98,2003,4477,LT,5,1293800,SUWANNEE,,
23112,5,2003,2478,AC,4,600300,NEWBERRY,,
23258,1,1975,1541,UN,3,281800,SUWANNEE,,
23340,5,1979,1500,AC,3,333200,SUWANNEE,,
23443,1,1985,884,AC,3,139800,SUWANNEE,,
23865,5,2008,4660,AC,4,855000,SUWANNEE,,
24054,1,1997,1407,LT,3,356100,SUWANNEE,,
24383,5,1997,2247,AC,3,425200,SUWANNEE,,
24777,3.18,1965,1040,UN,3,100700,SUWANNEE,,
24900,0.19,1959,520,UN,3,119300,ARCHER,,
25524,0.23,1962,1044,UN,2,85800,SUWANNEE,,
26878,0.4,1900,1109,UN,3,133500,LACROSSE,,
27001,5.01,2016,841,AC,3,222300,SUWANNEE,,
27423,5.43,1979,760,AC,3,184800,SUWANNEE,,
27568,6.7,2001,1800,AC,3,396700,SUWANNEE,,
27900,4.99,1977,1500,AC,3,517500,SUWANNEE,,
27943,0.5,1979,1701,UN,3,266600,ALACHUA,,
28299,0.69,2000,1995,LT,3,343000,ALACHUA,,
28527,0.34,2016,1936,LT,4,378800,ALACHUA,,
28585,0.09,2014,1292,LT,3,268400,ALACHUA,,
28587,0.09,2014,1292,LT,3,283600,ALACHUA,,
28624,0.09,2007,1263,LT,3,260700,ALACHUA,,
28673,0.18,2002,1134,LT,3,245200,ALACHUA,,
28936,0.07,1979,1483,UN,3,252500,ALACHUA,,
28959,0.05,1981,1198,UN,3,220200,ALACHUA,,
28962,0.25,1981,1453,UN,3,257300,ALACHUA,,
29317,0.29,2004,2015,LT,4,387200,ALACHUA,,
29460,0.09,2017,1382,LT,3,292500,ALACHUA,,
29630,0.7,1990,2025,UN,4,373300,ALACHUA,,
29666,0.54,1981,1483,UN,3,315000,ALACHUA,,
30188,0.1,1983,1304,LT,3,223400,GAINESVILLE,,
30297,0.12,1985,960,LT,3,166300,GAINESVILLE,,
30420,0.11,1986,1200,LT,3,172100,GAINESVILLE,,
30542,0.11,1985,672,LT,3,156000,GAINESVILLE,,
30563,0.11,1984,960,LT,3,186100,GAINESVILLE,,
30729,0.6,1993,2166,LT,4,428600,GAINESVILLE,,
30735,0.89,1993,3260,LT,4,378800,GAINESVILLE,,
30877,0.06,1999,1380,LT,3,238800,GAINESVILLE,,
30895,0.06,1999,1380,LT,3,245800,GAINESVILLE,,
30940,0.06,2001,1380,LT,3,254500,GAINESVILLE,,
30964,0.06,2003,1514,LT,3,283800,GAINESVILLE,,
30977,0.06,2002,1207,LT,3,220600,GAINESVILLE,,
31163,0.05,1990,1149,UN,3,195700,GAINESVILLE,,
31170,0.05,1989,1454,UN,3,210900,GAINESVILLE,,
31230,0.29,1994,2218,LT,4,421400,GAINESVILLE,,
31415,0.15,2010,1565,LT,3,297300,GAINESVILLE,,
31568,0.28,2007,2474,LT,4,506400,GAINESVILLE,,
31748,0.38,1981,1365,UN,3,283200,GAINESVILLE,,
31834,0.32,1979,1493,UN,3,282500,GAINESVILLE,,
31977,0.44,1974,1650,UN,3,326300,GAINESVILLE,,
31977,0.44,1974,1650,UN,3,100,GAINESVILLE,,
32122,0.39,1986,1564,UN,3,168800,GAINESVILLE,,
32168,0.29,1984,956,UN,3,154100,GAINESVILLE,,
32415,0.25,1975,1350,UN,3,229500,GAINESVILLE,,
32497,0.25,1976,1387,UN,3,253100,GAINESVILLE,,
32580,0.25,1978,1008,UN,3,208100,GAINESVILLE,,
32746,0.26,1980,1050,UN,3,236300,GAINESVILLE,,
32956,0.2,1993,1483,LT,4,262300,GAINESVILLE,,
32998,0.2,1993,1466,LT,4,295000,GAINESVILLE,,
33599,0.14,1990,1389,UN,3,280500,GAINESVILLE,,
33688,0.05,1989,1750,UN,3,261400,GAINESVILLE,,
33785,0.2,1993,1361,LT,3,245000,GAINESVILLE,,
33875,0.23,1994,1476,LT,3,339600,GAINESVILLE,,
34167,0.41,1979,1350,UN,3,309000,SUWANNEE,,
34290,0.36,1985,1794,UN,3,319500,SUWANNEE,,
34499,1.03,1978,3530,UN,4,586800,SUWANNEE,,
34602,2,1970,2717,AC,3,490000,SUWANNEE,,
34624,1.03,1998,4212,UN,5,917000,SUWANNEE,,
34681,8.62,1999,4130,AC,5,925000,SUWANNEE,,
34704,1.02,1979,2756,UN,3,532400,SUWANNEE,,
34814,1.05,2000,4091,LT,5,858500,SUWANNEE,,
34936,1.9,1981,2394,UN,4,479900,SUWANNEE,,
35096,0.46,1980,1839,LT,3,387500,ST. JOHN'S,,
35102,0.76,1979,2162,LT,4,436700,ST. JOHN'S,,
35183,4.03,2008,4889,LT,5,988900,ST. JOHN'S,,
35249,0.41,1996,2611,LT,5,595900,ST. JOHN'S,,
35683,1.96,1980,3017,UN,4,550600,ST. JOHN'S,,
35686,2.8,1986,3805,UN,5,931000,ST. JOHN'S,,
35866,0.44,1999,2918,LT,4,591000,ST. JOHN'S,,
35866,0.44,1999,2918,LT,4,100,ST. JOHN'S,,
35912,0.48,2002,3657,LT,4,855900,ST. JOHN'S,,
35992,0.46,1990,2332,UN,4,416500,ST. JOHN'S,,
36018,0.57,1989,2430,UN,4,535000,ST. JOHN'S,,
36056,0.64,1990,2927,UN,4,585000,ST. JOHN'S,,
36162,0.42,1996,3425,LT,5,663600,ST. JOHN'S,,
36875,0.32,1971,1460,LT,3,191300,GAINESVILLE,,
37098,0.25,1997,1927,LT,3,338100,GAINESVILLE,,
37724,0.18,1992,2136,LT,3,392700,GAINESVILLE,,
37768,0.2,1993,2012,LT,3,438800,GAINESVILLE,,
37807,0.25,1992,2063,LT,3,371500,GAINESVILLE,,
37951,0.05,1975,1200,UN,3,174400,GAINESVILLE,,
38034,0.21,1979,1092,UN,3,226300,GAINESVILLE,,
38077,0.22,1980,1250,UN,3,151800,GAINESVILLE,,
38223,0.38,1981,1020,UN,3,302600,GAINESVILLE,,
38289,0.28,1990,2154,UN,3,405600,GAINESVILLE,,
38388,0.2,1985,1171,UN,3,242000,GAINESVILLE,,
38498,0.18,1989,1219,UN,3,270100,GAINESVILLE,,
38535,0.03,1983,1513,UN,3,242000,GAINESVILLE,,
38555,0.03,1983,1068,UN,3,123700,GAINESVILLE,,
38618,0.36,1966,1368,UN,3,226800,GAINESVILLE,,
38681,0.24,1969,1372,UN,3,236900,GAINESVILLE,,
38704,0.25,1970,1656,UN,3,281800,GAINESVILLE,,
38720,0.21,1977,1435,UN,3,279000,GAINESVILLE,,
38806,0.22,1978,972,UN,3,166800,GAINESVILLE,,
39075,0.23,1971,1266,UN,3,250500,GAINESVILLE,,
39633,0.11,2000,1224,LT,3,263400,GAINESVILLE,,
39702,0.09,2005,1536,LT,3,255500,GAINESVILLE,,
39703,0.09,2005,1536,LT,3,305000,GAINESVILLE,,
39740,1.22,1985,3103,UN,4,709400,GAINESVILLE,,
39783,0.23,1977,1744,UN,3,368900,GAINESVILLE,,
39931,0.27,1971,1722,UN,3,337200,GAINESVILLE,,
40237,0.11,2007,2218,LT,4,480700,GAINESVILLE,,
40303,1.02,1962,1943,LT,3,310300,GAINESVILLE,,
40450,0.02,1985,1000,UN,3,144400,GAINESVILLE,,
40536,0.34,1974,2399,UN,3,363100,GAINESVILLE,,
40593,0.25,1968,1743,UN,3,374400,GAINESVILLE,,
40618,0.31,1970,1672,UN,3,361600,GAINESVILLE,,
41007,0.02,1989,1340,UN,3,189000,GAINESVILLE,,
41011,0.02,1989,1050,UN,3,202000,GAINESVILLE,,
41053,0.02,1989,1340,UN,3,100,GAINESVILLE,,
41053,0.02,1989,1340,UN,3,209100,GAINESVILLE,,
41120,0.04,1987,1232,UN,3,188800,GAINESVILLE,,
41137,0.04,1987,1232,UN,3,225300,GAINESVILLE,,
41200,0.03,1988,1185,UN,3,335900,GAINESVILLE,,
41365,0.24,1984,1020,UN,3,127100,ST. JOHN'S,,
41489,0.29,1973,1723,UN,3,382500,GAINESVILLE,,
41511,0.31,1973,1884,UN,3,332600,GAINESVILLE,,
41744,0.02,1982,1125,UN,3,100,ST. JOHN'S,,
41744,0.02,1982,1125,UN,3,145600,ST. JOHN'S,,
41781,0.02,1983,818,UN,3,153000,ST. JOHN'S,,
42076,0.23,1980,1197,UN,3,266500,ST. JOHN'S,,
42116,0.22,1983,1258,UN,3,248800,ST. JOHN'S,,
42258,1.27,1992,2964,UN,4,534400,ST. JOHN'S,,
42324,0.2,1992,1437,LT,3,301000,ST. JOHN'S,,
42590,0.29,1974,1404,UN,3,246900,ST. JOHN'S,,
42593,0.35,1961,1905,UN,3,372100,ST. JOHN'S,,
42866,0.31,1986,2129,UN,4,402900,ST. JOHN'S,,
42972,0.13,1993,1502,UN,3,308100,ST. JOHN'S,,
43068,0.18,1996,1734,LT,3,291300,ST. JOHN'S,,
43132,0.28,1990,1664,UN,4,356300,ST. JOHN'S,,
43257,0.32,1984,1460,UN,3,276600,ST. JOHN'S,,
43404,0.17,2001,1800,LT,3,291300,ST. JOHN'S,,
43675,0.22,2003,2748,LT,4,481000,ST. JOHN'S,,
43712,0.15,2004,2055,LT,4,382000,ST. JOHN'S,,
43738,0.19,2004,2288,LT,4,407300,ST. JOHN'S,,
43798,0.04,1988,1367,UN,3,186800,ST. JOHN'S,,
44010,0.02,2003,1680,LT,3,267200,ST. JOHN'S,,
44253,0.49,1975,2016,UN,3,411100,ST. JOHN'S,,
44628,0.57,2002,2301,LT,4,479900,ST. JOHN'S,,
44648,0.11,2004,2052,LT,4,346500,ST. JOHN'S,,
44780,0.15,2015,1950,LT,4,405400,ST. JOHN'S,,
44857,1.09,1998,4850,LT,4,972600,ST. JOHN'S,,
45942,0.23,1969,1748,UN,3,299100,GAINESVILLE,,
46294,0.09,2004,2323,LT,4,494700,GAINESVILLE,,
46689,0.3,1971,2015,UN,3,400800,GAINESVILLE,,
46712,0.33,1976,1421,UN,3,211800,GAINESVILLE,,
46924,0.23,1963,1284,UN,3,280600,GAINESVILLE,,
47147,0.29,1960,1399,UN,3,253700,GAINESVILLE,,
47439,0.32,1959,1918,LT,3,406700,GAINESVILLE,,
47482,0.29,1965,2892,LT,3,463800,GAINESVILLE,,
47482,0.29,1965,2892,LT,3,100,GAINESVILLE,,
47714,0.29,1962,1340,UN,3,259700,GAINESVILLE,,
48000,0.58,1978,2819,UN,4,458000,GAINESVILLE,,
48083,0.56,1973,2180,UN,4,373600,GAINESVILLE,,
48169,0.55,1977,2816,UN,4,560300,GAINESVILLE,,
48670,0.22,1930,1898,UN,3,472400,GAINESVILLE,,
48796,0.16,1948,1178,UN,3,279000,GAINESVILLE,,
49002,0.29,1958,1723,UN,3,360400,GAINESVILLE,,
49311,0.24,1957,1925,UN,3,308100,GAINESVILLE,,
49507,0.25,1961,1881,UN,3,385000,GAINESVILLE,,
49626,0.11,1989,1635,UN,3,245800,GAINESVILLE,,
49630,0.25,1998,1923,UN,4,361500,GAINESVILLE,,
50125,0.39,1966,2358,UN,3,394900,GAINESVILLE,,
50188,0.31,1963,2008,UN,3,349200,GAINESVILLE,,
50247,0.34,1964,2268,UN,3,303800,GAINESVILLE,,
52437,0.84,1974,2013,UN,4,369000,ST. JOHN'S,,
52623,0.43,1982,1413,UN,3,313600,ST. JOHN'S,,
52749,0.39,1976,1569,UN,3,335100,ST. JOHN'S,,
52852,0.38,1979,1854,UN,3,338000,ST. JOHN'S,,
52915,0.23,2000,1792,LT,3,425200,ST. JOHN'S,,
53951,0.41,1992,2093,UN,4,315200,ST. JOHN'S,,
53974,0.32,1992,2276,UN,4,435000,ST. JOHN'S,,
53977,0.46,1990,2272,UN,4,466700,ST. JOHN'S,,
54492,0.2,1981,1361,UN,3,273200,ST. JOHN'S,,
54598,0.18,2006,2233,LT,4,355500,GAINESVILLE,,
54727,0.13,1994,1158,UN,3,250900,ST. JOHN'S,,
54953,0.1,1984,958,UN,3,108800,ST. JOHN'S,,
56433,0.01,1983,900,UN,3,121100,GAINESVILLE,,
56599,0.02,1984,1046,UN,3,158400,GAINESVILLE,,
58514,0.58,2008,3196,LT,4,891200,ST. JOHN'S,,
58557,0.58,2016,2995,LT,5,944100,ST. JOHN'S,,
58909,0.25,1979,1454,UN,3,326800,ST. JOHN'S,,
58952,0.29,1979,1312,UN,3,265200,ST. JOHN'S,,
59112,0.29,1989,1381,UN,3,292400,ST. JOHN'S,,
59321,1.14,1988,3815,UN,5,965300,ST. JOHN'S,,
59427,0.42,1983,1510,UN,3,397800,ST. JOHN'S,,
59868,0.6,1989,2441,UN,5,0,ST. JOHN'S,,
59868,0.6,1989,2441,UN,5,496400,ST. JOHN'S,,
60197,0.11,1993,1501,LT,4,399000,ST. JOHN'S,,
60277,0.03,1995,1400,UN,3,188300,ST. JOHN'S,,
61276,0.3,1999,2285,LT,4,382700,ST. JOHN'S,,
61468,1.04,2002,5360,LT,5,1382400,ST. JOHN'S,,
61651,0.11,2003,2218,LT,4,437000,ST. JOHN'S,,
61677,0.48,2001,2870,LT,5,684900,ST. JOHN'S,,
61720,0.17,2003,2433,LT,4,484000,ST. JOHN'S,,
64024,0.28,2001,1380,LT,3,305900,ST. JOHN'S,,
64233,0.26,2000,1913,LT,4,402900,ST. JOHN'S,,
64256,0.36,2000,2199,LT,4,433600,ST. JOHN'S,,
64880,0.15,2008,2012,LT,4,393000,ST. JOHN'S,,
65112,0.16,2005,2274,LT,4,390300,ST. JOHN'S,,
65255,0.17,2008,2168,LT,3,463000,ST. JOHN'S,,
65358,0.2,2011,2897,LT,4,512500,ST. JOHN'S,,
65507,0.62,1959,2339,UN,3,171700,ST. JOHN'S,,
65670,0.48,1979,1566,UN,3,266500,ST. JOHN'S,,
65773,1.03,1970,2464,UN,4,349500,ST. JOHN'S,,
65796,1,1942,1966,AC,2,179600,ST. JOHN'S,,
65942,7.59,1975,3150,AC,4,9300,ST. JOHN'S,,
65942,7.59,1975,3150,AC,4,541600,ST. JOHN'S,,
66005,0.36,1968,1803,UN,3,252500,ST. JOHN'S,,
66025,0.23,2000,1494,LT,3,302000,ST. JOHN'S,,
66881,0.25,1999,3233,LT,5,813700,ST. JOHN'S,,
67980,0.09,1985,908,UN,3,132500,GAINESVILLE,,
68962,1.77,1963,4142,AC,3,445500,ST. JOHN'S,,
69646,1.64,2006,2867,LT,4,717500,ST. JOHN'S,,
69898,1.01,2004,1447,LT,3,357300,ST. JOHN'S,,
70044,1.11,2007,1760,LT,3,381900,ST. JOHN'S,,
73098,0.23,2004,2780,LT,3,456200,GAINESVILLE,,
73476,0.18,1980,1227,UN,3,265200,GAINESVILLE,,
73679,0.23,1959,1296,UN,3,302000,GAINESVILLE,,
73682,0.23,1959,1660,UN,3,326400,GAINESVILLE,,
73685,0.31,1963,1118,UN,3,247900,GAINESVILLE,,
73705,0.18,1979,1040,UN,3,188300,GAINESVILLE,,
73722,0.18,1978,1215,UN,3,249700,GAINESVILLE,,
73868,0.23,1961,1948,UN,3,324200,GAINESVILLE,,
74721,0.43,1951,1096,LT,3,190600,GAINESVILLE,,
74727,0.62,1947,720,UN,3,107000,GAINESVILLE,,
75497,0.21,1963,1232,UN,3,221500,GAINESVILLE,,
76765,0.2,1949,1112,UN,3,231100,GAINESVILLE,,
76974,0.18,1979,1035,UN,3,219400,GAINESVILLE,,
77077,0.29,1949,1373,UN,3,285700,GAINESVILLE,,
77260,0.16,2018,1282,UN,NULL,297700,GAINESVILLE,,
77452,0.21,1952,672,UN,3,156400,GAINESVILLE,,
77598,0.23,1958,1399,UN,3,240800,GAINESVILLE,,
78989,0.06,1985,1778,UN,3,332800,GAINESVILLE,,
79404,0.35,1952,1607,LT,3,361200,GAINESVILLE,,
79430,1.01,1973,2433,LT,3,485100,GAINESVILLE,,
79925,0.17,1940,1152,UN,3,252500,GAINESVILLE,,
80303,0.5,1942,1150,UN,3,318200,GAINESVILLE,,
81402,0.17,1928,900,UN,3,178100,GAINESVILLE,,
81448,0.23,1949,940,UN,3,209700,GAINESVILLE,,
81837,0.2,1956,1224,UN,3,277300,GAINESVILLE,,
81883,0.34,1956,1493,UN,3,296300,GAINESVILLE,,
81989,0.27,1958,1369,UN,3,297900,GAINESVILLE,,
83134,0.17,1960,1714,UN,3,199500,GAINESVILLE,,
83652,0.12,2004,1560,LT,3,189000,ST. JOHN'S,,
83772,0.17,1970,1863,UN,3,234500,GAINESVILLE,,
83878,0.1,1946,747,UN,3,97900,GAINESVILLE,,
84067,0.23,1950,1091,UN,3,184500,GAINESVILLE,,
84860,0.14,2007,1599,UN,3,186400,GAINESVILLE,,
84923,0.14,1954,616,UN,3,58100,GAINESVILLE,,
85043,0.27,1950,1356,UN,3,102000,GAINESVILLE,,
85418,0.16,1977,1239,UN,3,166600,GAINESVILLE,,
85713,0.17,1939,1975,UN,3,486400,GAINESVILLE,,
86068,0.3,1940,1424,SF,3,371300,GAINESVILLE,,
86088,0.2,1966,1474,SF,3,357200,GAINESVILLE,,
87857,0.16,1930,1800,SF,3,467300,GAINESVILLE,,
89082,0.41,1958,1863,UN,3,410900,GAINESVILLE,,
89480,0.26,1921,1396,SF,3,485000,GAINESVILLE,,
89809,0.28,1950,1184,UN,3,225200,GAINESVILLE,,
90519,0.3,1951,2093,SF,3,428000,GAINESVILLE,,
90980,1.24,1958,3138,UN,4,720300,GAINESVILLE,,
91372,0.17,1955,800,UN,2,56600,GAINESVILLE,,
92102,0.31,1948,672,UN,3,34700,GAINESVILLE,,
93101,0.12,2016,1177,LT,3,246700,ST. JOHN'S,,
93493,0.32,1957,1200,UN,3,69000,ST. JOHN'S,,
93825,0.23,1961,1008,UN,3,167800,ST. JOHN'S,,
95806,5.1,1900,1236,AC,3,202600,SUWANNEE,,
97243,1.78,1978,1451,AC,3,312100,ST. JOHN'S,,
98116,0.3,1964,936,UN,3,153100,ST. JOHN'S,,
100154,1.08,2006,2558,UN,4,527400,SUWANNEE,,
102507,0.31,1990,1802,UN,3,204400,HAWTHORNE,,
103878,1.63,1977,2071,UN,3,265200,ST. JOHN'S,,
104087,3,2003,1134,UN,3,275000,ST. JOHN'S,,
104133,8.59,2009,785,AC,3,835000,ST. JOHN'S,,
105561,0.08,2017,1296,LT,3,259700,NEWBERRY,,
105644,0.34,2015,2881,LT,4,729000,SUWANNEE,,
105676,0.14,2015,2181,LT,4,512500,SUWANNEE,,
105776,0.15,2017,1520,LT,4,407000,SUWANNEE,,
105793,0.16,2017,2096,LT,4,514800,SUWANNEE,,
106297,0.18,2017,3020,LT,3,376000,NEWBERRY,,
106463,0.11,2017,1973,LT,4,441500,SUWANNEE,,
106469,0.12,2016,3210,LT,4,601800,SUWANNEE,,
106480,0.31,2017,3050,LT,4,702300,SUWANNEE,,
106500,0.15,2016,2079,LT,5,535900,SUWANNEE,,
107167,0.2556,2018,2857,LT,NULL,680700,ST. JOHN'S,,
107502,0.194,2022,2603,LT,NULL,629000,SUWANNEE,,
107614,0.2342,2017,2028,LT,3,402300,NEWBERRY,,
108149,0.1983,2021,2814,LT,4,657700,SUWANNEE,,
108255,0.0514,2019,1539,LT,NULL,319800,SUWANNEE,,
108266,0.0514,2021,1529,LT,NULL,316500,SUWANNEE,,
108564,0.0661,2020,2696,LT,NULL,814600,ST. JOHN'S,,
300128,0.18,2020,3020,LT,NULL,409900,NEWBERRY,,
500737,0.11,2020,2556,LT,NULL,439200,ST. JOHN'S,,
500803,0.13,2021,1768,LT,5,375100,ST. JOHN'S,,
500806,0.12,2021,1768,LT,5,412400,ST. JOHN'S,,
500863,0.14,2021,1806,LT,NULL,395200,GAINESVILLE,,
500883,0.15,2021,1912,LT,NULL,447100,GAINESVILLE,,
500892,0.15,2021,1760,LT,NULL,382900,GAINESVILLE,,
500903,0.15,2021,1700,LT,NULL,368400,GAINESVILLE,,
500943,0.14,2021,1749,LT,NULL,110200,GAINESVILLE,,
500943,0.14,2021,1749,LT,NULL,362500,GAINESVILLE,,
500946,0.15,2021,1749,LT,NULL,107300,GAINESVILLE,,
500946,0.15,2021,1749,LT,NULL,385400,GAINESVILLE,,
501081,0.08,2020,2123,LT,NULL,453200,ST. JOHN'S,,
501988,0.58,1950,1251,UN,3,127100,ST. JOHN'S,,
502203,0.11,2021,2698,LT,     ,454200,SUWANNEE,,
502211,0.26,2021,3222,LT,NULL,496100,SUWANNEE,,
502472,0.13,2022,2116,LT,3,545300,SUWANNEE,,
502529,0.19,2021,2954,LT,NULL,329200,SUWANNEE,,
502612,0.24,2023,1380,LT,NULL,266200,HIGH SPRINGS,,
502632,0.07,2021,1116,SF,NULL,198600,GAINESVILLE,,
503007,0.17,2022,3238,LT,NULL,448000,ALACHUA,,
503952,0.1262,2022,1496,LT,NULL,347300,ALACHUA,,
503983,0.1262,2022,1586,LT,NULL,349300,ALACHUA,,
504012,0.1147,2022,1993,LT,3,436100,SUWANNEE,,
504109,0.1498,2022,1963,LT,     ,428600,GAINESVILLE,,
504109,0.1498,2022,1963,LT,     ,100,GAINESVILLE,,
504129,0.2546,2022,1720,LT,NULL,421900,GAINESVILLE,,
504272,0.13,2022,2182,LT,NULL,346800,NEWBERRY,,
504410,0.1422,2022,2535,LT,NULL,372700,HIGH SPRINGS,,
504928,1.9,1977,1534,AC,3,408800,SUWANNEE,,
105177,0.16,2015,1925,LT,4,397000,ST. JOHN'S,,
105257,0.18,2014,2452,LT,4,519400,ST. JOHN'S,,
105469,0.26,2015,1883,LT,3,355400,NEWBERRY,,
