prop_id,legal_acreage,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,actual_age,abs_subdv_cd
94064,0.25,1860,UN,3,217800,ST. JOHN'S,60,168000
98149,0.48,936,UN,3,149500,ST. JOHN'S,68,113100
98163,0.37,520,UN,2,74900,ST. JOHN'S,69,113100
100748,0.49,3036,FF,5,900600,SUWANNEE,12,210600
100894,0.42,2556,FF,4,774200,SUWANNEE,31,0
101518,9.1,1296,AC,3,298000,ST. JOHN'S,47,31000
103224,0.52,1288,AC,3,213300,HAWTHORNE,2,0
103705,0.14,1243,LT,3,200600,HAWTHORNE,16,246800
105242,0.36,2102,LT,4,560900,ST. JOHN'S,11,251501
105514,0.26,2700,LT,3,463100,NEWBERRY,9,236107
105760,0.15,1706,LT,4,436100,SUWANNEE,7,255201
107635,0.2298,1911,LT,3,405000,NEWBERRY,5,236108
108173,0.1692,1941,LT,4,514100,SUWANNEE,2,262900
500727,0.2,1889,LT,3,401100,SUWANNEE,1,2642
502516,0.19,1959,LT,3,661200,SUWANNEE,1,2552.06
504013,0.1147,1993,LT,3,432200,SUWANNEE,1,2421.04
507013,5,1410,AC,3,509900,SUWANNEE,11,2672
1358,1.29,2587,AC,4,544500,HIGH SPRINGS,19,237800
1613,1,2447,LT,3,384500,HIGH SPRINGS,22,167000
1624,1,1903,LT,3,357700,HIGH SPRINGS,24,167000
1790,0.18,1418,LT,3,292500,HIGH SPRINGS,12,180901
3382,0.32,1624,UN,3,319900,HIGH SPRINGS,60,64600
3405,0.34,1172,UN,3,171500,HIGH SPRINGS,76,64600
4203,0.37,1485,LT,3,272300,HIGH SPRINGS,23,180500
4209,0.25,1290,LT,3,273900,HIGH SPRINGS,24,180500
4309,0.36,1327,LT,3,166600,HIGH SPRINGS,25,180500
4467,0.33,1300,UN,3,255100,HIGH SPRINGS,52,9105
4570,5,1050,AC,2,101300,SUWANNEE,94,19200
4613,2.12,2088,AC,3,329600,SUWANNEE,50,700
5048,1.29,1335,LT,3,235600,HIGH SPRINGS,58,180500
5091,0.5,1690,LT,3,273900,HIGH SPRINGS,39,180500
5165,5,1284,AC,4,387100,HIGH SPRINGS,19,227500
5171,2.5,3114,AC,4,530200,HIGH SPRINGS,21,227500
5251,0.77,2153,LT,3,321000,HIGH SPRINGS,21,228100
5331,1.03,2207,LT,3,510000,HIGH SPRINGS,21,236000
5523,15,2004,AC,4,608400,HIGH SPRINGS,16,0
6307,5,2512,AC,4,779600,SUWANNEE,11,0
6396,5,1425,AC,3,325700,SUWANNEE,46,0
7309,2.25,2354,AC,3,596100,NEWBERRY,21,138500
7412,1.53,1169,LT,3,294000,NEWBERRY,28,138502
7475,1.05,2178,LT,3,404200,NEWBERRY,23,138503
7684,0.19,1897,LT,3,315300,NEWBERRY,18,241900
7713,0.21,1707,LT,3,303100,NEWBERRY,18,241900
7721,0.24,2315,LT,3,362600,NEWBERRY,18,241901
7804,0.2,1626,LT,3,312100,NEWBERRY,14,241902
7959,0.29,1652,LT,3,303800,NEWBERRY,19,236103
8099,0.23,1896,LT,3,357800,NEWBERRY,13,236106
8102,0.23,1886,LT,3,349100,NEWBERRY,10,236106
8251,2,1000,AC,3,271700,SUWANNEE,15,0
8411,0.18,3064,LT,2,398200,NEWBERRY,12,249400
8729,0.22,1056,UN,3,186800,NEWBERRY,43,21100
8749,0.24,1450,UN,3,154400,NEWBERRY,43,7600
9702,0.18,1170,LT,4,242500,NEWBERRY,16,247100
9794,0.38,1720,LT,3,317600,NEWBERRY,23,165300
10020,0.31,1663,LT,3,288700,NEWBERRY,17,165300
11603,2.84,1696,AC,4,354100,SUWANNEE,16,0
11617,6.74,2655,AC,4,697500,SUWANNEE,20,0
12393,0.21,1699,LT,3,392600,HIGH SPRINGS,9,246700
12413,0.18,1554,LT,3,313800,HIGH SPRINGS,11,246700
12562,0.23,1844,LT,3,208100,SUWANNEE,55,172900
12642,5.3,1838,AC,3,535000,ALACHUA,33,0
12673,0.25,1503,LT,3,349600,ALACHUA,9,238900
12688,0.19,1525,LT,3,329200,ALACHUA,18,238900
12805,0.17,3554,LT,2,387200,ALACHUA,14,248200
13707,0.2,1500,LT,3,248600,ALACHUA,8,245700
14222,0.2,1052,UN,3,186700,ALACHUA,86,197300
14239,0.18,1272,UN,3,177500,ALACHUA,47,197300
14517,3.83,2967,AC,4,560300,ALACHUA,76,0
14923,0.42,2579,LT,3,511900,ALACHUA,16,244300
15567,0.23,1254,LT,3,265500,ALACHUA,23,101200
15919,2.5,1144,AC,3,217800,ALACHUA,43,0
16028,0.55,1580,LT,3,259400,ALACHUA,26,154800
16538,10,4910,AC,5,1047900,ALACHUA,18,253000
17093,5.3,2334,AC,3,465400,SUWANNEE,42,204000
17322,5.71,2180,AC,3,403400,SUWANNEE,47,130700
18109,0.21,1224,UN,3,285300,SUWANNEE,38,43700
18149,0.21,1582,UN,3,297000,SUWANNEE,37,43800
18441,0.2,1885,LT,4,363400,SUWANNEE,19,235400
18470,0.2,1423,LT,4,319900,SUWANNEE,18,235400
18493,5.93,966,AC,3,395300,SUWANNEE,41,0
18633,0.35,2017,LT,4,500300,SUWANNEE,12,240000
18813,0.18,1631,LT,3,359500,SUWANNEE,18,239800
18859,0.18,1865,LT,3,408500,SUWANNEE,16,239800
18868,0.16,1521,LT,3,350500,SUWANNEE,18,239800
18962,0.14,1608,LT,3,349500,SUWANNEE,13,239802
19429,5.1,3652,AC,5,972600,SUWANNEE,34,0
19540,0.19,1721,LT,3,325900,SUWANNEE,14,242002
19543,0.16,1355,LT,3,310000,SUWANNEE,16,242002
19821,0.05,1177,LT,3,240200,SUWANNEE,11,245304
19867,0.06,1255,LT,3,210700,SUWANNEE,35,245302
19881,0.05,1410,LT,3,232200,SUWANNEE,33,245302
19978,0.14,1544,UN,3,267800,SUWANNEE,33,152500
20007,1.15,2527,UN,4,401700,SUWANNEE,53,156800
20104,1.63,3477,LT,4,702800,SUWANNEE,27,156700
20296,0.24,1872,LT,3,471000,SUWANNEE,9,245500
20379,0.23,1652,LT,3,326100,SUWANNEE,22,180401
20396,0.24,2213,LT,4,369300,SUWANNEE,19,230400
20465,0.18,1874,LT,4,369800,SUWANNEE,16,235202
20488,0.18,1833,LT,4,388700,SUWANNEE,5,235202
20502,0.2,1743,LT,3,381300,SUWANNEE,8,235202
20714,0.07,2100,LT,3,314400,SUWANNEE,16,233500
20966,1.04,2582,UN,4,610300,SUWANNEE,32,105400
21043,0.41,3474,LT,5,857400,SUWANNEE,20,199300
21086,0.28,2837,LT,4,729100,SUWANNEE,21,199301
21092,0.18,2276,LT,4,544800,SUWANNEE,22,199301
21095,0.32,2627,LT,4,666500,SUWANNEE,22,199301
21115,0.17,2325,LT,4,539000,SUWANNEE,23,199301
21132,0.19,2343,LT,4,595500,SUWANNEE,22,199302
21281,0.15,2246,LT,4,654600,SUWANNEE,17,199308
21355,0.28,2622,LT,4,833900,SUWANNEE,7,199312
21790,0.2,1879,LT,4,405700,SUWANNEE,9,242100
21833,0.25,2410,LT,4,564700,SUWANNEE,17,242100
22489,1.5,2353,UN,4,664100,SUWANNEE,21,146901
22520,1,1999,LT,3,472100,SUWANNEE,20,146902
22775,1.21,1726,AC,3,435400,SUWANNEE,22,189400
23064,5,2196,AC,3,410400,SUWANNEE,25,0
24120,7.29,2744,AC,3,519700,SUWANNEE,44,204100
24223,2.05,1708,AC,3,239200,SUWANNEE,67,204100
24558,1.02,2154,AC,3,229000,ARCHER,56,0
24882,0.34,1236,UN,3,169900,ARCHER,64,207200
25288,0.59,2127,LT,3,333800,ARCHER,13,6400
25918,9.34,1596,AC,3,445500,SUWANNEE,34,99000
27063,2.03,744,AC,2,28900,SUWANNEE,67,0
27512,5.73,2056,AC,3,535300,SUWANNEE,56,0
27979,0.5,2644,UN,3,470500,ALACHUA,27,221500
28328,0.44,2978,LT,5,377600,ALACHUA,29,201200
28440,0.47,3435,UN,4,530100,ALACHUA,37,202603
28537,0.65,2517,LT,4,582500,ALACHUA,10,239001
28603,0.11,1420,LT,3,285000,ALACHUA,17,245200
28620,0.09,1393,LT,3,296100,ALACHUA,16,245200
28669,0.18,1516,LT,3,314800,ALACHUA,21,201400
28677,0.18,1516,LT,3,324600,ALACHUA,21,201400
28958,0.05,1573,UN,3,242200,ALACHUA,41,200300
28998,0.26,2305,LT,4,433500,ALACHUA,18,202605
29244,0.04,1250,LT,3,257600,ALACHUA,16,225200
29333,0.18,1530,LT,3,300800,ALACHUA,19,202300
29722,0.2,1001,UN,3,220400,ALACHUA,46,50500
29768,0.21,1409,UN,3,287500,ALACHUA,25,50500
29954,1,2234,LT,4,431200,ALACHUA,25,21300
30126,0.1,1372,LT,3,212600,GAINESVILLE,32,201100
30320,0.11,936,LT,3,196800,GAINESVILLE,40,200500
30323,0.15,1216,LT,3,225300,GAINESVILLE,35,200500
30346,0.1,1272,LT,3,203800,GAINESVILLE,37,200500
30635,1,2073,UN,3,473300,SUWANNEE,38,0
30827,0.37,2291,LT,4,455400,GAINESVILLE,22,18100
30910,0.06,1380,LT,3,278200,GAINESVILLE,24,18600
31076,0.06,1380,LT,3,235500,GAINESVILLE,18,230002
31488,0.11,1462,LT,3,314700,GAINESVILLE,12,245800
31571,0.26,1870,LT,4,398500,GAINESVILLE,10,245802
31620,0.23,1076,UN,3,228700,GAINESVILLE,46,142600
31674,0.24,1512,UN,3,259400,GAINESVILLE,45,142600
31763,0.36,1838,UN,3,312100,GAINESVILLE,41,142100
32152,0.32,1526,UN,3,296100,GAINESVILLE,45,141900
32155,0.32,1465,UN,3,279300,GAINESVILLE,47,141900
32204,0.35,1607,UN,3,336900,GAINESVILLE,5,142700
32218,0.25,1042,UN,3,224200,GAINESVILLE,44,142700
32241,0.26,1388,UN,3,241900,GAINESVILLE,44,142700
32250,0.26,1786,UN,3,284100,GAINESVILLE,41,142700
32310,0.25,1118,UN,3,259500,GAINESVILLE,48,142200
32370,0.25,1548,UN,3,278100,GAINESVILLE,48,142200
32444,0.24,1710,UN,3,280500,GAINESVILLE,44,142300
32453,0.25,1410,UN,3,279600,GAINESVILLE,47,142300
32570,0.25,1184,UN,3,262700,GAINESVILLE,45,142400
33054,0.29,1758,LT,4,370200,GAINESVILLE,26,189704
33380,0.2,1876,LT,4,349400,GAINESVILLE,22,128100
33615,0.15,1886,UN,3,314000,GAINESVILLE,32,129000
33638,0.25,1838,UN,3,321100,GAINESVILLE,31,129200
33701,0.23,2397,LT,4,462500,GAINESVILLE,29,128800
34185,0.35,1418,UN,3,293700,SUWANNEE,44,47100
34219,0.35,1499,UN,3,220900,SUWANNEE,39,47200
34952,1.43,2648,UN,4,557000,SUWANNEE,39,84600
35075,1.03,2920,LT,4,481200,ST. JOHN'S,50,167600
35267,5.02,4857,LT,5,1341300,ST. JOHN'S,18,218600
35301,0.52,1833,UN,4,389900,ST. JOHN'S,34,187601
35364,0.21,1457,UN,3,309400,ST. JOHN'S,32,187602
35370,0.18,1228,UN,3,276400,ST. JOHN'S,34,187602
35567,0.4,1916,UN,3,361400,ST. JOHN'S,44,54400
35616,0.5,1878,UN,3,370400,ST. JOHN'S,38,54400
35879,0.55,3012,LT,5,601100,ST. JOHN'S,21,130600
36028,0.62,3000,UN,4,530500,ST. JOHN'S,34,101502
36051,0.46,2386,UN,4,482000,ST. JOHN'S,31,101502
36088,0.4,2447,UN,4,539100,ST. JOHN'S,30,101503
36755,0.24,1224,UN,3,288500,ST. JOHN'S,41,171500
36815,0.23,1381,LT,3,296300,GAINESVILLE,41,155000
36818,0.23,1626,LT,3,318500,GAINESVILLE,34,155000
36930,0.33,1478,LT,3,328700,GAINESVILLE,54,143800
37013,0.27,1613,LT,3,250600,GAINESVILLE,24,31501
37150,0.17,1412,LT,3,285400,GAINESVILLE,22,31503
37182,0.16,1412,LT,3,218700,GAINESVILLE,23,31503
37485,0.39,1423,LT,3,279300,GAINESVILLE,51,144500
37528,0.79,1586,LT,3,320600,GAINESVILLE,48,144600
37628,1,1232,LT,3,281300,GAINESVILLE,68,0
37691,0.24,1480,LT,3,325000,GAINESVILLE,30,235600
37952,0.04,1554,UN,3,210000,GAINESVILLE,47,61200
38020,0.22,1309,UN,4,225500,GAINESVILLE,44,193000
38086,0.21,1234,UN,3,301100,GAINESVILLE,7,183600
38092,0.21,1267,UN,3,256000,GAINESVILLE,44,183600
38129,0.21,1074,UN,3,242100,GAINESVILLE,45,183600
38404,0.25,1350,UN,3,308500,GAINESVILLE,39,183900
38521,0.02,1613,UN,3,202400,GAINESVILLE,40,199200
38544,0.03,1632,UN,4,215700,GAINESVILLE,27,199200
38656,0.34,1200,UN,3,306000,GAINESVILLE,56,143100
38693,0.29,1290,UN,3,232700,GAINESVILLE,54,143200
38739,0.22,1296,UN,3,263400,GAINESVILLE,44,183700
39260,0.33,1525,UN,3,222800,GAINESVILLE,51,143400
39383,0.37,1864,UN,4,379300,GAINESVILLE,35,171304
39735,1,3268,UN,4,572900,GAINESVILLE,41,37200
39970,0.27,1200,UN,3,264600,GAINESVILLE,58,164800
39981,0.27,1771,UN,3,343500,GAINESVILLE,55,164900
39984,0.27,2149,UN,3,410000,GAINESVILLE,57,164900
40153,0.35,2094,UN,3,318500,GAINESVILLE,51,93200
40290,1.38,2811,LT,4,445800,GAINESVILLE,53,0
40382,0.36,2156,UN,3,377400,GAINESVILLE,47,206400
40800,0.38,2237,UN,3,496900,GAINESVILLE,47,168500
41043,0.02,1050,UN,3,203000,GAINESVILLE,35,153100
41115,0.04,1045,UN,3,207400,GAINESVILLE,35,0
41392,0.21,1320,UN,3,286100,ST. JOHN'S,37,8700
41395,0.29,1022,UN,3,284200,ST. JOHN'S,39,8700
41424,0.22,1353,UN,3,274300,ST. JOHN'S,40,196500
41859,0.02,1057,UN,3,198000,ST. JOHN'S,40,196700
41885,0.02,818,UN,3,167100,ST. JOHN'S,39,196700
42251,0.91,4074,UN,5,805800,ST. JOHN'S,33,165702
42580,0.32,1008,UN,3,133300,ST. JOHN'S,63,0
42649,5,4425,AC,3,602500,ST. JOHN'S,37,0
43161,0.25,1920,UN,4,367400,ST. JOHN'S,35,187700
43247,0.33,1248,UN,3,244700,ST. JOHN'S,38,233201
43662,0.17,2125,LT,4,435600,ST. JOHN'S,22,22303
43891,0.06,1505,UN,3,282500,ST. JOHN'S,36,124701
44066,0.34,1270,UN,3,323100,ST. JOHN'S,40,98302
44229,0.87,2443,UN,3,410700,ST. JOHN'S,54,144900
44504,0.3,2139,LT,4,323400,ST. JOHN'S,28,21107
44661,0.11,1807,LT,4,332600,ST. JOHN'S,17,239300
44736,0.14,2931,LT,4,503500,ST. JOHN'S,7,239302
44776,0.2,2572,LT,4,477100,ST. JOHN'S,10,239303
44873,1.09,3632,LT,5,737300,ST. JOHN'S,34,177900
44913,0.24,1778,LT,3,407400,ST. JOHN'S,20,237500
45042,0.25,1958,UN,4,464300,ST. JOHN'S,26,51301
45062,0.18,1442,UN,4,309400,ST. JOHN'S,26,51301
45102,0.2,1992,UN,4,409200,ST. JOHN'S,27,51301
45122,0.18,1834,LT,4,399400,ST. JOHN'S,24,51302
45128,0.28,2585,LT,4,455600,ST. JOHN'S,26,51302
