living_area,Count,MAE,MSE,R2,PRD,COD,PRB,Weighted Mean,Average Deviation
1436,6,24164.266316404566,624082523.2778,0.5675123138341662,1.0096546533255097,4.7759370823222005,"{'PRB': -0.1578412903693916, 'Sig': 0.2127121555234013}",1.0626117475051506,0.053093474774212036
1437,6,45527.77321133654,2980520095.5441265,-0.4567765368649057,1.0269755083159384,13.963551083431248,"{'PRB': -0.3413160702750336, 'Sig': 0.11673360644098192}",1.0941545915121618,0.15890990435873112
1438,1,30553.305331493495,933504466.6794689,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.129638007629178,0.0
1439,2,14650.900770045817,335985341.1602784,0.29525204012126605,0.9978942822345076,6.328140600186409,"{'PRB': 1.3149135809279366, 'Sig': nan}",1.0511320317791915,0.06637704659831511
1440,14,26278.091586645805,1442712544.842131,0.5071347956255376,0.9968739715958547,10.331372119235605,"{'PRB': 0.09902692943046923, 'Sig': 0.6401940295411042}",1.0229940663568062,0.10483372272898926
1441,2,4569.45465400457,27072129.730263337,0.5378898509909591,0.9997936414527329,1.762821267053969,"{'PRB': 1.0435364030413898, 'Sig': nan}",0.9905542678602195,0.017458097924238525
1442,9,21868.102216291743,626217239.8099295,0.6791998473735665,0.9978445099649937,10.26377742211364,"{'PRB': 0.07230936926343673, 'Sig': 0.683358747698904}",1.033137573147907,0.10524103238744745
1443,3,28070.51366372353,797115247.0786114,0.2709735623755608,1.0039590322950407,9.680449498077994,"{'PRB': -0.16813471910082928, 'Sig': 0.8524447918223919}",0.9725459653919026,0.08761101399548088
1444,8,28514.06117574423,993859379.6783681,0.36372324034895787,1.0081160759494814,11.338546853219214,"{'PRB': -0.22252117481087166, 'Sig': 0.3101094762660149}",1.0380177378984397,0.12183671818140321
1445,7,33367.26366433362,1570844503.1002483,0.6131954936261285,0.9919180109710769,8.6978651031497,"{'PRB': 0.13988037518980573, 'Sig': 0.425204601672526}",1.1168560277926078,0.09891994832925052
1446,11,13958.639034976628,360671116.3934398,0.5286555411803544,1.0064545193953436,5.7063619533387335,"{'PRB': -0.2553555976623163, 'Sig': 0.025770159636418558}",1.0305716918332846,0.05735942450693525
1447,4,19218.17466469646,932498245.9902188,-0.34919350878909716,1.0083855954808718,6.82032468014495,"{'PRB': -0.2780300189981174, 'Sig': 0.36390618545349496}",0.9388856185461819,0.06711489239276741
1448,5,34483.83316430886,1751453863.0352337,-2.3549709400435526,1.0070584943220486,7.314793401140229,"{'PRB': -0.2230475340051054, 'Sig': 0.3916614286153539}",0.8565855666234629,0.06644185294743594
1449,4,17751.59234609962,497031079.41300195,-0.44089489137346094,1.0023560519054537,5.605029871657863,"{'PRB': -0.4900947475857066, 'Sig': 0.465838407528817}",1.0308972188697358,0.057355177779649935
1450,12,26621.751827379954,1023040956.896464,0.5290113696442744,0.9959623735027798,11.990054890252322,"{'PRB': 0.17900127422166462, 'Sig': 0.4494986330732045}",0.9887675276568706,0.11924463331858992
1451,3,25538.05704340922,961613069.3293616,-0.4229322896846879,0.9976808527322177,8.01942438063282,"{'PRB': 2.912624298035216, 'Sig': 0.002234019404207104}",1.1171185529392622,0.09024485986664739
1452,9,21219.87672428084,737753948.5886589,0.7251397649022996,0.9978776005534045,9.34616805960496,"{'PRB': 0.05042439043500205, 'Sig': 0.7386035550075387}",0.9520387026561228,0.09214838779415244
1453,8,25914.442886750265,947405430.0295119,0.2911011503773381,1.012704100442149,10.371619570390655,"{'PRB': -0.2764386823511489, 'Sig': 0.18293935986392845}",1.025142435585531,0.10716731625791935
1454,11,23036.864353495122,1089053860.015111,0.13103291310979814,1.005190668707034,10.768360155375332,"{'PRB': -0.30193023627999666, 'Sig': 0.36448098438003096}",1.0289168262439201,0.1064822387678959
1455,10,25143.093283128408,974964018.1557615,-2.4668899298206153,1.0091352151390116,7.681685621180364,"{'PRB': -0.8989408598110153, 'Sig': 0.0013562527228708242}",0.9830821463969294,0.07164367210924397
1456,11,39960.755379191454,3515490287.7960362,-0.25371752226967015,1.0192781621195346,15.537083805520847,"{'PRB': -0.5371927376032266, 'Sig': 0.10519051252033582}",0.9930903654178324,0.1606453328579271
1457,4,37904.64749807575,1581347897.1182446,-33.035308450883875,1.0146501530746737,10.057406002234888,"{'PRB': -0.6873191591214163, 'Sig': 0.017040288309309627}",1.0936946517305977,0.11624046876497826
1458,4,14904.656160556231,338265685.52566785,0.6358973268131174,1.005533192121648,7.637923947351222,"{'PRB': -0.13975772793413854, 'Sig': 0.6553924264987492}",1.01555234480318,0.07550669714916639
1459,3,17870.055936986657,322141151.5711284,0.7749609821145584,0.9941303821241192,5.026140079869541,"{'PRB': 0.5462918432857323, 'Sig': 0.06343821982554325}",1.02077401692421,0.053218405442051586
1460,10,36646.57531355602,2020769359.3307369,0.19892953362529142,1.006655391622846,13.168553608501346,"{'PRB': -0.23093049853237801, 'Sig': 0.42114339809805845}",0.973482710595109,0.139246914881484
1461,2,21327.79818731155,635396182.0189235,-4.9320644813488235,1.0110521408991104,8.482139303172888,"{'PRB': -0.4536727955280042, 'Sig': nan}",0.9453382615113709,0.08107112313130083
1462,5,19389.144342796404,450554042.2750456,-0.09226149666619854,1.0030443146312584,4.039099645341409,"{'PRB': -0.25063753372578335, 'Sig': 0.3298048889509589}",1.0562795108204237,0.04277735849044306
1463,2,59286.8029618196,4845676982.467259,-6.781069812606797,1.0081938519020568,14.739620292083982,"{'PRB': -1.8510530822348454, 'Sig': nan}",1.2836577885554865,0.19075661215191553
1464,10,28004.20849734145,1393467157.9794548,0.2862000706770417,0.9988798422787221,12.659844405439188,"{'PRB': 0.03982672464455041, 'Sig': 0.8716689042114523}",0.912990564301224,0.12137001813110904
1465,9,12447.062950998054,307339993.8312628,-0.01497397419897517,1.0010932839913367,3.237006553530411,"{'PRB': -0.1721830614088593, 'Sig': 0.39944842695095056}",1.0517269925082653,0.034045645073538765
1466,8,22859.56621860378,720543149.7653173,0.47185901917890405,1.0043513770494077,9.974482148625231,"{'PRB': -0.09728482995015847, 'Sig': 0.6401440319223659}",0.9773242407480424,0.09838695329851155
1467,11,24545.254347865237,1227413241.912149,-0.30976145720368775,1.0087374587779314,10.322691872294325,"{'PRB': -0.5004532380365604, 'Sig': 0.06982423304695079}",1.064040422172735,0.10491083124433744
1468,7,25880.563847438123,1042070514.924366,0.4626391893421603,1.0510992770399452,13.329071661663521,"{'PRB': -0.371255545396509, 'Sig': 0.0007843519496610577}",1.057514363418684,0.13912745940415913
1470,9,42764.91512372682,2509103861.6064634,-0.4166657774342546,1.0160341461940023,18.394960480644304,"{'PRB': -0.5421094096726387, 'Sig': 0.21405899457726751}",1.0169119731511267,0.19752175246884152
1471,4,24818.392231932863,689874542.8809912,0.7191138437175411,0.9965597046136521,3.286722474041807,"{'PRB': 0.05963501933134888, 'Sig': 0.5011052178818035}",0.9068919152031198,0.029353536169272054
1472,10,17822.16513694567,653786772.7571659,0.7475099517167187,0.9891393033623246,9.041940159231823,"{'PRB': 0.2153829437540084, 'Sig': 0.2013414048362795}",0.9356900721059968,0.08641768864070845
1473,4,27901.69269463853,1365033085.4079728,-0.5245878543299622,1.0135304907132752,11.566265104293551,"{'PRB': -0.3566827851863067, 'Sig': 0.2754008371005358}",1.105733376693343,0.12949538953857342
1474,3,61280.01304898283,5017714592.625045,0.2789357508817074,0.9770120586969598,28.088828706913795,"{'PRB': 0.8536948110387061, 'Sig': 0.6508367689015648}",1.1199158931628963,0.30552751327561706
1475,3,24767.028158110636,923139330.6517593,-4.247425133703678,1.0160617900791653,7.893460906754293,"{'PRB': -0.4445593059707212, 'Sig': 0.15213042844441166}",0.9723552334220733,0.08073818194656739
1476,7,24736.510174516643,974366575.6146058,0.41302373705482187,1.0027406659180411,10.00468769651536,"{'PRB': -0.09739247113510474, 'Sig': 0.7369507181743942}",1.0481935757866685,0.10094030393281976
1477,5,46973.11468665126,3679798238.848765,-0.32066671515114065,1.01630680527314,21.73397889512457,"{'PRB': -0.6919159166962012, 'Sig': 0.46343749045083055}",1.0185790721966013,0.22099636751105867
1478,7,27683.181778163114,2622436429.0076003,0.28425782406151645,1.0005921207980726,13.560777419080004,"{'PRB': -0.04900167519926221, 'Sig': 0.914722307978117}",0.9159962333513558,0.13376463063435687
1479,3,18716.682361747156,367116666.3234182,-1.5331247369216658,1.000408359878344,1.3109201812041433,"{'PRB': -0.10190844049612614, 'Sig': 0.7194414442793793}",1.079660716358573,0.013999103990347614
1480,7,34791.16077582187,1810135766.3792741,0.8184468110197295,0.9687961812384255,16.860730764378403,"{'PRB': 0.26299005237711714, 'Sig': 0.2570562107544844}",0.99920071678894,0.1800458187563665
1481,2,12736.322338691549,200359870.4414324,0.7639950705169576,1.0030519579462183,1.9828310458261666,"{'PRB': -0.08885828216896821, 'Sig': nan}",0.9446553229348978,0.018788084996343213
1482,16,23627.265124235128,875453698.1805153,0.1704775093983224,1.0024513826197747,10.116750105190766,"{'PRB': -0.20382158874838646, 'Sig': 0.42429602806178923}",1.0055707144839598,0.10168917577628692
1483,3,36911.13387569227,1452191993.211363,-1.7582537301941157,1.0195285743079228,9.68351321656949,"{'PRB': -0.498375350872014, 'Sig': 0.39571009379397076}",1.0167800967171916,0.11087529453954481
1484,9,34593.401060660464,2563043487.4995193,0.06298632947950655,1.0228940451235873,15.674515602092951,"{'PRB': -0.3637054850493868, 'Sig': 0.22781546476767256}",1.020494820990471,0.15890616108401168
1485,5,15506.973435532487,270670171.91432935,0.831516048241164,1.0155860661669216,5.286294439430132,"{'PRB': -0.16085717487323867, 'Sig': 0.03776627449293257}",0.9479830089993634,0.049966875286318976
1486,8,13505.966359444097,240942491.66053104,0.8464202797565358,1.0023219799354055,5.107161301348952,"{'PRB': -0.05725639259168154, 'Sig': 0.5923137796706934}",1.0212050011991567,0.053204887780579024
1487,7,32452.7886229053,1266228189.6776717,0.11128840141846941,1.0047266555523227,11.583722477830499,"{'PRB': -0.20983415564940264, 'Sig': 0.5595301674386448}",0.9818262690995128,0.1103859453906758
1488,5,18005.791921037395,396365115.86005235,0.5594027194183366,1.006895786027846,8.057195963375483,"{'PRB': -0.17973893829914514, 'Sig': 0.445362708559656}",1.02390527630661,0.08223399279904173
1489,5,29452.237358245493,1112562141.8598366,0.47128058907175874,0.9976320528717988,9.13774230295246,"{'PRB': 0.09639954245504145, 'Sig': 0.8042817234583961}",1.0640779314636462,0.10203182554810705
1490,3,44672.67625740581,3583661099.8516765,0.323533366552767,0.9715751808695557,24.70287066901551,"{'PRB': 1.1376172598023075, 'Sig': 0.5669514694651456}",0.8735628167553429,0.24182548982692542
1491,3,11765.237263930021,163250358.87562838,0.7857282857446058,0.9983050296899898,1.3785714662324202,"{'PRB': 0.10313342860869812, 'Sig': 0.31593490986483896}",1.05452529568078,0.014660992769770212
1492,9,22196.78446991914,668563241.0012013,0.3076455150376204,1.006948221271077,7.300236786818434,"{'PRB': -0.23291383477378097, 'Sig': 0.10185054463892611}",1.0789097848333267,0.07782133254335148
1493,6,30721.81871274689,1598016372.847968,0.6904084760593141,1.0014450225689562,14.174731585166583,"{'PRB': 0.008523623563101558, 'Sig': 0.9780698810951939}",1.0177178870712462,0.1477461497355688
1494,10,26650.45116899249,1081965264.2371478,-0.06507476058565786,1.0006611312374862,8.807777708337868,"{'PRB': -0.05402803936698408, 'Sig': 0.8709212557718992}",1.0871552083115625,0.09513606677790623
1495,5,9339.826691029495,115295093.4969025,0.9367965055431976,1.0012641451879505,3.1363476029222155,"{'PRB': -0.009988184760552625, 'Sig': 0.9247934914026426}",0.9923502642995858,0.030644031343293077
1496,15,21100.878295107937,700481664.9442924,0.7897043067277234,0.9955154502021476,6.185447505646187,"{'PRB': 0.08949664397550118, 'Sig': 0.26303694370790676}",1.064375536734539,0.06460450276612598
1497,2,19350.092142786205,457918719.59047806,0.7884532783065205,0.9905251980507531,7.953007805907328,"{'PRB': 0.4561156879411404, 'Sig': nan}",1.0404409422048189,0.08196234407729619
1498,4,24901.785534638373,894125789.2442949,-11.285825536901024,1.0132844173737479,7.864803397263763,"{'PRB': -0.6069336443618545, 'Sig': 0.026018713094752587}",1.0073863612872695,0.08128587377063515
1499,4,21938.186653184195,937721187.347183,-19.965692676430418,1.0122358842748311,8.021342200833798,"{'PRB': -0.7082073441623667, 'Sig': 0.036863823555287015}",1.08356834397197,0.08426035068862314
1500,13,38630.17868459348,1983498429.4518602,0.3686813513059941,0.997936129222486,15.20882843098799,"{'PRB': 0.05279775541342474, 'Sig': 0.8313064987317057}",0.9267455446492292,0.14008540880842382
1501,6,11882.433556238931,313452619.2010088,0.8922604078201318,0.9924034027890155,4.4133348669911365,"{'PRB': 0.1611622002591778, 'Sig': 0.0729859107274883}",1.03847741731251,0.04516237567577971
1502,7,20564.83256175081,576310698.4272832,0.7601346068127397,0.9914033907991937,7.681007363707022,"{'PRB': 0.2924115901785799, 'Sig': 0.1705056266989264}",1.0268606566476535,0.08264188402309414
1503,6,34799.553699439864,1838611125.1346228,-0.9853307908096152,1.018110966764232,8.904985790185952,"{'PRB': -0.3783524192163364, 'Sig': 0.1398060104620481}",1.024819250380495,0.09822818031754406
1504,10,19422.058317916468,652028861.7465526,0.6857810961620858,1.0005348075011031,5.978893240005117,"{'PRB': -0.021341630107502757, 'Sig': 0.8841879594836893}",1.0199817731128409,0.06287956204094469
1505,3,26290.63077951058,1044381878.3510971,-1.495351672504091,0.9999729984905235,6.3143389856852155,"{'PRB': 0.0021481673632471887, 'Sig': 0.9991974739464033}",0.8972429364835341,0.05851157168276011
1506,1,12343.28784812038,152356754.90155625,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0547600722723973,0.0
1507,5,11818.896282622101,371461104.600025,-0.9168607629402394,1.0042538325927244,4.237241225416693,"{'PRB': -0.3846154036196241, 'Sig': 0.1523457385721261}",0.9695974502787157,0.041980818174958225
1508,9,18257.46440013176,680470381.1092377,0.4056392001752662,0.9959295997523899,8.214850807976443,"{'PRB': 0.9878580216523838, 'Sig': 0.05137711005897718}",0.9603014501603706,0.08204409332828717
1509,4,19342.665689025664,435553299.4457656,-0.20353861587299193,1.002107784889295,3.193875605058909,"{'PRB': -0.18483832259126395, 'Sig': 0.34055388062460834}",1.0805280603154128,0.03425397366648292
1510,6,29850.190631651316,1484441070.766063,0.4424897110920947,0.9998996919308348,9.936148231063637,"{'PRB': 0.0071069924691424795, 'Sig': 0.9818627508382541}",1.0554801302752126,0.10279008588009729
1511,1,34744.21395521742,1207160403.3659248,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.152605245244981,0.0
1512,13,36026.662725891714,3407350095.538852,0.3595811927646667,0.9963540785288747,14.363942671551719,"{'PRB': 0.10676341755926638, 'Sig': 0.6975245397549541}",1.0562157235684437,0.144526089445394
1513,2,17138.672356672905,452652185.72167885,0.39420391083326967,0.9965643262637677,4.995525618053394,"{'PRB': 0.5009436819697373, 'Sig': nan}",1.080304026977511,0.05378145188180761
1514,4,86583.77133591831,18437768489.147133,-2.37956169422329,1.0834095679991598,40.486113181314465,"{'PRB': -2.028787094679885, 'Sig': 0.05368159338130945}",1.3585663949202829,0.4656164354799589
1515,6,32610.01490516355,1791563594.8349755,-1.1824143275936678,1.02333676324893,15.115490854302486,"{'PRB': -0.5995054619520634, 'Sig': 0.048765038232476694}",1.0497162942318654,0.14686219414743865
1516,10,23808.68667473436,994121003.6966969,0.2967581911794128,1.0037325971803257,10.062295440906942,"{'PRB': -0.10349385751215708, 'Sig': 0.6471433573975764}",0.9754284710577832,0.09909128367319776
1517,1,23286.361862418955,542254648.7875199,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2251594761189266,0.0
1518,6,22703.743819203362,960415355.5554811,0.455010713614165,0.9974772856587434,9.615222960532215,"{'PRB': 0.13280004924700406, 'Sig': 0.7592826041780286}",0.9502669470477101,0.09626223705244784
1519,3,13472.87107416096,351180352.7084822,0.9320441360154,0.9875126768946126,4.845519443954873,"{'PRB': 0.16285850678610206, 'Sig': 0.24808964961058627}",1.0320941758467266,0.048618011279516114
1520,18,24414.888278093174,967979908.2144148,0.8217498118788266,1.006633000701789,9.124320643364465,"{'PRB': -0.04934911970383328, 'Sig': 0.516840259861995}",0.9596973913377347,0.08771268398964815
1521,4,25195.137688075236,1048311928.6937977,-1.434906761276698,1.0006053074717138,6.75818709469727,"{'PRB': -4.52843585821733, 'Sig': 0.19715568389465477}",1.0844964872223741,0.07248225874865391
1522,5,18118.572594363923,457414858.60453767,0.8765007523716138,0.9936533706180529,7.843423236285029,"{'PRB': 0.08813142777429672, 'Sig': 0.5720624542347219}",0.9805633010748389,0.07675734031713052
1523,4,27680.18407153253,987073851.750945,-0.2213929696085164,1.0063905199440173,10.429925025045288,"{'PRB': -0.4098421958228633, 'Sig': 0.4672766393218589}",1.0218336222908737,0.11018592426282789
1524,4,10036.289418043212,126108807.19611394,0.8100402504112629,1.0032727947240014,2.515463715255322,"{'PRB': -0.12277955207087345, 'Sig': 0.1348968298161114}",1.045303462340861,0.026224362684579505
1525,7,24329.336185019314,881732504.79619,0.4492292671747614,1.0053756648641927,8.694712765723407,"{'PRB': -0.1690529335198967, 'Sig': 0.5141763912266817}",0.9855590683123834,0.0890424409399162
1526,8,27837.138146668884,1040419269.1629266,0.18911309266350063,1.0087868821008703,11.183099295610155,"{'PRB': -0.3585576267701458, 'Sig': 0.1591909597389212}",1.0310868903465744,0.11449240520878265
1527,11,26040.727525566905,1159352862.7227585,0.4469275611326,1.0099609347795868,11.416810302458707,"{'PRB': -0.29122048165361963, 'Sig': 0.17954832851312427}",0.9891920628756612,0.11432304720424433
1528,5,31439.99670081998,1684013804.482144,-3.9573678271535524,1.0042330520598424,8.928173018672982,"{'PRB': -0.8828514206446448, 'Sig': 0.20863916946387662}",0.8767459150226617,0.08236006327016303
1529,1,18706.961411928205,349950405.2673709,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0807611967876312,0.0
1530,3,17133.94823118373,398960495.16335803,0.7651419325899108,1.0034932400517487,6.618802504669539,"{'PRB': -0.12410449940669246, 'Sig': 0.7888923644876871}",1.003652377156989,0.06671604508869138
1531,2,20219.796753042625,487761568.81962794,-11.68072414510751,1.0004265023057397,3.649742077846622,"{'PRB': -2.16570737021308, 'Sig': nan}",1.0880702254615344,0.039728694011053944
1532,7,32125.046343214355,1848796424.2732272,0.044597954888292546,1.0125003124416267,10.60436068815769,"{'PRB': -0.12938154505066773, 'Sig': 0.4622019150384444}",0.9335959015619657,0.10760089231932128
1533,4,19306.53037509544,557493410.5819204,-0.34401459225563236,1.0050138202013532,7.005009278544081,"{'PRB': -0.4117059017880172, 'Sig': 0.3894164863725458}",0.9986693519525823,0.07235018876798219
1534,4,33525.078224781246,1803799535.2537029,-0.12761382096929652,0.9988231385588159,8.22317738444565,"{'PRB': 0.0640052944802422, 'Sig': 0.8955834807930654}",1.1392158425958239,0.0921119976907423
1535,5,33918.294823834425,1492438816.58235,-2.27077541341355,1.0164707980714018,13.226999563250725,"{'PRB': -0.7630141384816508, 'Sig': 0.08834271953866815}",1.0204687050107395,0.12269696645232102
1536,10,30470.09688851756,2061977242.5438523,0.060583585099055925,1.0028098151715545,12.026730389137493,"{'PRB': -0.2988328441783055, 'Sig': 0.5841920811058792}",0.9797055541041773,0.12349459399018223
1537,3,12133.646189890782,217224860.7749366,0.7894504453059805,1.0028194302958113,2.018051032981196,"{'PRB': -0.08454661843395671, 'Sig': 0.5130040352166523}",0.953673870682807,0.019600652100164224
1538,10,19123.306893999026,608899219.0633667,0.4133963298404787,1.0138871834771108,6.842129071319189,"{'PRB': -0.2362367421083968, 'Sig': 0.0012894153234891878}",0.9549702232757588,0.06627769997823696
1539,2,42586.66771359567,3038933609.1121397,0.5468372885857352,0.9780268750433003,13.92131150757748,"{'PRB': 0.5926927485006529, 'Sig': nan}",1.1437304745692007,0.15572367106981921
1540,7,93042.55945073886,36244668387.762085,-0.29168896421463275,1.0568278884880895,48.45573032194793,"{'PRB': -1.0870513675231988, 'Sig': 0.44111434582350734}",1.276168144874415,0.47283403425944914
1541,7,21939.477881046765,949834549.1998465,-0.0857859221290469,1.005792465922294,8.215513287067225,"{'PRB': -0.3420187934375162, 'Sig': 0.307079419213097}",1.0409213958090955,0.08539733789923316
1542,5,31033.124141037,1300179690.0171466,0.5779903178579461,1.006674897664278,9.073927352359187,"{'PRB': -0.13732795837819656, 'Sig': 0.5545396000226951}",1.0434719364024119,0.09630775335614009
1543,4,21616.965997276275,630536796.2742482,-0.8993578690959476,1.008874358831039,7.777240376117744,"{'PRB': -0.39841809691702984, 'Sig': 0.20509950630292081}",1.0247931184589996,0.08133414566537989
1544,5,29788.80176419398,1332802902.803274,0.31434415627775547,1.0038212259729224,14.279639287540027,"{'PRB': -0.13389343761798964, 'Sig': 0.809825791302106}",0.945501973602171,0.13485511921391083
1545,15,32398.82958568067,1484752985.2241025,-2.057468418241615,1.0102367618874828,9.166464383447114,"{'PRB': -1.0703833808010472, 'Sig': 0.0009125215311596242}",0.9257241371441217,0.08102457269744769
1546,6,9213.740266431225,119675028.39628066,0.8767554500738682,0.9978602478325517,3.264721489616295,"{'PRB': 0.14366802792243263, 'Sig': 0.3296741124252949}",1.0178987717265695,0.03326661253444698
1547,1,38736.05818759711,1500482203.9129093,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.183721709145384,0.0
1548,4,42598.64897906964,2395372778.8058796,0.5770006733347506,0.9911601870139454,13.54772913331323,"{'PRB': 0.1322089535427918, 'Sig': 0.8297430338508885}",1.0082868866516983,0.15038864973525348
1549,5,28878.02841459105,1293938768.4769793,0.6215145606811308,1.0182550430941852,9.707480258038647,"{'PRB': -0.12124761822716393, 'Sig': 0.4446198408461256}",0.9566207980602992,0.0927200495819049
1550,5,17466.563310324163,765799405.4421355,0.4509499485427516,1.0126609476633153,5.2093225035084245,"{'PRB': -0.2010088251164583, 'Sig': 0.12949560581340439}",0.9679217314054647,0.05194736546763161
1551,5,24708.35484637281,1016478090.1583713,0.16574463638948211,1.005400280637495,6.503513988475512,"{'PRB': -0.1486774518155916, 'Sig': 0.5438292662474906}",1.0927617649487067,0.06957189322727539
1552,11,14800.02145961384,295133068.190728,0.5437540681622075,1.0024432232716636,5.896432733693433,"{'PRB': -0.1793761437495675, 'Sig': 0.24035814368268005}",1.0067841649305767,0.058215949520507994
1553,5,66178.67846650929,17587702624.83198,-0.8085376869313081,1.0374531337706547,27.71203979054262,"{'PRB': -2.164799155866418, 'Sig': 0.15189615590799313}",1.2129754001484312,0.2829333345982866
1554,10,19565.355692404468,550997667.7582293,0.08934759086134192,1.0088158869803285,6.840730835412304,"{'PRB': -0.27050872172487483, 'Sig': 0.05300611918082121}",0.9978206789031846,0.07126113460708405
1555,13,22077.392946770473,943795730.3803011,0.7072921395635838,0.99090979092551,8.368329069359085,"{'PRB': 0.27876020071918195, 'Sig': 0.1199527667839777}",1.0186510642076112,0.08711985528576667
1556,4,27823.9378744082,1150289573.1139305,0.5153392846030699,0.9927799155897151,9.20411854540159,"{'PRB': 0.7207678135360192, 'Sig': 0.124548206233825}",1.0681163248550998,0.09791325496692316
1557,6,24498.55893150962,762719433.410718,-0.25834800678822356,1.0156519930826438,10.0198729754465,"{'PRB': -0.36038879542447083, 'Sig': 0.03950934310210698}",1.0117865655657463,0.1035798928615118
1558,9,11747.122179019627,207979431.26900768,0.6315079985200642,1.0012868229903433,4.142298158016507,"{'PRB': -0.09035785510595357, 'Sig': 0.5317352656380059}",1.0129625012802101,0.0416925726285631
1559,3,24086.541839558562,891226301.517804,0.51775456878747,0.9955429387878302,4.072734957185187,"{'PRB': 0.3014902624574821, 'Sig': 0.37249192610253284}",1.0926415700003433,0.04326060707438795
1560,12,23946.38570508997,1313547714.857477,0.600560463722531,0.991248114871953,11.315999011504505,"{'PRB': 0.2536105245214977, 'Sig': 0.3249294282973423}",0.9782361485143786,0.11328108664175714
1561,6,45655.6805627004,2430216059.610535,0.26123281516925867,1.0046430335254652,13.714143909222596,"{'PRB': -0.05312260439625113, 'Sig': 0.8810647208261349}",1.0791179651650427,0.15667201971412645
1562,4,44508.55248226487,3551280361.4963045,0.3141938178961693,0.9875714407889683,16.816222791152928,"{'PRB': 0.8615173108816185, 'Sig': 0.5297456730613449}",0.9510635265626893,0.1816155999488514
1563,9,10215.399894526015,173105713.4508565,0.8565533109177452,0.9999791666017616,4.203312780635667,"{'PRB': 0.0032661304548881435, 'Sig': 0.978528669058171}",0.9970164395643891,0.04179783262826848
1564,2,64119.52662095643,5378366624.648017,-1.2180443011097286,1.0220897964430387,32.388327198009435,"{'PRB': -3.3594148424361245, 'Sig': nan}",0.8403402731827861,0.2781843848063147
1565,2,35766.10531292038,1417286602.0193548,-171.90795946785312,1.0012817453835923,4.183054915835338,"{'PRB': -0.9471822477781243, 'Sig': nan}",0.8768461584914513,0.03672596942005002
1566,6,34624.71866774177,1527937009.721825,0.12578976737136716,0.998587725021648,14.461703332582657,"{'PRB': 0.5628276719616814, 'Sig': 0.7210585014360352}",1.0077997820725884,0.15442652673347176
1567,2,33608.191173590996,1129566040.5851264,-3.627294777014736,1.0005216061306201,0.7749932717556083,"{'PRB': -0.07973499146978144, 'Sig': nan}",1.1469166812826734,0.00889316342281754
1568,10,24387.5162061007,935246639.1229528,0.47651937800785826,1.0173903992632216,9.953735975182395,"{'PRB': -0.21604676825500463, 'Sig': 0.08555870303833846}",1.007768234755924,0.10244255788835696
1569,7,23342.604522235768,899162838.2518485,0.730067530093008,0.9889404045966241,8.987920408483852,"{'PRB': 0.22358558249812804, 'Sig': 0.15836991998841113}",0.9388204582354418,0.085073687964012
1570,3,16072.52516218757,415502240.8815058,-1.6277998775138771,1.00182545414427,5.380835715278504,"{'PRB': -1.534136103451142, 'Sig': 0.251509290957187}",0.9813068365159786,0.0540816690711133
1571,4,16183.140606235203,348286944.0144185,0.8121715670724188,1.0061716534335083,5.7653146579277355,"{'PRB': -0.1059431158130267, 'Sig': 0.5411474015402359}",0.995381320747063,0.05827211381709388
1572,5,35588.27227221221,2816005267.8418784,0.477391888919408,0.9981973815668442,14.133727379392612,"{'PRB': 0.009193684205473479, 'Sig': 0.9836481025934254}",0.9093714030285439,0.1358325161590721
1573,2,26878.24173781817,931439890.8411365,-0.9867294933706399,1.0224722458526723,10.849940863806175,"{'PRB': -0.36613202175107296, 'Sig': nan}",0.9396574297796919,0.10424337205268708
1574,2,44541.090787075795,2560555497.047431,-1.8454410428786803,0.9975386709959576,8.829783655323793,"{'PRB': 2.1896070696135475, 'Sig': nan}",1.207979555889875,0.10639945115720406
1575,5,56406.5046490642,3723416639.636785,-0.9055977668518611,1.019766008564689,15.795249287519747,"{'PRB': -0.5420677909367646, 'Sig': 0.26375082886263573}",1.1192576777044965,0.20073614615186325
1576,8,43066.64255458692,2582359436.2159505,0.4362778925732236,0.9793392350185832,10.306772386447637,"{'PRB': 0.16125226997530492, 'Sig': 0.2093506550586168}",0.8281403196426013,0.08832573826415586
1577,3,11042.718994024783,198802686.53096977,0.15264251817805263,1.0044597486374327,3.586224179504919,"{'PRB': -0.3125688807989384, 'Sig': 0.05769840476439683}",0.9874168797972146,0.03593760570638308
1578,6,19283.70141941903,598785959.1596179,0.4790637155671619,1.001621059504957,5.817511949057819,"{'PRB': -0.09378681208464339, 'Sig': 0.7023090043219358}",1.0416723198757487,0.0600131494924212
1579,3,5796.04595424296,37191537.68460976,0.9733253111475011,0.998196687925484,1.9557629817813484,"{'PRB': 0.07084708754184825, 'Sig': 0.6087986042665351}",1.009714993551493,0.019820227675439155
1580,8,29430.184613679852,1138891099.3204272,0.5707901554782502,1.0092327196761233,11.941347288092933,"{'PRB': -0.09424693145098503, 'Sig': 0.5829069275875062}",0.9428907467897694,0.11024589413183798
