legal_acreage,hood_cd,map_id,township_code,range_code,market_area_cd,city_id,yr_blt,living_area,land_type_cd,condition_cd,land_total_acres,sl_price,CENTROID_X,CENTROID_Y,Coord_Ratio
5,232200,7-18C,7,18,2,0,2008,6483,AC,4,5,1106700,-82.52543259,29.84808838,-2.764848171
5.01,232200,7-18C,7,18,2,0,1900,2505,AC,2,5.01,494600,-82.49535493,29.83620513,-2.764941271
1.09,232200,7-18C,7,18,2,0,1900,2208,AC,3,1.09,255000,-82.50067999,29.83698132,-2.765047814
1.09,232200,7-18C,7,18,2,0,1900,2208,AC,3,1.09,466000,-82.50067999,29.83698132,-2.765047814
5.2,232236.11,7-18C,7,18,2,0,1999,2072,AC,3,5.2,318700,-82.46667201,29.84141316,-2.763497545
2.71,232236.11,7-18C,7,18,2,0,1995,1597,AC,3,2.71,335000,-82.46095763,29.84087712,-2.763355691
1.06,233205.01,8-18A,8,18,2,1014,2018,3117,LT,NULL,1.06,686900,-82.53478008,29.81488478,-2.768240786
1.06,233205.01,8-18A,8,18,2,1014,2018,3117,LT,NULL,1.06,700700,-82.53478008,29.81488478,-2.768240786
1.07,233205.01,8-18A,8,18,2,1014,2000,2645,LT,4,1.07,488100,-82.53236771,29.81495852,-2.768153029
1.03,233205.01,8-18A,8,18,2,1014,2004,1609,LT,3,1.03,419900,-82.53343457,29.81779077,-2.767925874
1.05,233205.01,8-18A,8,18,2,1014,2003,2209,LT,4,1.05,511800,-82.53197872,29.81679799,-2.767969209
0.16,223100.15,8-18B,8,18,2,1019,2017,1739,LT,3,0.16,355400,-82.54995641,29.80678054,-2.769502607
0.14,223100.15,8-18B,8,18,2,1019,2014,1640,LT,3,0.14,335000,-82.55126329,29.80649574,-2.769572915
0.21,223100.15,8-18B,8,18,2,1019,2014,1699,LT,3,0.21,392600,-82.55163314,29.80671611,-2.769564847
0.16,223100.15,8-18B,8,18,2,1019,2008,1732,LT,3,0.16,303000,-82.5513787,29.80757702,-2.769476319
0.16,223100.15,8-18B,8,18,2,1019,2012,1607,LT,3,0.16,313500,-82.55135106,29.80721487,-2.769509041
0.18,223100.15,8-18B,8,18,2,1019,2011,1554,LT,3,0.18,313800,-82.55111934,29.80668706,-2.769550308
0.4,233208.01,8-18B,8,18,2,0,2006,1877,LT,3,0.4,311200,-82.52794632,29.81072716,-2.768397627
0.23,233208.01,8-18B,8,18,2,0,1976,2108,LT,3,0.23,295600,-82.52716811,29.80790818,-2.768633331
0.23,233208.01,8-18B,8,18,2,0,1968,1844,LT,3,0.23,208100,-82.52717045,29.80763323,-2.768658948
5.3,233209,8-18C,8,18,2,1014,1984,1812,AC,3,5.3,489000,-82.522778,29.81333143,-2.767982445
5.3,233209,8-18C,8,18,2,1014,1990,1838,AC,3,5.3,535000,-82.52176273,29.81331968,-2.767949481
0.26,233208.02,8-18C,8,18,2,1014,2006,2600,LT,3,0.26,397600,-82.51924994,29.80648493,-2.768499879
0.19,233208.02,8-18C,8,18,2,1014,2006,1525,LT,3,0.19,329200,-82.52129675,29.8081676,-2.768412264
0.2,233208.02,8-18C,8,18,2,1014,2015,1869,LT,3,0.2,400100,-82.52026698,29.80775905,-2.768415661
0.2,233208.02,8-18C,8,18,2,1014,2015,1869,LT,3,0.2,432600,-82.52026698,29.80775905,-2.768415661
0.18,233208.02,8-18C,8,18,2,1014,2005,1922,LT,3,0.18,348300,-82.51963649,29.80689254,-2.768474988
0.17,233215.05,8-18C,8,18,2,1014,2008,1868,LT,2,0.17,283200,-82.49687397,29.80107764,-2.768251368
0.17,233215.05,8-18C,8,18,2,1014,2008,2216,LT,2,0.17,346000,-82.4983446,29.80151789,-2.768259821
0.43,233210.01,8-18C,8,18,2,1014,1980,1512,UN,3,0.43,213400,-82.49448999,29.80757597,-2.767567885
0.14,233211.01,8-18A,8,18,2,1014,2006,1008,UN,3,0.14,175000,-82.49154242,29.80019315,-2.768154622
2,233213.01,8-18D,8,18,2,1014,1986,1928,AC,3,2,359000,-82.45940158,29.80133717,-2.766969855
2,233213.01,8-18D,8,18,2,1014,1985,1768,AC,3,2,404500,-82.46116271,29.79926245,-2.7672216
0.21,233213.02,8-18D,8,18,2,1014,1990,1292,UN,3,0.21,223300,-82.47403631,29.79211876,-2.768317251
0.24,233213.02,8-18E,8,18,2,1014,1978,1104,UN,3,0.24,210000,-82.47667185,29.79022968,-2.768581267
0.18,233214.06,8-18F,8,18,2,1014,2016,1288,LT,3,0.18,284600,-82.49015088,29.79707081,-2.768397988
0.19,233214.06,8-18F,8,18,2,1014,2016,1369,LT,3,0.19,248100,-82.49014754,29.7978009,-2.768330046
0.2,233214.06,8-18F,8,18,2,1014,2014,1500,LT,3,0.2,248600,-82.49014798,29.79872279,-2.768244416
0.18,233214.06,8-18F,8,18,2,1014,2015,1220,LT,3,0.18,225900,-82.49137993,29.79841233,-2.768314601
0.24,233214.06,8-18F,8,18,2,1014,2015,1218,LT,3,0.24,245800,-82.49064307,29.79626335,-2.768489529
0.19,233214.02,8-18F,8,18,2,1014,1985,1056,UN,3,0.19,85000,-82.49300449,29.79906899,-2.768308114
0.19,233214.02,8-18F,8,18,2,1014,1985,1056,UN,3,0.19,205000,-82.49300449,29.79906899,-2.768308114
0.25,233214.02,8-18E,8,18,2,1014,1966,1242,UN,3,0.25,264600,-82.48822363,29.78872545,-2.769108862
0.18,233214.03,8-18F,8,18,2,1014,1976,1052,UN,3,0.18,187400,-82.48774322,29.79466416,-2.768540796
0.39,233214.03,8-18F,8,18,2,1014,2017,1442,UN,3,0.39,280000,-82.48745987,29.79271069,-2.768712815
0.28,233214.03,8-18F,8,18,2,1014,2017,1386,UN,3,0.28,228500,-82.48775796,29.79287491,-2.768707559
0.28,233214.03,8-18F,8,18,2,1014,2017,1386,UN,3,0.28,240200,-82.48775796,29.79287491,-2.768707559
0.35,233214.02,8-18E,8,18,2,1014,1952,1762,LT,3,0.35,281800,-82.49303682,29.78869975,-2.769272828
0.35,233214.02,8-18E,8,18,2,1014,1952,1762,LT,3,0.35,260000,-82.49303682,29.78869975,-2.769272828
0.26,233214.02,8-18E,8,18,2,1014,1958,1364,LT,2,0.26,122900,-82.49306965,29.79152936,-2.769010904
0.1,233214.02,8-18E,8,18,2,1014,1950,768,LT,3,0.1,108700,-82.49265205,29.78996507,-2.769142289
0.2,233214.02,8-18E,8,18,2,1014,1937,1052,UN,3,0.2,186700,-82.493265,29.78686771,-2.769450814
0.19,233215.02,8-18H,8,18,2,1014,1977,1008,UN,3,0.19,93900,-82.49739337,29.7986859,-2.768490988
0.19,233215.02,8-18H,8,18,2,1014,1977,1008,UN,3,0.19,185200,-82.49739337,29.7986859,-2.768490988
0.17,233215.02,8-18H,8,18,2,1014,1975,1000,UN,3,0.17,146300,-82.49810928,29.79867944,-2.768515613
0.11,233215.03,8-18H,8,18,2,1014,1935,800,UN,3,0.11,42900,-82.49740134,29.79726962,-2.768622844
3.83,233215.02,8-18G,8,18,2,1014,1946,2967,AC,4,3.83,560300,-82.50114016,29.79237089,-2.769203581
0.23,233215.01,8-18H,8,18,2,1014,2005,1532,LT,3,0.23,290300,-82.50119309,29.79295782,-2.769150804
0.23,233215.01,8-18H,8,18,2,1014,2005,1532,LT,3,0.23,294500,-82.50109672,29.79340201,-2.769106284
0.46,233215.02,8-18G,8,18,2,1014,2018,1573,LT,NULL,0.46,317400,-82.49768803,29.79100402,-2.769214759
0.38,233215.02,8-18G,8,18,2,1014,1957,1688,LT,3,0.38,105000,-82.49772936,29.7898788,-2.769320745
0.16,233215.02,8-18G,8,18,2,1014,1975,1315,LT,3,0.16,157500,-82.4982111,29.78762227,-2.769546705
0.21,233215.02,8-18G,8,18,2,1014,2005,1166,LT,3,0.21,244700,-82.49779479,29.786963,-2.769594027
0.25,233215.02,8-18G,8,18,2,1014,1965,616,LT,3,0.25,59400,-82.49447676,29.78554518,-2.769614464
0.46,233215.02,8-18G,8,18,2,1014,1920,1350,LT,3,0.46,210700,-82.50023197,29.79112669,-2.76928875
0.46,233215.02,8-18G,8,18,2,1014,1900,1675,LT,3,0.46,170800,-82.49884487,29.7911316,-2.769241732
0.23,233215.02,8-18G,8,18,2,1014,1959,1216,LT,3,0.23,230300,-82.49930828,29.7890951,-2.769446605
0.2,233215.02,8-18G,8,18,2,1014,2012,1305,LT,3,0.2,247300,-82.4995581,29.78858688,-2.76950224
0.21,233215.02,8-18G,8,18,2,1014,1996,1282,LT,3,0.21,106400,-82.50103346,29.78554526,-2.769834587
0.21,233215.02,8-18G,8,18,2,1014,1996,1282,LT,3,0.21,252600,-82.50103346,29.78554526,-2.769834587
0.21,233215.02,8-18G,8,18,2,1014,1996,1282,LT,3,0.21,265200,-82.50103346,29.78554526,-2.769834587
0.44,233215.04,8-18H,8,18,2,1014,2015,2174,LT,3,0.44,439900,-82.50392389,29.79302159,-2.769236535
0.45,233215.04,8-18H,8,18,2,1014,2015,2072,LT,3,0.45,475200,-82.50452665,29.79331037,-2.769229925
0.32,233215.04,8-18H,8,18,2,1014,2021,2401,LT,4,0.32,521200,-82.50448706,29.7936671,-2.769195439
1.1,233215.11,8-18H,8,18,2,1014,1962,2029,AC,3,1.1,203800,-82.50299623,29.78968528,-2.769515537
2.46,233215.11,7-18CAD,8,18,2,1014,1990,1963,AC,4,2.46,427400,-82.50958962,29.78461879,-2.770208012
6.85,233219.01,8-18D,8,18,2,0,1987,1455,AC,4,6.85,371800,-82.55530094,29.77987192,-2.772184553
5,233221.11,8-18D,8,18,2,1014,1997,1916,AC,4,5,555500,-82.52007638,29.78082094,-2.770913419
3.15,233222.13,8-18I,8,18,2,1014,2016,2700,AC,4,3.15,620600,-82.50148823,29.77266546,-2.771048106
3.15,233222.13,8-18I,8,18,2,1014,2016,2700,AC,4,3.15,699000,-82.50148823,29.77266546,-2.771048106
0.24,233223.01,8-18I,8,18,2,1014,1998,1327,LT,3,0.24,266600,-82.48995508,29.7793056,-2.770042935
0.33,233223.01,8-18I,8,18,2,1014,1997,1710,LT,3,0.33,317200,-82.49158414,29.78103557,-2.769936725
0.32,233223.01,8-18I,8,18,2,1014,1997,1392,LT,3,0.32,263300,-82.49267827,29.78105199,-2.769971937
4.87,233225.11,8-18I,8,18,2,1014,1981,2121,AC,3,4.87,500500,-82.47967217,29.75714604,-2.77176017
3.23,233225.11,8-18I,8,18,2,1014,1982,2155,AC,3,3.23,520000,-82.4707939,29.75847042,-2.77133847
7.53,233225.11,8-18I,8,18,2,1014,1985,2962,AC,3,7.53,542300,-82.47513972,29.76486855,-2.77088876
0.51,233228.02,8-18J,8,18,2,1014,1995,1413,LT,3,0.51,295000,-82.51363353,29.76517833,-2.772153172
0.16,233222.14,8-18J,8,18,2,1014,2016,1398,LT,3,0.16,293800,-82.51690314,29.76715577,-2.772078857
0.49,233222.14,8-18J,8,18,2,1014,2014,1276,LT,3,0.49,272000,-82.51641697,29.76659536,-2.772114713
0.21,233222.14,8-18J,8,18,2,1014,2008,1799,LT,3,0.21,334800,-82.51556048,29.76729477,-2.772020807
5,233200,8-18J,8,18,2,0,2009,2280,AC,NULL,5,298900,-82.51140959,29.75855996,-2.772694972
0.54,233230.01,8-18K,8,18,2,1014,1978,1792,UN,3,0.54,207200,-82.5282323,29.77099066,-2.77210232
1.59,233200,8-18K,8,18,2,0,2022,1608,AC,NULL,1.59,29600,-82.5400911,29.74258507,-2.775148526
1.59,233200,8-18K,8,18,2,0,2022,1608,AC,NULL,1.59,350200,-82.5400911,29.74258507,-2.775148526
10,233235.01,8-18K,8,18,2,1014,2004,4910,AC,4,10,1047900,-82.47897086,29.74290281,-2.773063927
5.01,154202.4,9-18A,9,18,1,0,2018,1388,AC,NULL,5.01,377400,-82.47516233,29.73801165,-2.773391957
5.01,154204.45,9-18A,9,18,1,0,2018,3230,AC,NULL,5.01,866100,-82.50793601,29.72808542,-2.775420443
5.31,154207.41,9-18A,9,18,1,0,1977,1845,AC,4,5.31,550300,-82.54961693,29.71813684,-2.777752097
5,154207,9-18A,9,18,1,0,2008,3338,AC,4,5,810300,-82.54077962,29.7245297,-2.776857379
2.42,154208.43,9-18A,9,18,1,0,1993,2072,AC,3,2.42,485100,-82.53189532,29.72576505,-2.776443102
5.3,154209.41,9-18A,9,18,1,0,1980,2334,AC,3,5.3,465400,-82.51602503,29.71291159,-2.777110038
5.34,154209.41,9-18B,9,18,1,0,1983,1532,AC,3,5.34,314900,-82.52035059,29.70840325,-2.777677074
5.3,134214.41,9-18B,9,18,1,0,1975,2480,AC,4,5.3,755000,-82.48179133,29.71580544,-2.775687554
5.34,134214.41,9-18B,9,18,1,0,2000,3171,AC,4,5.34,697800,-82.48668293,29.7097581,-2.776417184
5.71,134214.41,9-18B,9,18,1,0,1976,2180,AC,3,5.71,403400,-82.49115845,29.7096611,-2.776576891
5.01,134222.06,9-18B,9,18,1,0,2007,3361,AC,5,5.01,826200,-82.50689007,29.70034296,-2.777977688
5.01,134222.06,9-18B,9,18,1,0,2007,3361,AC,5,5.01,858500,-82.50689007,29.70034296,-2.777977688
5.5,154200,9-18B,9,18,1,0,1993,1802,AC,3,5.5,451100,-82.5260961,29.70226802,-2.77844426
7.34,154200,9-18B,9,18,1,0,1994,1861,AC,3,7.34,524600,-82.53862807,29.71025596,-2.77811905
5.1,154200,9-18C,9,18,1,0,1999,1735,AC,3,5.1,433500,-82.52439048,29.69190213,-2.779356813
7,154200,9-18C,9,18,1,0,2007,1741,AC,3,7,482000,-82.53242627,29.69581826,-2.77926089
5.01,154200,9-18C,9,18,1,0,1989,621,AC,3,5.01,233300,-82.52081725,29.69300885,-2.779132882
5,134222.01,9-18C,9,18,1,0,1999,4199,AC,4,5,1300000,-82.50302151,29.69188745,-2.778638497
2.54,154200,9-18C,9,18,1,0,2012,3510,AC,4,2.54,1089000,-82.48193753,29.70146087,-2.777033018
0.28,154225.01,9-18D,9,18,1,0,1983,1554,UN,3,0.28,318700,-82.4563604,29.687052,-2.777519318
0.2,154225.01,9-18D,9,18,1,0,1983,2034,UN,3,0.2,362700,-82.45562175,29.68782111,-2.777422481
0.2,154225.01,9-18D,9,18,1,0,1984,1566,UN,3,0.2,318400,-82.4578271,29.68618527,-2.777649818
0.23,154225.01,9-18D,9,18,1,0,1985,1698,UN,3,0.23,329900,-82.45795988,29.68660064,-2.777615426
0.2,154225.01,9-18D,9,18,1,0,1986,1496,UN,3,0.2,315000,-82.45901774,29.68618437,-2.777690009
0.2,154225.01,9-18D,9,18,1,0,1988,1385,UN,3,0.2,281000,-82.45901248,29.68693018,-2.77762005
0.33,154225.01,9-18D,9,18,1,0,1987,1681,UN,3,0.33,321100,-82.4569351,29.68394216,-2.777829664
1,154225.01,9-18D,9,18,1,0,1992,1755,UN,3,1,384000,-82.45855503,29.68235204,-2.778033052
0.23,134225.02,9-18D,9,18,1,0,1997,1558,LT,4,0.23,326300,-82.46030928,29.68827025,-2.777538354
0.37,134225.02,9-18D,9,18,1,0,1997,2658,LT,4,0.37,482000,-82.46365214,29.68579573,-2.777882489
0.21,134225.02,9-18D,9,18,1,0,1997,1646,LT,4,0.21,338600,-82.46060258,29.68553956,-2.777803733
1,134225.02,9-18D,9,18,1,0,1998,1352,LT,4,1,299400,-82.46061464,29.68405466,-2.777943094
0.19,134225.02,9-18D,9,18,1,0,2002,1867,LT,4,0.19,347400,-82.46165302,29.68333361,-2.778045556
0.2,134225.02,9-18D,9,18,1,0,2004,1455,LT,4,0.2,344400,-82.46035933,29.68304305,-2.778029166
0.19,134225.02,9-18D,9,18,1,0,2004,1898,LT,4,0.19,360000,-82.46299686,29.68267063,-2.778152878
0.19,134225.02,9-18D,9,18,1,0,2013,1752,LT,3,0.19,379000,-82.46219388,29.6826593,-2.778126887
0.2,134225.02,9-18D,9,18,1,0,2006,1423,LT,4,0.2,319900,-82.4629419,29.68198013,-2.778215656
0.2,134225.02,9-18D,9,18,1,0,2006,1423,LT,4,0.2,310800,-82.4629419,29.68198013,-2.778215656
5.93,154200,9-18E,9,18,1,0,1981,966,AC,3,5.93,395300,-82.47673379,29.68802226,-2.778114792
2.5,154200,9-18E,9,18,1,0,1966,2128,AC,3,2.5,128200,-82.48593065,29.6885108,-2.778378855
2.5,154200,9-18E,9,18,1,0,1969,2221,AC,3,2.5,421400,-82.48632485,29.68758958,-2.778478348
1.03,154234,9-18F,9,18,1,0,2002,2325,LT,4,1.03,658500,-82.49428242,29.67508098,-2.779917685
0.35,134227.03,9-18F,9,18,1,0,2010,2017,LT,4,0.35,500300,-82.49363261,29.68141439,-2.779302614
0.46,134227.03,9-18F,9,18,1,0,2007,2703,LT,4,0.46,612900,-82.49452234,29.68090926,-2.779379891
0.46,134227.03,9-18F,9,18,1,0,2007,2703,LT,4,0.46,710000,-82.49452234,29.68090926,-2.779379891
1,134227.01,9-18F,9,18,1,0,2008,3480,LT,5,1,850000,-82.49228874,29.67627441,-2.77973871
1,134227.01,9-18F,9,18,1,0,2005,3342,LT,5,1,800800,-82.49141801,29.67630354,-2.77970664
0.26,154200.01,9-18F,9,18,1,0,2008,2220,LT,4,0.26,396000,-82.4978975,29.68094156,-2.779490581
0.22,134227.02,9-18F,9,18,1,0,2006,1828,LT,3,0.22,341700,-82.49855301,29.67603342,-2.779972371
0.16,134227.02,9-18F,9,18,1,0,2005,1521,LT,3,0.16,350500,-82.49879822,29.67411577,-2.780160287
0.16,134227.02,9-18F,9,18,1,0,2007,1605,LT,3,0.16,304100,-82.49898148,29.67681637,-2.779913467
0.16,134227.02,9-18F,9,18,1,0,2007,1605,LT,3,0.16,340000,-82.49898148,29.67681637,-2.779913467
0.22,134227.02,9-18F,9,18,1,0,2007,1624,LT,3,0.22,342900,-82.50001214,29.67721488,-2.779910867
0.17,134227.02,9-18F,9,18,1,0,2007,1963,LT,3,0.17,413100,-82.49879205,29.67713925,-2.779876839
0.22,134227.02,9-18F,9,18,1,0,2010,1548,LT,3,0.22,399500,-82.49898585,29.67909543,-2.779700145
0.22,134227.02,9-18F,9,18,1,0,2011,1704,LT,3,0.22,376500,-82.50001023,29.67850179,-2.779790261
0.14,134227.02,9-18F,9,18,1,0,2010,1569,LT,3,0.14,366100,-82.49897915,29.67835624,-2.779769152
0.2,134227.02,9-18F,9,18,1,0,2010,1931,LT,4,0.2,401700,-82.49945917,29.67850115,-2.779771753
2.36,154200,9-18E,9,18,1,0,2017,2296,AC,4,2.36,654900,-82.5250559,29.67244174,-2.781202054
2.36,154200,9-18E,9,18,1,0,2017,2296,AC,4,2.36,742500,-82.5250559,29.67244174,-2.781202054
1,154200,9-18G,9,18,1,0,1964,800,AC,3,1,144900,-82.52388401,29.65633094,-2.782673425
1,154233.01,9-18G,9,18,1,0,2007,3222,LT,4,1,681400,-82.52178876,29.65610545,-2.782623932
5.07,134234.01,9-18G,9,18,1,0,1997,7195,AC,5,5.07,871900,-82.49201726,29.67384886,-2.779956778
5.1,134234.01,9-18G,9,18,1,0,1988,3652,AC,5,5.1,972600,-82.49171686,29.67241125,-2.780081341
5.37,134235.05,9-18G,9,18,1,0,2009,6794,AC,5,5.37,1554900,-82.49167315,29.67120443,-2.780192942
0.35,154200.02,9-18G,9,18,1,0,2009,1969,LT,3,0.35,435100,-82.49276625,29.66268621,-2.781028181
0.35,154200.02,9-18G,9,18,1,0,2009,1992,LT,3,0.35,374300,-82.49275024,29.66368551,-2.780933954
0.35,154200.02,9-18G,9,18,1,0,2014,1655,LT,3,0.35,332000,-82.49277303,29.6643633,-2.780871182
0.16,154200.02,9-18G,9,18,1,0,2014,1677,LT,3,0.16,330200,-82.49395944,29.66172656,-2.781158382
0.14,154200.02,9-18G,9,18,1,0,2007,1621,LT,3,0.14,306800,-82.49296612,29.66160671,-2.781136131
0.06,154235.01,9-18I,9,18,1,0,2002,1613,UN,3,0.06,278500,-82.47519458,29.66135029,-2.780561026
0.05,154235.01,9-18I,9,18,1,0,1989,1410,LT,3,0.05,257000,-82.4775435,29.66056497,-2.780713839
0.05,154235.01,9-18I,9,18,1,0,1989,1406,LT,3,0.05,237000,-82.47761199,29.66083893,-2.780690464
0.05,154235.01,9-18I,9,18,1,0,2017,1248,LT,3,0.05,282600,-82.47618595,29.66361592,-2.780382074
0.05,154235.01,9-18I,9,18,1,0,2018,1500,LT,NULL,0.05,319100,-82.47866719,29.66288901,-2.780533857
0.05,154235.01,9-18I,9,18,1,0,2011,1303,LT,3,0.05,267900,-82.47798214,29.66352146,-2.78045148
0.05,154235.01,9-18I,9,18,1,0,2014,1184,LT,3,0.05,270000,-82.47739764,29.66371076,-2.780414032
0.05,154235.01,9-18I,9,18,1,0,2015,1184,LT,3,0.05,259900,-82.47763356,29.66404497,-2.78039066
0.05,154235.01,9-18I,9,18,1,0,2012,1177,LT,3,0.05,240200,-82.4782701,29.66424941,-2.780392955
0.06,154235.01,9-18I,9,18,1,0,1989,1406,LT,3,0.06,278300,-82.47670774,29.66232688,-2.780520492
0.06,154235.01,9-18I,9,18,1,0,1989,1410,LT,3,0.06,293600,-82.47686343,29.66225459,-2.780532517
0.06,154235.01,9-18I,9,18,1,0,1989,1255,LT,3,0.06,232900,-82.47716228,29.66213635,-2.780553676
0.06,154235.01,9-18I,9,18,1,0,1989,1255,LT,3,0.06,210700,-82.47716228,29.66213635,-2.780553676
0.05,154235.01,9-18I,9,18,1,0,1989,1410,LT,3,0.05,232200,-82.47731686,29.66156838,-2.780612131
0.21,154235.02,9-18I,9,18,1,0,1993,1816,LT,3,0.21,266600,-82.47351334,29.66264622,-2.780382867
0.14,154235.02,9-18I,9,18,1,0,1989,1502,UN,3,0.14,290000,-82.47400752,29.66129462,-2.780526224
0.13,154235.02,10-18C,9,18,1,0,1993,1514,UN,3,0.13,308300,-82.4743673,29.65961411,-2.780695899
1.1,134236.01,9-18J,9,18,1,0,1979,2369,UN,4,1.1,300000,-82.45605063,29.66692515,-2.779393221
1.15,134236.01,9-18J,9,18,1,0,1969,2527,UN,4,1.15,401700,-82.45606397,29.6658318,-2.779496106
1.06,134236.01,9-18J,9,18,1,0,1968,2116,UN,3,1.06,382900,-82.46242129,29.6635113,-2.779927853
1.04,134236.01,9-18J,9,18,1,0,1976,2320,UN,4,1.04,478200,-82.45886066,29.66553482,-2.779618206
0.86,134236.02,9-18J,9,18,1,0,2000,3776,LT,4,0.86,815500,-82.46085181,29.66815796,-2.779439556
0.12,154236.04,9-18K,9,18,1,0,2018,1837,LT,4,0.12,392000,-82.47194928,29.66691797,-2.779929798
0.08,154236.04,9-18K,9,18,1,0,2017,1484,LT,4,0.08,355500,-82.4716497,29.66779848,-2.779837195
0.07,154236.04,9-18K,9,18,1,0,2008,1294,LT,3,0.07,279000,-82.4709194,29.66761668,-2.779829614
0.06,154236.04,9-18K,9,18,1,0,2006,1294,LT,3,0.06,271400,-82.47085384,29.66582859,-2.779994956
0.07,154236.04,9-18K,9,18,1,0,2017,1368,LT,4,0.07,299400,-82.47048906,29.66764207,-2.779812728
0.23,134236.03,9-18J,9,18,1,0,2008,2683,LT,4,0.23,595400,-82.46075524,29.67159883,-2.779113984
0.26,134236.03,9-18J,9,18,1,0,2007,2472,LT,4,0.26,448100,-82.46133427,29.67061354,-2.779225787
0.26,154236.03,9-18J,9,18,1,0,1996,2067,LT,4,0.26,363200,-82.46243018,29.66073496,-2.780188363
0.23,154236.03,9-18J,9,18,1,0,1994,1940,LT,4,0.23,401900,-82.46318347,29.66133992,-2.780157056
0.2,154236.03,9-18J,9,18,1,0,1995,1864,LT,4,0.2,367400,-82.4640003,29.66098974,-2.780217417
0.2,154236.03,9-18J,9,18,1,0,1995,1864,LT,4,0.2,358400,-82.4640003,29.66098974,-2.780217417
0.24,154236.05,9-18K,9,18,1,0,2002,1809,LT,4,0.24,376500,-82.46957496,29.66171133,-2.780337724
0.36,154236.03,9-18J,9,18,1,0,1995,2486,LT,4,0.36,448900,-82.46698646,29.66124447,-2.780294216
0.18,154236.05,9-18K,9,18,1,0,2006,1874,LT,4,0.18,369800,-82.46810221,29.66418818,-2.780055929
0.18,154236.05,9-18K,9,18,1,0,2013,1759,LT,4,0.18,379300,-82.46734869,29.66588058,-2.77987193
0.18,154236.05,9-18K,9,18,1,0,2017,1833,LT,4,0.18,388700,-82.46778697,29.66624777,-2.779852296
0.23,154236.05,9-18K,9,18,1,0,2006,1865,LT,4,0.23,372100,-82.46904871,29.66598408,-2.779919537
0.06,154236.04,9-18K,9,18,1,0,2005,1482,LT,4,0.06,310000,-82.47085996,29.66423549,-2.78014446
0.06,154236.04,9-18K,9,18,1,0,2004,1515,LT,4,0.06,309900,-82.4704498,29.66445427,-2.780110129
0.24,154236.03,9-18J,9,18,1,0,1995,2092,LT,4,0.24,446300,-82.4657255,29.66525325,-2.779875999
0.22,154236.03,9-18J,9,18,1,0,1997,1540,LT,4,0.22,305600,-82.4649544,29.66774241,-2.779616772
0.19,154236.03,9-18J,9,18,1,0,1998,2113,LT,4,0.19,435000,-82.46572708,29.66802649,-2.779616201
0.34,154236.03,9-18J,9,18,1,0,1998,2035,LT,4,0.34,487500,-82.46440744,29.66847614,-2.779529594
0.51,154236.03,9-18J,9,18,1,0,2002,2258,LT,4,0.51,548600,-82.46441974,29.67127226,-2.779268075
0.2,154236.01,9-18J,9,18,1,0,2003,1414,LT,3,0.2,292100,-82.46692809,29.66882727,-2.779581657
0.07,154236.01,9-18J,9,18,1,0,2006,2100,LT,3,0.07,314400,-82.46651453,29.66953589,-2.779501332
0.07,154236.01,9-18J,9,18,1,0,2006,1448,LT,3,0.07,259100,-82.46642008,29.66953501,-2.779498231
0.07,154236.01,9-18J,9,18,1,0,2005,2100,LT,3,0.07,382800,-82.46623116,29.66953324,-2.779492029
0.07,154236.01,9-18J,9,18,1,0,2005,2100,LT,3,0.07,367500,-82.46623116,29.66953324,-2.779492029
0.09,154236.01,9-18J,9,18,1,0,2003,1664,LT,3,0.09,252600,-82.46608467,29.66986652,-2.77945587
5,215200,10-18A,10,18,2,0,1950,1553,AC,3,5,614400,-82.47034494,29.65621347,-2.780879124
5.18,215200,10-18A,10,18,2,0,2017,2733,AC,5,5.18,1339800,-82.4609647,29.65582792,-2.780598974
2,215201.01,10-18A,10,18,2,0,1992,6495,AC,5,2,1326300,-82.46363756,29.65288911,-2.78096469
1.5,215201.02,10-18A,10,18,2,0,2000,3284,AC,5,1.5,866300,-82.47006221,29.65399062,-2.781078043
0.36,215200.02,10-18A,10,18,2,0,2006,2378,LT,4,0.36,530300,-82.47179547,29.65034742,-2.781478217
0.39,215200.02,10-18A,10,18,2,0,2012,2904,LT,4,0.39,622000,-82.46849103,29.64968483,-2.781428926
0.4,215200.02,10-18A,10,18,2,0,2007,2527,LT,4,0.4,596300,-82.4702016,29.65019094,-2.78143914
1.76,215200,10-18A,10,18,2,0,1979,2483,AC,3,1.76,187300,-82.47089287,29.64673941,-2.781786278
1.76,215200,10-18A,10,18,2,0,1979,2483,AC,3,1.76,229000,-82.47089287,29.64673941,-2.781786278
0.58,215201.03,10-18A,10,18,2,0,1974,1646,UN,3,0.58,274800,-82.47187234,29.64755728,-2.781742576
1.4,215201.03,10-18A,10,18,2,0,1973,2040,UN,3,1.4,300600,-82.47001777,29.64760543,-2.781675504
1,215201.04,10-18A,10,18,2,0,1997,2664,LT,4,1,611900,-82.46702887,29.64739044,-2.78159486
1.02,215201.04,10-18A,10,18,2,0,1997,2988,LT,4,1.02,752500,-82.46543866,29.64868943,-2.781419356
1.04,215202.01,10-18B,10,18,2,0,1991,2582,UN,4,1.04,610300,-82.48753687,29.65323457,-2.781738251
1,215202.01,10-18B,10,18,2,0,1994,3071,LT,4,1,675700,-82.48485421,29.65370998,-2.781603187
1,215202.01,10-18B,10,18,2,0,1997,3352,LT,4,1,549500,-82.48471183,29.64886507,-2.782052926
