prop_id,legal_acreage,yr_blt,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,abs_subdv_cd
52178,0.46,1977,2809,UN,4,450800,ST. JOHN'S,28700
52413,0.5,1976,1688,UN,3,351400,ST. JOHN'S,28400
52556,1.05,1972,2970,UN,3,363000,ST. JOHN'S,188700
52768,0.46,1995,1499,UN,3,301900,ST. JOHN'S,84300
52905,0.23,2001,1631,LT,3,337400,ST. JOHN'S,84500
53071,1.06,1988,2018,LT,3,466800,ST. JOHN'S,162600
53240,0.35,1995,1872,LT,4,388100,ST. JOHN'S,30401
53246,0.74,1992,2673,LT,4,710500,ST. JOHN'S,30401
53449,0.54,1991,2186,UN,4,531100,ST. JOHN'S,163300
53472,0.7,1970,2437,UN,3,414800,ST. JOHN'S,72400
53612,0.24,1979,1184,UN,3,268300,ST. JOHN'S,216000
53678,0.44,1992,2778,LT,4,569300,ST. JOHN'S,8802
53970,0.34,1990,1794,UN,4,320600,ST. JOHN'S,193500
54044,0.18,2004,2134,LT,4,377600,ST. JOHN'S,228500
54107,0.26,2002,3133,LT,5,644700,ST. JOHN'S,228502
54110,0.26,2003,2323,LT,4,465900,ST. JOHN'S,228502
54179,0.39,2004,2975,LT,4,714900,ST. JOHN'S,237300
54777,0.13,1985,1008,UN,3,227900,ST. JOHN'S,153700
54780,0.13,1985,976,UN,3,211200,ST. JOHN'S,153700
54794,0.12,1995,1158,UN,3,257500,ST. JOHN'S,153700
55295,0.03,1987,1106,UN,3,174200,GAINESVILLE,169300
55344,0.03,1987,1370,UN,3,200000,GAINESVILLE,169301
55384,0.03,1987,1106,UN,3,189600,GAINESVILLE,169301
55490,0.05,1985,1250,LT,3,257200,GAINESVILLE,207702
55530,0.1,1985,1685,LT,3,315600,GAINESVILLE,207703
55610,0.37,1977,1902,UN,3,360000,ST. JOHN'S,189100
55613,0.36,1980,1772,UN,3,372400,ST. JOHN'S,189100
55828,0.03,1985,1208,LT,3,188500,GAINESVILLE,121000
55836,0.03,1985,1208,LT,3,166700,GAINESVILLE,121000
56452,0.01,1985,1046,UN,3,139800,GAINESVILLE,130301
57989,0.3,2014,2740,LT,4,625000,ST. JOHN'S,241600
58444,0.48,2005,2494,LT,3,634900,ST. JOHN'S,232100
58447,0.47,2006,3044,LT,5,787900,ST. JOHN'S,232100
58447,0.47,2006,3044,LT,5,735400,ST. JOHN'S,232100
58530,0.5,2015,4108,LT,5,1228800,ST. JOHN'S,232103
59054,0.28,1984,1355,UN,3,305000,ST. JOHN'S,206700
59363,0.31,1982,1795,UN,4,323400,ST. JOHN'S,77300
59672,0.04,1984,992,UN,3,229500,ST. JOHN'S,82100
60090,0.37,1991,2037,UN,4,401600,ST. JOHN'S,77900
60153,0.2,1994,1808,LT,3,324600,ST. JOHN'S,78100
60256,0.04,1995,1088,UN,3,207100,ST. JOHN'S,78300
60691,0.25,1999,2670,LT,4,481100,ST. JOHN'S,83200
60734,0.5,1995,4538,LT,5,1151200,ST. JOHN'S,254500
61003,0.07,2000,2800,LT,4,610700,ST. JOHN'S,80000
61009,0.04,2000,1672,LT,4,336700,ST. JOHN'S,80000
61029,0.06,1998,1600,LT,3,461800,ST. JOHN'S,80000
61069,0.03,2005,1423,LT,4,378500,ST. JOHN'S,80300
61401,0.8,1999,4233,LT,5,962200,ST. JOHN'S,81300
61461,1,2000,5380,LT,5,1292500,ST. JOHN'S,81200
61484,0.61,2002,3103,LT,5,771500,ST. JOHN'S,230500
61690,0.13,2001,2115,LT,4,430900,ST. JOHN'S,81800
61816,0.42,2003,3621,LT,5,934700,ST. JOHN'S,232601
61902,0.16,2004,2349,LT,4,494700,ST. JOHN'S,228602
61965,0.2,2006,1926,LT,4,413100,ST. JOHN'S,228605
62277,0.13,1984,1110,UN,3,119700,ST. JOHN'S,234716
62340,0.06,1983,1373,UN,3,154600,ST. JOHN'S,234712
62377,0.16,1982,1254,UN,3,142100,ST. JOHN'S,234704
62798,0.2,2008,1470,UN,3,240700,ST. JOHN'S,7300
63167,0.42,1957,1167,LT,3,189900,ST. JOHN'S,165500
63170,0.57,1964,962,LT,3,280300,ST. JOHN'S,165500
63276,0.39,1961,1414,LT,3,232300,ST. JOHN'S,165500
63379,0.04,1984,1006,LT,3,138400,ST. JOHN'S,89300
63462,1,1983,3320,AC,4,436900,ST. JOHN'S,0
63502,2.15,1995,1104,AC,3,167600,ST. JOHN'S,0
63943,0.26,2001,1633,LT,3,358400,ST. JOHN'S,91800
64083,0.18,1997,1670,LT,4,387200,ST. JOHN'S,125707
64149,0.21,1997,1563,LT,4,311200,ST. JOHN'S,125702
64152,0.22,1998,1728,LT,4,381200,ST. JOHN'S,125702
64232,0.22,1999,1558,LT,4,326300,ST. JOHN'S,125704
64358,0.25,2002,2472,LT,4,442700,ST. JOHN'S,230700
64395,0.22,2003,2150,LT,4,483800,ST. JOHN'S,230700
64753,0.14,2008,1541,LT,4,351000,ST. JOHN'S,246100
64770,0.13,2009,1683,LT,4,379600,ST. JOHN'S,246100
65211,0.2,2007,1817,LT,4,356900,ST. JOHN'S,239251
66001,0.31,1972,1445,UN,3,259800,ST. JOHN'S,59100
66837,0.4,1981,3888,UN,4,454500,ST. JOHN'S,42400
66874,0.24,2017,2141,LT,4,558000,ST. JOHN'S,173400
67169,0.29,2006,3066,LT,3,445900,GAINESVILLE,234300
67939,0.06,1988,1139,UN,3,175100,GAINESVILLE,175600
68975,6.2,1946,1668,FF,4,474000,ST. JOHN'S,0
70598,17.33,1997,2506,AC,5,1286300,ST. JOHN'S,0
71846,5.01,1974,1408,AC,3,414000,SUWANNEE,0
72221,0.1,2015,1576,LT,3,271400,GAINESVILLE,28000
73246,0.05,2016,1180,LT,3,267200,GAINESVILLE,236402
73263,0.06,2017,1223,LT,3,267500,GAINESVILLE,236402
73767,0.22,1990,1302,UN,3,305900,GAINESVILLE,196400
73850,0.25,1980,1594,LT,3,233400,GAINESVILLE,162300
74073,0.18,1964,1014,UN,3,177300,GAINESVILLE,14000
74076,0.17,1965,1304,UN,3,232300,GAINESVILLE,14000
74116,0.3,1967,987,UN,3,213300,GAINESVILLE,255000
74159,0.35,2001,1248,UN,3,266700,GAINESVILLE,59300
74176,0.35,1953,1176,UN,3,248100,GAINESVILLE,59300
74597,0.27,1952,1113,UN,3,228100,GAINESVILLE,145500
75098,0.21,1964,1166,UN,3,231800,GAINESVILLE,32600
75533,0.21,1959,1122,UN,3,197800,GAINESVILLE,95700
75633,0.18,1961,1496,UN,3,178700,GAINESVILLE,95800
77156,0.14,1950,728,UN,3,189600,GAINESVILLE,146100
77199,0.14,1948,794,UN,3,171500,GAINESVILLE,188100
77345,0.16,1966,1343,UN,3,224000,GAINESVILLE,166000
78172,1.03,1983,3889,UN,5,981800,GAINESVILLE,90300
78175,1.88,1981,4531,UN,3,645100,GAINESVILLE,90300
78178,1.43,1981,5711,UN,4,1107700,GAINESVILLE,90300
78470,0.23,1960,1451,UN,3,256000,GAINESVILLE,114600
78484,0.23,1958,1307,UN,3,161900,GAINESVILLE,114600
78547,0.02,1987,1385,UN,3,177400,GAINESVILLE,0
78779,0.68,1969,2560,UN,3,510000,GAINESVILLE,61800
78945,0.06,1981,2120,UN,4,312600,GAINESVILLE,0
79592,0.54,1965,2999,LT,3,581900,GAINESVILLE,59600
79629,0.32,1973,1728,LT,3,339200,GAINESVILLE,112900
79821,0.14,1948,1090,UN,3,223700,GAINESVILLE,66900
80027,0.15,1940,880,UN,3,223100,GAINESVILLE,183000
80299,0.28,1940,1407,UN,3,200500,GAINESVILLE,103900
80359,0.29,1952,1338,UN,3,291100,GAINESVILLE,0
81049,0.24,1954,1487,UN,3,268000,GAINESVILLE,127100
81481,0.23,1949,750,UN,2,155400,GAINESVILLE,67200
82277,0.47,1963,1000,UN,3,139700,GAINESVILLE,32500
82320,0.17,1961,915,UN,3,175200,GAINESVILLE,33100
83041,0.19,1962,768,UN,3,99300,GAINESVILLE,61600
84000,0.16,1968,1025,UN,3,152900,GAINESVILLE,105200
84255,0.16,1950,690,UN,3,113400,GAINESVILLE,211701
85546,0.41,1905,1871,UN,3,213300,GAINESVILLE,66200
85646,0.16,1925,1700,SF,3,407600,GAINESVILLE,256400
89393,0.19,1949,1040,SF,3,548600,GAINESVILLE,40600
92038,0.58,1957,572,UN,3,70100,ST. JOHN'S,11205
92891,0.24,1971,1080,UN,3,161700,ST. JOHN'S,108801
92948,0.26,1961,1000,UN,3,80900,ST. JOHN'S,108800
93177,1.1,1966,1756,UN,3,53900,ST. JOHN'S,0
93346,0.34,1965,1635,UN,3,96200,ST. JOHN'S,75300
94279,5.05,1989,1972,AC,3,492400,ST. JOHN'S,161801
96346,0.36,1939,1485,UN,3,155500,WALDO,148500
96615,0.35,1945,1194,UN,3,62200,WALDO,217900
97674,2.2,1940,1778,AC,3,164000,ST. JOHN'S,0
98590,0.47,1992,775,UN,3,60100,ST. JOHN'S,76500
99732,1.11,1965,1115,FF,3,232200,SUWANNEE,0
99735,4.95,2001,5057,FF,4,607000,SUWANNEE,0
100110,1.03,2008,1720,UN,4,373800,SUWANNEE,173000
101753,10,1962,1576,AC,3,228800,ST. JOHN'S,0
102503,0.29,1920,1420,UN,3,106800,HAWTHORNE,88800
102629,0.27,1974,1356,UN,3,214200,HAWTHORNE,0
103648,2.38,1966,1370,SF,2,152900,HAWTHORNE,0
103877,3.12,1986,1440,AC,3,263600,ST. JOHN'S,0
105497,0.25,2015,1947,LT,3,363400,NEWBERRY,236107
105666,0.27,2015,2823,LT,4,958000,SUWANNEE,199314
105752,0.15,2017,1572,LT,4,409500,SUWANNEE,255201
105918,0.13,2016,1675,LT,4,389000,GAINESVILLE,256100
105955,0.19,2015,2957,LT,4,599000,GAINESVILLE,256101
106396,0.14,2017,1379,LT,3,225300,HIGH SPRINGS,246701
106725,0.1,2017,1825,LT,3,400100,GAINESVILLE,257200
300015,0.16,2021,2750,LT,5,865000,SUWANNEE,199318
500590,0.3,2021,2177,LT,5,463800,NEWBERRY,2571.02
500590,0.3,2021,2177,LT,5,100,NEWBERRY,2571.02
500710,0.16,2022,1549,LT,3,76400,SUWANNEE,2642
500710,0.16,2022,1549,LT,3,383400,SUWANNEE,2642
501048,0.09,2021,3113,LT,4,601000,ST. JOHN'S,2641
502127,0.05,2022,1785,LT,3,334800,SUWANNEE,2648
503020,0.17,2022,2253,LT,3,337800,ALACHUA,2655
1526,1.35,2002,1823,FF,3,435600,SUWANNEE,0
1718,0.29,2013,1329,UN,3,275300,HIGH SPRINGS,180900
2920,0.54,2004,1743,UN,3,296200,HIGH SPRINGS,64600
3398,0.14,1948,1136,UN,3,226600,HIGH SPRINGS,64600
5064,0.23,1963,1200,LT,3,251100,HIGH SPRINGS,180500
5562,5.01,2000,2855,AC,4,594500,HIGH SPRINGS,183300
6026,2.25,2005,1957,AC,3,367200,HIGH SPRINGS,59000
6103,1.26,1982,1272,AC,3,320000,SUWANNEE,30900
7812,0.18,2013,1298,LT,3,289000,NEWBERRY,241902
8101,0.23,2012,1652,LT,3,343700,NEWBERRY,236106
8419,0.21,2008,3070,LT,2,373300,NEWBERRY,249400
8748,0.26,1979,1248,UN,3,230400,NEWBERRY,7600
8894,0.23,1952,725,UN,3,78700,NEWBERRY,138300
9478,0.55,1993,1677,LT,3,307500,NEWBERRY,123200
9684,0.22,2007,2062,LT,3,275000,NEWBERRY,247100
9956,0.3,2005,1776,LT,3,333200,NEWBERRY,165300
10019,0.31,2006,1611,LT,3,300900,NEWBERRY,165300
12349,0.15,2011,1482,LT,3,289700,HIGH SPRINGS,246700
15349,5.01,2008,2893,AC,4,592800,ALACHUA,0
15890,5,1991,1910,AC,3,555600,ALACHUA,252900
16139,0.09,2013,1448,LT,3,258800,ALACHUA,246000
16159,0.09,2012,1303,LT,3,262000,ALACHUA,246000
17384,1.99,1991,4433,UN,4,788800,SUWANNEE,103600
18197,0.21,1987,1562,UN,3,100,SUWANNEE,43000
18197,0.21,1987,1562,UN,3,304100,SUWANNEE,43000
18841,0.17,2005,1521,LT,3,319300,SUWANNEE,239800
18904,0.16,2007,1565,LT,3,303800,SUWANNEE,239801
18947,0.22,2009,2317,LT,3,448200,SUWANNEE,239802
19385,1,2007,3652,LT,4,629400,SUWANNEE,244800
19442,1.65,1997,4225,AC,5,856300,SUWANNEE,223300
19860,0.05,1989,1255,LT,3,261200,SUWANNEE,245301
19880,0.06,1989,1410,LT,3,259900,SUWANNEE,245302
20550,0.06,2005,1559,LT,3,309500,SUWANNEE,235800
20587,0.26,1995,2052,LT,4,455900,SUWANNEE,193701
20590,0.2,2003,2177,LT,3,438000,SUWANNEE,193701
21108,0.4,2004,2876,LT,4,777300,SUWANNEE,199301
21111,0.18,2000,2728,LT,4,578000,SUWANNEE,199301
21320,0.17,2007,2175,LT,4,517600,SUWANNEE,199310
21383,0.5,2012,3706,LT,4,773100,SUWANNEE,199313
21815,0.18,2009,2683,LT,4,602700,SUWANNEE,242100
21818,0.16,2017,2441,LT,4,601900,SUWANNEE,242100
22694,1.08,2014,4124,AC,5,1052200,SUWANNEE,241102
24148,5.45,1974,2759,AC,3,445500,SUWANNEE,204100
25170,0.22,1967,1152,UN,3,143400,ARCHER,216400
25290,0.53,1978,1296,LT,3,244000,ARCHER,6400
28353,0.47,1979,2188,LT,4,379100,ALACHUA,201200
28376,0.14,1978,1342,LT,3,254800,ALACHUA,201200
28519,0.18,2004,1505,LT,4,292400,ALACHUA,239000
28562,0.09,2008,1443,LT,3,303400,ALACHUA,245200
28582,0.09,2011,1280,LT,3,272600,ALACHUA,245200
28791,0.18,1995,2079,LT,4,379600,ALACHUA,201600
28917,0.42,2000,2261,LT,3,418500,ALACHUA,0
29541,0.1,2005,1486,LT,3,281700,ALACHUA,202400
29687,0.35,1996,2025,UN,4,385600,ALACHUA,50500
29701,0.21,1999,1467,UN,3,311600,ALACHUA,50500
31310,0.16,2007,2448,LT,3,401000,GAINESVILLE,245800
31327,0.15,2013,1977,LT,3,425600,GAINESVILLE,245800
31350,0.13,2011,1711,LT,3,339600,GAINESVILLE,245800
31433,0.15,2008,2420,LT,3,452000,GAINESVILLE,245800
31679,0.25,1977,1040,UN,3,223200,GAINESVILLE,142600
32100,0.33,1980,1572,UN,3,153400,GAINESVILLE,141800
32289,0.25,1974,1826,UN,3,320600,GAINESVILLE,142200
32535,0.26,1975,1155,UN,3,223900,GAINESVILLE,142300
32555,0.25,1975,1241,UN,3,217200,GAINESVILLE,142300
32598,0.25,1976,1250,UN,3,235800,GAINESVILLE,142400
33219,0.2,2000,1666,LT,3,303600,GAINESVILLE,127500
33783,0.21,1993,1370,LT,3,392300,GAINESVILLE,253100
33806,0.23,1996,1633,LT,3,384100,GAINESVILLE,253101
33863,0.2,1994,1512,LT,3,299400,GAINESVILLE,74401
34141,0.37,1980,1344,UN,3,292100,SUWANNEE,47100
34387,0.46,1991,2442,LT,4,533300,GAINESVILLE,8000
35140,0.51,1987,2730,LT,4,404300,ST. JOHN'S,167800
35409,0.19,1991,1465,UN,3,335000,ST. JOHN'S,187604
35575,0.4,1978,1836,UN,3,378600,ST. JOHN'S,54400
35804,0.64,1995,2834,LT,5,549000,GAINESVILLE,107600
35904,0.46,2002,3204,LT,5,756100,ST. JOHN'S,229700
37029,0.25,1996,1887,LT,3,366000,GAINESVILLE,31501
37049,0.18,1998,1582,LT,3,245800,GAINESVILLE,31501
37195,0.17,1998,1871,LT,3,337100,GAINESVILLE,31503
37381,0.32,1974,1324,LT,3,248500,GAINESVILLE,144400
37696,0.28,1991,1802,LT,3,351600,GAINESVILLE,235501
38197,0.2,1981,1228,UN,3,261800,GAINESVILLE,183701
38214,0.2,1981,1152,UN,3,210400,GAINESVILLE,183701
38234,0.21,1981,912,UN,3,241000,GAINESVILLE,183701
38323,0.22,1992,1258,LT,3,281100,GAINESVILLE,37802
38383,0.2,1985,1242,UN,3,263600,GAINESVILLE,183900
38403,0.18,1984,1461,UN,3,262900,GAINESVILLE,183900
38795,0.21,1979,1623,UN,3,219900,GAINESVILLE,183700
39156,0.24,1971,1289,UN,3,294900,GAINESVILLE,143900
39256,0.32,1973,1200,UN,3,277900,GAINESVILLE,143400
39468,0.32,1988,2473,UN,3,528200,GAINESVILLE,43900
39591,0.16,2001,1234,LT,3,287000,GAINESVILLE,149102
39614,0.1,2000,1252,LT,3,219200,GAINESVILLE,149102
40232,0.14,2009,2034,LT,4,455000,GAINESVILLE,235300
40238,0.11,2008,1655,LT,4,395900,GAINESVILLE,235300
40441,0.03,1985,988,UN,3,137400,GAINESVILLE,0
40779,0.37,1977,1976,UN,3,461400,GAINESVILLE,168500
41025,0.02,1989,1340,UN,3,206800,GAINESVILLE,153100
41234,0.05,1988,1198,UN,3,326700,GAINESVILLE,253903
42064,0.23,1980,1368,UN,3,328500,ST. JOHN'S,13402
42336,0.19,1992,1437,LT,3,274100,ST. JOHN'S,28100
42485,0.2,1979,1306,UN,3,254000,ST. JOHN'S,16300
42525,0.23,1977,1156,UN,3,270800,ST. JOHN'S,16200
43026,0.18,1988,1637,UN,3,282200,ST. JOHN'S,140700
43547,0.03,2001,1200,LT,3,224500,ST. JOHN'S,217500
43564,0.02,2002,1611,LT,3,276400,ST. JOHN'S,217500
44082,0.96,1996,2382,UN,3,463900,ST. JOHN'S,98305
44377,0.35,1995,1467,LT,4,293600,ST. JOHN'S,21001
44457,0.28,1997,2054,LT,4,407900,ST. JOHN'S,21004
44483,0.23,1997,2024,LT,4,400400,ST. JOHN'S,21106
44775,0.17,2017,3130,LT,4,582500,ST. JOHN'S,239303
45167,0.23,2000,2013,LT,4,354400,ST. JOHN'S,51303
45711,0.23,1962,748,UN,3,131600,ST. JOHN'S,214400
47039,0.22,1975,1290,UN,3,220800,GAINESVILLE,149600
47394,0.34,1962,2107,LT,3,465200,GAINESVILLE,115300
48078,0.38,1972,2200,UN,4,400000,GAINESVILLE,27800
48124,1.01,1966,3400,UN,5,696400,GAINESVILLE,120300
48144,1.2,1974,3046,UN,4,735100,GAINESVILLE,120400
48708,0.26,1952,1342,UN,4,410400,GAINESVILLE,90500
48868,0.23,1952,1310,UN,4,391600,GAINESVILLE,72900
49206,0.24,1956,1432,UN,3,303900,GAINESVILLE,221700
49472,0.26,1956,1806,UN,3,314700,GAINESVILLE,72800
49641,0.22,1998,1973,LT,4,390000,GAINESVILLE,152000
50019,0.33,1967,2282,UN,3,348300,GAINESVILLE,58900
50039,0.3,1974,1999,UN,3,399800,GAINESVILLE,4000
50162,0.34,1962,1970,UN,3,296400,GAINESVILLE,4000
50265,0.32,1959,1775,UN,3,361600,GAINESVILLE,58800
50640,0.61,1962,2852,UN,3,466900,GAINESVILLE,50800
50849,0.02,1999,1588,LT,4,272400,GAINESVILLE,0
50852,0.02,1999,941,LT,4,194000,GAINESVILLE,0
51055,0.02,1983,1016,UN,3,143100,ST. JOHN'S,177400
52366,0.76,1975,2596,UN,4,400000,ST. JOHN'S,28300
52744,0.37,1979,1433,UN,3,311900,ST. JOHN'S,84200
52973,1.57,1980,2411,UN,4,562900,ST. JOHN'S,62200
53305,0.59,2000,2337,LT,4,628700,ST. JOHN'S,30404
53617,0.22,1979,1229,UN,3,251900,ST. JOHN'S,216000
53909,0.31,1990,2094,UN,4,426100,ST. JOHN'S,56202
54530,0.03,1985,1150,UN,3,185600,ST. JOHN'S,33300
54633,0.17,2007,1793,LT,4,372800,GAINESVILLE,241001
54951,0.09,1985,976,UN,3,162000,ST. JOHN'S,198200
55346,0.03,1987,1370,UN,3,183800,GAINESVILLE,169301
55366,0.03,1987,1106,UN,3,169500,GAINESVILLE,169301
55532,0.08,1985,1420,LT,3,254800,GAINESVILLE,207703
55595,0.35,1980,1920,UN,3,365600,ST. JOHN'S,189100
55638,0.35,1976,2181,UN,3,410000,ST. JOHN'S,189100
55864,0.03,1985,1321,LT,3,155200,GAINESVILLE,121000
56428,0.01,1983,900,UN,3,105300,GAINESVILLE,130302
56548,0.02,1983,1042,UN,3,134500,GAINESVILLE,130301
56594,0.01,1984,1046,UN,3,171600,GAINESVILLE,130301
57988,0.27,2015,2542,LT,4,505900,ST. JOHN'S,241600
58088,0.16,2014,1929,LT,4,426000,ST. JOHN'S,241601
58549,0.5,2010,3634,LT,5,998800,ST. JOHN'S,232103
58775,1.05,1985,1848,UN,3,375400,ST. JOHN'S,219000
59276,0.19,1999,1790,LT,4,373600,ST. JOHN'S,185303
59319,1.17,1988,4206,UN,5,767600,ST. JOHN'S,82300
59362,0.29,1986,1800,UN,3,413700,ST. JOHN'S,77300
59508,0.11,1982,1031,UN,4,221900,ST. JOHN'S,80100
59545,0.1,1983,960,UN,4,146000,ST. JOHN'S,81900
59691,0.1,1990,1293,UN,3,291100,ST. JOHN'S,82200
59814,0.63,1992,2334,UN,4,551300,ST. JOHN'S,82600
60003,0.26,1989,1373,UN,3,309200,ST. JOHN'S,77600
60092,0.25,1991,1756,UN,4,370000,ST. JOHN'S,77900
60149,0.22,1992,1938,LT,3,388200,ST. JOHN'S,78100
60149,0.22,1992,1938,LT,3,100,ST. JOHN'S,78100
60272,0.03,1995,1196,UN,3,177900,ST. JOHN'S,78300
60819,0.1,1994,2214,LT,3,374500,ST. JOHN'S,79300
61025,0.03,2003,1710,LT,4,351400,ST. JOHN'S,80000
61314,0.11,2000,1587,LT,4,269500,ST. JOHN'S,83300
61363,0.27,1999,2572,LT,4,629400,ST. JOHN'S,83300
61460,0.98,2008,5357,LT,5,1653800,ST. JOHN'S,81200
61480,0.82,2002,4614,LT,4,978200,ST. JOHN'S,230500
61492,0.61,2003,3573,LT,5,934300,ST. JOHN'S,230500
61598,0.32,2001,3129,LT,5,743000,ST. JOHN'S,81600
61635,0.16,2001,1993,LT,4,420500,ST. JOHN'S,81700
61947,0.16,2006,1926,LT,4,380000,ST. JOHN'S,228605
62388,0.05,1997,992,UN,3,126000,ST. JOHN'S,234709
62511,0.16,1983,814,UN,3,143800,ST. JOHN'S,234807
63304,0.28,1959,962,LT,3,220200,ST. JOHN'S,165500
63312,0.04,1988,952,LT,3,156400,ST. JOHN'S,89300
63344,0.06,1983,890,LT,3,122900,ST. JOHN'S,89300
63352,0.05,1993,1008,LT,3,123800,ST. JOHN'S,89300
63624,0.08,2008,2196,LT,4,462200,ST. JOHN'S,246500
63799,0.22,2006,2461,LT,4,468700,ST. JOHN'S,241501
63833,0.18,2007,2509,LT,4,504500,ST. JOHN'S,241501
63976,0.23,2000,1600,LT,3,334200,ST. JOHN'S,91800
64137,0.21,1998,1672,LT,4,356500,ST. JOHN'S,125702
64157,0.19,1999,1670,LT,4,318000,ST. JOHN'S,125703
64277,0.31,2001,2008,LT,4,430700,ST. JOHN'S,125706
64317,0.25,2002,1553,LT,4,331800,ST. JOHN'S,230800
64380,0.19,2002,1720,LT,4,354000,ST. JOHN'S,230700
64383,0.18,2002,1739,LT,4,376100,ST. JOHN'S,230700
64746,0.17,2013,2233,LT,4,459500,ST. JOHN'S,246100
64955,4.7,1978,2236,AC,3,417900,ST. JOHN'S,0
65064,0.13,2006,1707,LT,4,372500,ST. JOHN'S,239201
65144,0.22,2008,1611,LT,4,365600,ST. JOHN'S,239250
65250,0.17,2010,1967,LT,4,434900,ST. JOHN'S,248400
65333,0.21,2010,1680,LT,4,363200,ST. JOHN'S,248400
65350,0.13,2012,1872,LT,4,389100,ST. JOHN'S,248400
65416,0.14,2012,1782,LT,4,449600,ST. JOHN'S,251500
65516,0.67,1959,2409,UN,3,338000,ST. JOHN'S,120100
69541,1.56,1997,2349,LT,3,450800,ST. JOHN'S,125100
70102,1.01,2006,1781,LT,3,422800,ST. JOHN'S,227407
70348,1,1985,1404,UN,3,215300,ST. JOHN'S,71300
72243,0.1,2015,1589,LT,3,282700,GAINESVILLE,28000
73222,0.18,2005,2042,LT,3,390000,GAINESVILLE,236401
73394,0.2,1990,1987,UN,3,313600,GAINESVILLE,163700
73417,0.2,1991,1354,UN,3,226500,GAINESVILLE,163700
73477,0.18,1980,1337,UN,3,296700,GAINESVILLE,220400
73554,0.18,1980,1209,UN,3,252200,GAINESVILLE,206900
73812,0.23,1960,1427,UN,3,239100,GAINESVILLE,89600
73872,0.23,1961,1118,UN,3,166600,GAINESVILLE,89400
74118,1.95,1955,1460,AC,3,225300,GAINESVILLE,150500
74539,0.26,1957,1244,UN,3,256900,GAINESVILLE,145500
75529,0.21,1960,1604,UN,3,190700,GAINESVILLE,95700
76093,0.26,1964,1633,UN,3,234500,GAINESVILLE,96000
76505,0.24,1940,1040,UN,3,194600,GAINESVILLE,0
76508,0.24,1940,1060,UN,3,137700,GAINESVILLE,0
76517,0.58,1981,816,UN,3,163500,GAINESVILLE,0
76869,0.28,1949,806,UN,3,201700,GAINESVILLE,900
76975,0.22,1935,1032,UN,3,232500,GAINESVILLE,174400
77135,0.14,1948,644,SF,3,133900,GAINESVILLE,146100
77267,0.14,1948,1160,UN,3,196000,GAINESVILLE,188100
77278,0.17,1948,754,UN,2,128200,GAINESVILLE,188100
77307,0.12,1948,838,UN,3,150600,GAINESVILLE,188100
77496,0.25,1940,1716,LT,3,243700,GAINESVILLE,61300
77596,0.23,1959,1144,UN,3,222500,GAINESVILLE,155200
78449,0.23,1969,1569,UN,3,341700,GAINESVILLE,114600
78558,0.25,2005,1489,LT,3,308100,GAINESVILLE,240400
78675,0.36,1980,2438,UN,3,427100,GAINESVILLE,62000
78798,0.37,1969,2240,UN,3,410000,GAINESVILLE,61900
78807,0.4,1970,2552,UN,3,385400,GAINESVILLE,61900
78918,0.06,1979,2044,UN,3,284200,GAINESVILLE,0
78961,0.06,1981,2120,UN,4,251100,GAINESVILLE,0
79030,0.23,1956,2055,UN,3,219500,GAINESVILLE,12500
79113,0.38,1965,2712,UN,3,545100,GAINESVILLE,61700
79147,0.35,1966,1770,UN,3,427400,GAINESVILLE,61700
79202,0.8,1962,2908,UN,3,505200,GAINESVILLE,0
79219,0.51,1971,2967,UN,3,523100,GAINESVILLE,90200
79265,1.12,1956,2007,LT,3,421400,GAINESVILLE,98500
79336,0.47,1941,1456,SF,3,393800,GAINESVILLE,59800
79488,0.94,1992,2900,LT,5,775400,GAINESVILLE,60100
79565,2.02,1941,3035,LT,3,640600,GAINESVILLE,0
79640,0.66,1970,3800,LT,4,720000,GAINESVILLE,178400
80235,0.31,1950,1956,UN,3,260000,GAINESVILLE,103900
81097,0.27,1956,1275,UN,3,256000,GAINESVILLE,85300
81108,0.28,1951,1575,UN,3,270300,GAINESVILLE,85300
81154,0.27,1950,1346,UN,3,238800,GAINESVILLE,85300
81157,0.27,1950,1189,UN,3,280100,GAINESVILLE,85300
81214,0.27,1955,1147,UN,3,168800,GAINESVILLE,46800
81294,0.18,1927,2224,UN,4,523500,GAINESVILLE,54100
81492,0.21,1949,981,UN,3,165800,GAINESVILLE,67200
81552,0.25,1948,1254,UN,3,260700,GAINESVILLE,95000
81572,0.33,1958,988,UN,3,236100,GAINESVILLE,261100
81638,0.26,1958,1498,UN,3,298800,GAINESVILLE,95300
81695,0.26,1958,1426,UN,3,239500,GAINESVILLE,95400
81781,0.25,1949,1588,UN,3,398100,GAINESVILLE,56100
81818,0.25,1950,1338,UN,3,100,GAINESVILLE,56100
81818,0.25,1950,1338,UN,3,163100,GAINESVILLE,56100
81944,0.24,1957,1909,UN,3,247500,GAINESVILLE,32200
82227,0.23,1960,1249,UN,3,219400,GAINESVILLE,32500
82637,0.18,1965,1360,UN,3,246900,GAINESVILLE,33000
82768,0.16,1969,1549,UN,3,185100,GAINESVILLE,34800
82863,0.2,2000,1380,LT,3,224900,GAINESVILLE,34900
82866,0.14,2002,1465,LT,3,267500,GAINESVILLE,34900
83278,0.24,1959,1092,UN,3,211400,ST. JOHN'S,154900
